book,page,column,nom_idx,syl_idx,bbox_cu,bbox_truoc_lock,iou,box_source_truoc_lock,count_source,n_ocr,n_qn,n_det
stt11,page_0114,2,4,4,"[1313, 815, 1422, 938]","[1313, 815, 1422, 938]",1.000,detector,equal_qn,21,21,21
stt11,page_0114,2,15,15,"[1323, 1900, 1428, 2022]","[1323, 1900, 1428, 2022]",1.000,detector,equal_qn,21,21,21
stt11,page_0114,5,3,3,"[867, 711, 974, 830]","[867, 711, 974, 830]",1.000,detector,equal_qn,21,21,21
stt11,page_0114,6,6,6,"[717, 999, 820, 1113]","[717, 999, 820, 1113]",1.000,detector,equal_qn,22,22,22
stt11,page_0114,7,6,6,"[559, 1018, 661, 1138]","[559, 1018, 661, 1138]",1.000,detector,equal_qn,21,21,21
stt11,page_0114,7,20,20,"[569, 2396, 673, 2507]","[569, 2396, 673, 2507]",1.000,detector,equal_qn,21,21,21
stt11,page_0114,8,16,16,"[409, 1932, 514, 2052]","[409, 1932, 514, 2052]",1.000,detector,equal_qn,22,22,22
stt11,page_0116,1,2,2,"[1517, 622, 1619, 734]","[1517, 622, 1619, 734]",1.000,detector,equal_qn,22,22,22
stt11,page_0116,3,20,20,"[1206, 2387, 1307, 2501]","[1206, 2387, 1307, 2501]",1.000,detector,equal_qn,21,21,21
stt11,page_0116,4,6,6,"[1054, 1005, 1161, 1121]","[1054, 1005, 1161, 1121]",1.000,detector,equal_qn,22,22,22
stt11,page_0116,5,2,3,"[902, 616, 1009, 737]","[902, 616, 1009, 737]",1.000,detector,equal_ocr,21,22,21
stt11,page_0116,5,18,19,"[904, 2192, 1010, 2313]","[904, 2192, 1010, 2313]",1.000,detector,equal_ocr,21,22,21
stt11,page_0116,6,8,8,"[754, 1185, 859, 1305]","[754, 1185, 859, 1305]",1.000,detector,equal_qn,21,21,21
stt11,page_0118,4,6,6,"[1038, 1009, 1142, 1126]","[1038, 1009, 1142, 1126]",1.000,detector,equal_qn,21,21,21
stt11,page_0118,6,3,3,"[738, 710, 844, 830]","[738, 710, 844, 830]",1.000,detector,equal_qn,21,21,21
stt11,page_0118,7,1,1,"[589, 519, 694, 635]","[589, 519, 694, 635]",1.000,detector,equal_qn,22,22,22
stt11,page_0118,7,13,13,"[557, 1637, 665, 1755]","[557, 1637, 665, 1755]",1.000,detector,equal_qn,22,22,22
stt11,page_0118,9,5,5,"[263, 893, 362, 1009]","[263, 893, 362, 1009]",1.000,detector,equal_ocr,22,23,22
stt11,page_0120,2,14,14,"[1310, 1564, 1409, 1671]","[1310, 1564, 1409, 1671]",1.000,detector,equal_qn,23,23,23
stt11,page_0120,3,17,17,"[1158, 1911, 1262, 2023]","[1158, 1911, 1262, 2023]",1.000,detector,equal_qn,22,22,22
stt11,page_0120,6,9,10,"[709, 1136, 821, 1243]","[712, 1144, 811, 1255]",0.744,detector,equal_ocr,23,24,23
stt11,page_0120,8,8,8,"[403, 1071, 503, 1188]","[403, 1071, 503, 1188]",1.000,detector,equal_ocr,22,23,22
stt11,page_0120,9,9,9,"[253, 1137, 358, 1245]","[255, 1134, 351, 1246]",0.884,detector,equal_ocr,23,22,23
stt11,page_0122,1,15,15,"[1489, 1837, 1594, 1950]","[1489, 1837, 1594, 1950]",1.000,detector,equal_qn,22,22,22
stt11,page_0122,3,0,0,"[1179, 457, 1279, 557]","[1179, 457, 1279, 557]",1.000,detector,equal_qn,23,23,23
stt11,page_0122,7,4,4,"[598, 827, 697, 938]","[594, 831, 693, 947]",0.826,detector,equal_qn,22,22,22
stt11,page_0122,8,10,10,"[438, 1332, 539, 1438]","[447, 1338, 544, 1444]",0.780,detector,equal_qn,23,23,23
stt11,page_0124,2,2,2,"[1345, 625, 1447, 740]","[1345, 625, 1447, 740]",1.000,detector,equal_qn,22,22,22
stt11,page_0124,5,4,4,"[885, 798, 992, 912]","[885, 798, 992, 912]",1.000,detector,equal_qn,23,23,23
stt11,page_0124,7,1,1,"[579, 520, 685, 642]","[579, 520, 685, 642]",1.000,detector,equal_qn,20,20,20
stt11,page_0126,1,10,10,"[1465, 1354, 1571, 1470]","[1465, 1354, 1571, 1470]",1.000,detector,equal_qn,22,22,22
stt11,page_0126,2,1,1,"[1327, 498, 1432, 615]","[1327, 498, 1432, 615]",1.000,detector,conflict,22,22,23
stt11,page_0126,2,12,12,"[1320, 1494, 1420, 1603]","[1320, 1494, 1420, 1603]",1.000,detector,conflict,22,22,23
stt11,page_0126,6,5,6,"[722, 898, 828, 1012]","[721, 984, 830, 1097]",0.138,detector,equal_qn,21,22,22
stt11,page_0126,6,14,15,"[732, 1780, 839, 1898]","[713, 1818, 819, 1932]",0.392,detector,equal_qn,21,22,22
stt11,page_0126,7,2,2,"[568, 606, 674, 724]","[563, 609, 671, 733]",0.843,detector,equal_qn,21,21,21
stt11,page_0126,8,11,9,"[411, 1291, 507, 1409]","[410, 1440, 507, 1552]",0.000,detector,equal_ocr,23,22,23
stt11,page_0128,1,7,7,"[1474, 1070, 1576, 1181]","[1474, 1070, 1576, 1181]",1.000,detector,equal_qn,21,22,22
stt11,page_0128,2,0,0,"[1323, 398, 1424, 503]","[1323, 398, 1424, 503]",1.000,detector,conflict,22,22,23
stt11,page_0128,2,12,12,"[1322, 1489, 1422, 1600]","[1322, 1489, 1422, 1600]",1.000,detector,conflict,22,22,23
stt11,page_0128,5,1,1,"[863, 459, 963, 571]","[863, 459, 963, 571]",1.000,detector,equal_qn,23,23,23
stt11,page_0128,5,4,4,"[862, 724, 966, 837]","[862, 724, 966, 837]",1.000,detector,equal_qn,23,23,23
stt11,page_0128,7,12,12,"[555, 1438, 657, 1549]","[555, 1438, 657, 1549]",1.000,detector,equal_qn,23,23,23
stt11,page_0128,7,17,17,"[554, 1886, 658, 1999]","[554, 1886, 658, 1999]",1.000,detector,equal_qn,23,23,23
stt11,page_0128,9,3,3,"[253, 633, 350, 744]","[253, 633, 350, 744]",1.000,detector,equal_qn,22,23,23
stt11,page_0130,1,7,7,"[1464, 1102, 1573, 1216]","[1464, 1102, 1573, 1216]",1.000,detector,equal_ocr,22,23,22
stt11,page_0130,2,9,9,"[1311, 1264, 1412, 1375]","[1311, 1264, 1412, 1375]",1.000,detector,equal_qn,22,22,22
stt11,page_0130,3,0,0,"[1172, 463, 1277, 570]","[1172, 463, 1277, 570]",1.000,detector,equal_qn,22,22,22
stt11,page_0130,3,17,17,"[1159, 2002, 1269, 2116]","[1159, 2002, 1269, 2116]",1.000,detector,equal_qn,22,22,22
stt11,page_0130,7,21,22,"[570, 2325, 667, 2432]","[570, 2325, 667, 2432]",1.000,detector,equal_ocr,23,24,23
stt11,page_0130,8,3,3,"[409, 723, 512, 836]","[409, 723, 512, 836]",1.000,detector,equal_qn,22,22,22
stt11,page_0132,1,4,4,"[1494, 793, 1597, 897]","[1491, 800, 1597, 909]",0.814,detector,equal_qn,24,24,24
stt11,page_0132,2,16,15,"[1341, 1935, 1439, 2047]","[1341, 1935, 1439, 2047]",1.000,midpoint,conflict,22,22,23
stt11,page_0132,4,3,3,"[1050, 705, 1151, 815]","[1050, 705, 1151, 815]",1.000,detector,equal_qn,23,23,23
stt11,page_0132,5,2,2,"[890, 616, 994, 732]","[890, 616, 994, 732]",1.000,detector,equal_qn,22,22,22
stt11,page_0132,5,13,13,"[889, 1648, 992, 1763]","[889, 1648, 992, 1763]",1.000,detector,equal_qn,22,22,22
stt11,page_0132,6,14,13,"[752, 1603, 849, 1711]","[739, 1605, 841, 1718]",0.751,detector,equal_qn,24,23,23
stt11,page_0134,2,15,15,"[1319, 1821, 1432, 1938]","[1319, 1821, 1432, 1938]",1.000,detector,equal_qn,22,22,22
stt11,page_0134,2,20,20,"[1334, 2293, 1439, 2406]","[1334, 2293, 1439, 2406]",1.000,detector,equal_qn,22,22,22
stt11,page_0134,3,20,20,"[1171, 2126, 1272, 2228]","[1174, 2128, 1277, 2234]",0.858,detector,equal_ocr,24,25,24
stt11,page_0136,3,14,14,"[1218, 1712, 1321, 1820]","[1218, 1712, 1321, 1820]",1.000,detector,equal_qn,23,23,23
stt11,page_0138,6,16,16,"[708, 1863, 812, 1975]","[708, 1863, 812, 1975]",1.000,detector,equal_qn,23,23,23
stt11,page_0140,5,9,9,"[879, 1206, 987, 1312]","[879, 1206, 987, 1312]",1.000,detector,equal_qn,24,24,24
stt11,page_0140,6,6,6,"[723, 932, 828, 1040]","[723, 932, 828, 1040]",1.000,detector,equal_qn,24,24,24
stt11,page_0140,8,16,17,"[423, 1846, 536, 1954]","[429, 1883, 530, 1989]",0.456,detector,equal_qn,23,24,24
stt11,page_0140,9,11,10,"[260, 1397, 362, 1505]","[270, 1392, 373, 1506]",0.775,detector,equal_ocr,23,22,23
stt11,page_0140,9,20,19,"[260, 2203, 362, 2310]","[271, 2195, 371, 2312]",0.756,detector,equal_ocr,23,22,23
stt11,page_0142,1,1,1,"[1457, 492, 1567, 610]","[1457, 492, 1567, 610]",1.000,detector,equal_qn,23,23,23
stt11,page_0142,3,9,9,"[1150, 1256, 1263, 1372]","[1148, 1209, 1261, 1323]",0.401,detector,equal_qn,21,22,22
stt11,page_0142,3,19,20,"[1152, 2222, 1256, 2339]","[1152, 2222, 1256, 2339]",1.000,detector,equal_qn,21,22,22
stt11,page_0142,4,7,7,"[994, 1022, 1103, 1137]","[994, 1022, 1103, 1137]",1.000,detector,equal_qn,22,22,22
stt11,page_0142,4,20,20,"[994, 2218, 1105, 2338]","[994, 2218, 1105, 2338]",1.000,detector,equal_qn,22,22,22
stt11,page_0142,8,1,1,"[386, 469, 487, 578]","[386, 469, 487, 578]",1.000,detector,conflict,22,22,23
stt11,page_0142,9,20,20,"[259, 2173, 349, 2278]","[259, 2173, 349, 2278]",1.000,detector,equal_qn,23,23,23
stt11,page_0144,1,3,3,"[1483, 713, 1586, 828]","[1483, 713, 1586, 828]",1.000,detector,equal_ocr,22,23,22
stt11,page_0144,1,9,9,"[1474, 1265, 1577, 1380]","[1474, 1265, 1577, 1380]",1.000,detector,equal_ocr,22,23,22
stt11,page_0144,3,10,10,"[1186, 1353, 1287, 1465]","[1186, 1353, 1287, 1465]",1.000,detector,equal_qn,22,22,22
stt11,page_0144,3,15,15,"[1176, 1807, 1278, 1920]","[1176, 1807, 1278, 1920]",1.000,detector,equal_qn,22,22,22
stt11,page_0144,4,7,7,"[1035, 1055, 1139, 1167]","[1035, 1055, 1139, 1167]",1.000,detector,equal_qn,23,23,23
stt11,page_0144,5,8,8,"[879, 1161, 982, 1274]","[879, 1161, 982, 1274]",1.000,detector,equal_qn,22,22,22
stt11,page_0144,5,18,18,"[878, 2096, 981, 2208]","[878, 2096, 981, 2208]",1.000,detector,equal_qn,22,22,22
stt11,page_0144,6,9,9,"[727, 1235, 836, 1348]","[727, 1235, 836, 1348]",1.000,detector,equal_ocr,22,23,22
stt11,page_0144,7,0,0,"[585, 420, 683, 519]","[585, 420, 683, 519]",1.000,detector,equal_qn,20,20,20
stt11,page_0144,7,17,17,"[570, 1926, 674, 2040]","[570, 1926, 674, 2040]",1.000,detector,equal_qn,20,20,20
stt11,page_0146,1,21,21,"[1459, 2237, 1566, 2347]","[1459, 2237, 1566, 2347]",1.000,detector,equal_qn,23,23,23
stt11,page_0146,3,4,4,"[1139, 710, 1243, 816]","[1139, 710, 1243, 816]",1.000,detector,equal_qn,24,24,24
stt11,page_0146,4,2,2,"[999, 535, 1109, 641]","[1000, 534, 1106, 641]",0.955,detector,equal_ocr,23,22,23
stt11,page_0146,6,0,0,"[694, 376, 796, 479]","[694, 376, 796, 479]",1.000,detector,equal_qn,22,22,22
stt11,page_0146,6,5,5,"[690, 814, 792, 924]","[690, 814, 792, 924]",1.000,detector,equal_qn,22,22,22
stt11,page_0146,6,10,10,"[681, 1270, 784, 1383]","[681, 1270, 784, 1383]",1.000,detector,equal_qn,22,22,22
stt11,page_0146,8,12,13,"[381, 1413, 477, 1518]","[381, 1415, 480, 1525]",0.892,detector,equal_ocr,23,24,23
stt11,page_0146,9,3,3,"[228, 636, 321, 745]","[228, 636, 321, 745]",1.000,detector,equal_qn,22,22,22
stt11,page_0148,3,3,3,"[1186, 722, 1287, 839]","[1186, 722, 1287, 839]",1.000,detector,equal_qn,21,21,21
stt11,page_0148,3,10,10,"[1177, 1390, 1276, 1505]","[1177, 1390, 1276, 1505]",1.000,detector,equal_qn,21,21,21
stt11,page_0148,5,9,9,"[874, 1323, 983, 1443]","[874, 1323, 983, 1443]",1.000,detector,equal_qn,21,21,21
stt11,page_0148,6,19,19,"[728, 2207, 830, 2325]","[728, 2207, 830, 2325]",1.000,detector,equal_qn,22,22,22
stt11,page_0148,9,3,3,"[273, 699, 374, 814]","[273, 699, 374, 814]",1.000,detector,equal_qn,23,23,23
stt11,page_0148,9,22,22,"[253, 2396, 352, 2500]","[253, 2396, 352, 2500]",1.000,detector,equal_qn,23,23,23
stt11,page_0150,1,6,6,"[1420, 883, 1529, 993]","[1420, 883, 1529, 993]",1.000,detector,equal_qn,23,23,23
stt11,page_0150,2,8,8,"[1266, 1085, 1383, 1207]","[1266, 1085, 1383, 1207]",1.000,detector,equal_qn,22,22,22
stt11,page_0150,4,7,7,"[965, 1008, 1070, 1125]","[965, 1008, 1070, 1125]",1.000,detector,equal_qn,22,22,22
stt11,page_0150,7,11,12,"[495, 1375, 608, 1495]","[495, 1375, 608, 1495]",1.000,detector,equal_ocr,22,23,22
stt11,page_0150,7,16,17,"[497, 1840, 605, 1963]","[497, 1840, 605, 1963]",1.000,detector,equal_ocr,22,23,22
stt11,page_0152,2,0,0,"[1349, 460, 1466, 568]","[1346, 458, 1458, 571]",0.871,detector,equal_ocr,21,20,21
stt11,page_0152,5,6,6,"[896, 1020, 1009, 1142]","[896, 1020, 1009, 1142]",1.000,detector,equal_ocr,21,22,21
stt11,page_0152,7,16,17,"[576, 1948, 690, 2069]","[576, 1948, 690, 2069]",1.000,detector,equal_ocr,22,23,22
stt11,page_0152,9,0,0,"[291, 438, 396, 548]","[291, 438, 396, 548]",1.000,detector,equal_qn,21,21,21
stt11,page_0154,3,8,8,"[1106, 1145, 1223, 1263]","[1106, 1145, 1223, 1263]",1.000,midpoint,conflict,21,22,23
stt11,page_0154,4,3,3,"[967, 625, 1081, 732]","[967, 622, 1072, 731]",0.889,detector,equal_ocr,23,22,23
stt11,page_0154,5,10,10,"[804, 1246, 913, 1354]","[804, 1246, 913, 1354]",1.000,detector,equal_qn,23,23,23
stt11,page_0154,6,7,7,"[653, 993, 762, 1104]","[653, 993, 762, 1104]",1.000,detector,equal_qn,22,22,22
stt11,page_0154,6,11,11,"[642, 1364, 755, 1479]","[642, 1364, 755, 1479]",1.000,detector,equal_qn,22,22,22
stt11,page_0154,7,2,2,"[512, 548, 617, 663]","[512, 548, 617, 663]",1.000,detector,equal_qn,23,23,23
stt11,page_0154,7,6,6,"[504, 902, 609, 1014]","[504, 902, 609, 1014]",1.000,detector,equal_qn,23,23,23
stt11,page_0156,1,5,5,"[1492, 857, 1594, 973]","[1492, 857, 1594, 973]",1.000,detector,equal_qn,22,22,22
stt11,page_0156,4,14,14,"[1040, 1645, 1153, 1755]","[1040, 1645, 1153, 1755]",1.000,detector,equal_qn,23,23,23
stt11,page_0156,5,3,3,"[875, 669, 980, 780]","[875, 669, 980, 780]",1.000,detector,equal_qn,23,23,23
stt11,page_0156,5,15,15,"[883, 1759, 993, 1875]","[883, 1759, 993, 1875]",1.000,detector,equal_qn,23,23,23
stt11,page_0156,7,14,14,"[575, 1751, 685, 1864]","[576, 1656, 685, 1768]",0.081,detector,equal_qn,22,23,23
stt11,page_0156,9,11,10,"[264, 1422, 362, 1534]","[272, 1328, 372, 1440]",0.079,detector,equal_qn,22,22,22
stt11,page_0158,1,15,15,"[1475, 1782, 1582, 1893]","[1475, 1782, 1582, 1893]",1.000,detector,equal_qn,23,23,23
stt11,page_0158,3,20,20,"[1161, 2213, 1264, 2328]","[1161, 2213, 1264, 2328]",1.000,detector,conflict,23,23,22
stt11,page_0158,4,10,10,"[1022, 1329, 1125, 1436]","[1022, 1329, 1125, 1436]",1.000,detector,equal_ocr,23,25,23
stt11,page_0158,7,13,12,"[577, 1590, 672, 1697]","[556, 1581, 661, 1692]",0.647,detector,equal_ocr,23,22,23
stt11,page_0158,8,1,1,"[417, 509, 525, 623]","[417, 509, 525, 623]",1.000,detector,equal_ocr,23,24,23
stt11,page_0158,8,18,19,"[410, 2027, 509, 2135]","[410, 2027, 509, 2135]",1.000,detector,equal_ocr,23,24,23
stt11,page_0158,9,11,11,"[263, 1390, 362, 1497]","[263, 1390, 362, 1497]",1.000,detector,equal_qn,23,23,23
stt11,page_0160,3,7,7,"[1190, 1061, 1291, 1169]","[1190, 1061, 1291, 1169]",1.000,detector,equal_qn,23,23,23
stt11,page_0160,9,10,10,"[284, 1333, 380, 1443]","[284, 1333, 380, 1443]",1.000,detector,equal_qn,23,23,23
stt11,page_0162,1,3,3,"[1576, 774, 1677, 881]","[1569, 773, 1676, 879]",0.901,detector,equal_qn,23,23,23
stt11,page_0162,3,9,9,"[1286, 1363, 1390, 1480]","[1228, 1343, 1339, 1465]",0.266,detector,equal_qn,21,21,21
stt11,page_0162,4,9,9,"[1084, 1293, 1198, 1404]","[1138, 1284, 1237, 1391]",0.339,midpoint,conflict,23,23,18
stt11,page_0162,4,17,17,"[1138, 1996, 1237, 2103]","[1138, 1996, 1237, 2103]",1.000,midpoint,conflict,23,23,18
stt11,page_0162,5,2,2,"[978, 659, 1082, 772]","[978, 659, 1082, 772]",1.000,detector,conflict,22,22,19
stt11,page_0162,6,7,7,"[782, 1096, 891, 1211]","[782, 1096, 891, 1211]",1.000,detector,conflict,22,23,21
stt11,page_0162,7,7,7,"[627, 1073, 738, 1191]","[627, 1073, 738, 1191]",1.000,detector,equal_qn,22,22,22
stt11,page_0162,7,17,17,"[683, 2018, 775, 2128]","[727, 2056, 834, 2171]",0.182,detector,equal_qn,22,22,22
stt11,page_0162,7,20,20,"[683, 2294, 775, 2404]","[713, 2318, 826, 2434]",0.298,detector,equal_qn,22,22,22
stt11,page_0166,5,4,4,"[868, 794, 976, 907]","[868, 794, 976, 907]",1.000,detector,equal_qn,22,22,22
stt11,page_0166,9,8,8,"[246, 1129, 350, 1236]","[253, 1133, 351, 1242]",0.845,detector,equal_qn,23,23,23
stt11,page_0168,2,4,4,"[1352, 794, 1458, 906]","[1352, 794, 1458, 906]",1.000,detector,equal_qn,23,23,23
stt11,page_0168,2,10,10,"[1352, 1339, 1458, 1451]","[1352, 1339, 1458, 1451]",1.000,detector,equal_qn,23,23,23
stt11,page_0168,2,14,14,"[1354, 1694, 1457, 1802]","[1354, 1694, 1457, 1802]",1.000,detector,equal_qn,23,23,23
stt11,page_0168,3,8,8,"[1184, 1156, 1289, 1270]","[1184, 1156, 1289, 1270]",1.000,detector,equal_qn,23,23,23
stt11,page_0170,7,6,6,"[565, 947, 679, 1056]","[555, 943, 661, 1054]",0.738,detector,equal_qn,23,24,24
stt11,page_0172,1,1,1,"[2033, 497, 2147, 613]","[2033, 497, 2147, 613]",1.000,detector,equal_qn,23,23,23
stt11,page_0172,1,16,16,"[2037, 1867, 2137, 1973]","[2037, 1867, 2137, 1973]",1.000,detector,equal_qn,23,23,23
stt11,page_0172,1,22,22,"[2021, 2392, 2126, 2500]","[2021, 2392, 2126, 2500]",1.000,detector,equal_qn,23,23,23
stt11,page_0172,6,3,3,"[1252, 685, 1355, 801]","[1252, 685, 1355, 801]",1.000,detector,equal_qn,22,22,22
stt11,page_0172,6,18,18,"[1261, 2085, 1378, 2203]","[1261, 2085, 1378, 2203]",1.000,detector,equal_qn,22,22,22
stt11,page_0172,9,4,4,"[817, 768, 916, 884]","[817, 768, 916, 884]",1.000,detector,equal_qn,22,22,22
stt11,page_0172,9,20,20,"[817, 2263, 919, 2378]","[817, 2263, 919, 2378]",1.000,detector,equal_qn,22,22,22
stt11,page_0174,7,1,1,"[569, 504, 681, 624]","[569, 504, 681, 624]",1.000,detector,equal_qn,21,21,21
stt11,page_0174,7,19,19,"[555, 2268, 659, 2389]","[555, 2268, 659, 2389]",1.000,detector,equal_qn,21,21,21
stt11,page_0176,3,20,20,"[1213, 2208, 1316, 2324]","[1213, 2208, 1316, 2324]",1.000,detector,equal_qn,23,23,23
stt11,page_0176,8,3,3,"[447, 710, 555, 828]","[447, 710, 555, 828]",1.000,detector,equal_qn,21,21,21
stt11,page_0176,9,7,7,"[303, 1080, 397, 1192]","[303, 1080, 397, 1192]",1.000,detector,equal_qn,22,22,22
stt11,page_0178,1,6,6,"[1462, 983, 1571, 1098]","[1462, 983, 1571, 1098]",1.000,detector,equal_qn,22,22,22
stt11,page_0178,4,10,10,"[1018, 1364, 1123, 1478]","[1018, 1364, 1123, 1478]",1.000,detector,equal_qn,22,22,22
stt11,page_0178,5,10,10,"[860, 1403, 974, 1522]","[856, 1411, 970, 1533]",0.800,detector,equal_qn,21,21,21
stt11,page_0178,7,13,13,"[562, 1696, 664, 1814]","[562, 1696, 664, 1814]",1.000,midpoint,conflict,21,21,22
stt11,page_0178,8,7,7,"[398, 1056, 501, 1171]","[398, 1056, 501, 1171]",1.000,detector,equal_qn,23,23,23
stt11,page_0178,8,20,20,"[408, 2228, 509, 2341]","[408, 2228, 509, 2341]",1.000,detector,equal_qn,23,23,23
stt11,page_0180,2,4,4,"[1354, 801, 1457, 916]","[1354, 801, 1457, 916]",1.000,detector,equal_qn,22,22,22
stt11,page_0180,4,5,5,"[1043, 898, 1149, 1013]","[1043, 898, 1149, 1013]",1.000,detector,equal_qn,22,22,22
stt11,page_0180,7,8,8,"[593, 1165, 699, 1280]","[593, 1165, 699, 1280]",1.000,detector,conflict,22,22,23
stt11,page_0180,8,10,10,"[433, 1355, 537, 1474]","[433, 1355, 537, 1474]",1.000,detector,equal_qn,22,22,22
stt11,page_0180,9,13,13,"[296, 1698, 397, 1818]","[296, 1698, 397, 1818]",1.000,detector,equal_qn,21,21,21
stt11,page_0180,9,15,15,"[284, 1899, 388, 2020]","[284, 1899, 388, 2020]",1.000,detector,equal_qn,21,21,21
stt11,page_0182,1,4,4,"[1443, 801, 1549, 920]","[1443, 801, 1549, 920]",1.000,detector,equal_qn,21,21,21
stt11,page_0182,3,13,13,"[1156, 1609, 1259, 1717]","[1156, 1609, 1259, 1717]",1.000,detector,conflict,22,22,24
stt11,page_0182,4,3,3,"[1012, 688, 1114, 803]","[1012, 688, 1114, 803]",1.000,detector,equal_qn,22,22,22
stt11,page_0182,6,13,13,"[711, 1759, 820, 1885]","[711, 1759, 820, 1885]",1.000,detector,equal_ocr,20,21,20
stt11,page_0182,8,18,18,"[397, 2154, 507, 2271]","[408, 2144, 509, 2262]",0.759,detector,equal_qn,21,21,21
stt11,page_0182,9,8,8,"[246, 1230, 354, 1355]","[246, 1230, 354, 1355]",1.000,detector,equal_qn,20,20,20
stt11,page_0184,2,11,12,"[1344, 1548, 1453, 1675]","[1344, 1548, 1453, 1675]",1.000,detector,equal_qn,20,21,21
stt11,page_0184,2,16,17,"[1351, 2063, 1447, 2184]","[1351, 2063, 1447, 2184]",1.000,detector,equal_qn,20,21,21
stt11,page_0184,6,3,3,"[717, 697, 826, 823]","[717, 697, 826, 823]",1.000,detector,equal_qn,21,21,21
stt11,page_0184,7,1,1,"[570, 485, 674, 605]","[570, 485, 674, 605]",1.000,detector,equal_qn,22,22,22
stt11,page_0184,7,20,20,"[582, 2299, 685, 2417]","[582, 2299, 685, 2417]",1.000,detector,equal_qn,22,22,22
stt11,page_0184,9,5,5,"[286, 854, 383, 965]","[286, 854, 383, 965]",1.000,detector,conflict,19,19,20
stt11,page_0188,5,3,3,"[876, 704, 984, 820]","[876, 704, 984, 820]",1.000,detector,equal_qn,22,22,22
stt11,page_0188,6,1,1,"[720, 521, 822, 635]","[720, 521, 822, 635]",1.000,detector,equal_qn,22,23,23
stt11,page_0188,7,7,7,"[569, 1075, 676, 1194]","[569, 1075, 676, 1194]",1.000,detector,equal_qn,22,22,22
stt11,page_0190,1,11,11,"[1992, 1467, 2097, 1586]","[1992, 1467, 2097, 1586]",1.000,detector,equal_qn,21,21,21
stt11,page_0190,1,15,15,"[1991, 1863, 2101, 1977]","[1991, 1863, 2101, 1977]",1.000,detector,equal_qn,21,21,21
stt11,page_0190,3,3,3,"[1677, 698, 1782, 815]","[1677, 698, 1782, 815]",1.000,detector,equal_qn,21,21,21
stt11,page_0190,4,12,12,"[1528, 1538, 1637, 1652]","[1528, 1538, 1637, 1652]",1.000,detector,equal_qn,22,22,22
stt11,page_0190,5,11,11,"[1378, 1480, 1485, 1601]","[1378, 1480, 1485, 1601]",1.000,detector,equal_qn,21,21,21
stt11,page_0192,1,17,17,"[1490, 2029, 1591, 2142]","[1490, 2029, 1591, 2142]",1.000,detector,conflict,22,22,23
stt11,page_0192,4,8,8,"[1029, 1173, 1137, 1289]","[1029, 1173, 1137, 1289]",1.000,detector,equal_qn,22,22,22
stt11,page_0194,2,13,13,"[1330, 1718, 1437, 1839]","[1318, 1722, 1425, 1847]",0.731,detector,equal_qn,20,20,20
stt11,page_0194,3,8,8,"[1167, 1232, 1279, 1363]","[1167, 1232, 1279, 1363]",1.000,detector,equal_qn,20,20,20
stt11,page_0194,4,17,17,"[1011, 2082, 1118, 2205]","[1011, 2082, 1118, 2205]",1.000,detector,equal_qn,21,21,21
stt11,page_0194,8,12,12,"[386, 1643, 493, 1710]","[386, 1583, 493, 1710]",0.528,detector,equal_ocr,21,22,21
stt11,page_0194,8,16,16,"[412, 1988, 513, 2106]","[387, 1987, 491, 2111]",0.602,detector,equal_ocr,21,22,21
stt11,page_0194,9,15,15,"[242, 1739, 339, 1849]","[242, 1739, 339, 1849]",1.000,detector,equal_qn,23,23,23
stt11,page_0196,3,3,3,"[1177, 788, 1282, 902]","[1177, 696, 1284, 807]",0.091,detector,equal_qn,19,23,23
stt11,page_0196,4,6,6,"[1031, 988, 1133, 1109]","[1031, 988, 1133, 1109]",1.000,detector,equal_qn,22,22,22
stt11,page_0196,6,18,18,"[726, 2127, 840, 2250]","[726, 2127, 840, 2250]",1.000,detector,equal_qn,22,22,22
stt11,page_0198,2,8,8,"[1812, 1206, 1922, 1325]","[1812, 1206, 1922, 1325]",1.000,detector,equal_qn,21,21,21
stt11,page_0198,7,0,0,"[1065, 418, 1171, 524]","[1065, 418, 1171, 524]",1.000,detector,equal_qn,22,22,22
stt11,page_0200,6,10,10,"[708, 1318, 815, 1426]","[715, 1307, 822, 1417]",0.737,detector,equal_ocr,23,22,23
stt11,page_0200,7,6,6,"[559, 955, 661, 1067]","[559, 955, 661, 1067]",1.000,detector,equal_qn,23,23,23
stt11,page_0200,7,21,21,"[568, 2312, 673, 2427]","[568, 2312, 673, 2427]",1.000,detector,equal_qn,23,23,23
stt11,page_0202,3,15,15,"[1178, 1893, 1285, 2013]","[1178, 1893, 1285, 2013]",1.000,detector,equal_qn,20,20,20
stt11,page_0204,1,7,7,"[1506, 1091, 1606, 1210]","[1506, 1091, 1606, 1210]",1.000,detector,equal_qn,22,22,22
