book,page,column,n_ocr,n_qn,n_det,count_source
stt2,page_0236,8,19,20,20,equal_qn
stt2,page_0236,9,19,19,19,equal_qn
stt2,page_0238,1,20,20,20,equal_qn
stt2,page_0238,2,20,20,20,legacy_locked_col
stt2,page_0238,3,18,19,19,legacy_locked_col
stt2,page_0238,4,19,19,19,equal_qn
stt2,page_0238,5,18,18,18,legacy_locked_col
stt2,page_0238,6,19,19,19,equal_qn
stt2,page_0238,7,20,20,20,legacy_locked_col
stt2,page_0238,8,20,20,18,legacy_locked_col
stt2,page_0238,9,19,19,19,legacy_locked_col
stt2,page_0240,1,19,19,19,equal_qn
stt2,page_0240,2,20,21,20,legacy_locked_col
stt2,page_0240,3,19,19,19,legacy_locked_col
stt2,page_0240,4,18,18,18,legacy_locked_col
stt2,page_0240,5,20,20,20,legacy_locked_col
stt2,page_0240,6,19,19,19,equal_qn
stt2,page_0240,7,18,18,18,equal_qn
stt2,page_0240,8,17,17,16,legacy_locked_col
stt2,page_0240,9,18,18,18,equal_qn
stt2,page_0242,1,17,17,17,equal_qn
stt2,page_0242,2,18,18,18,equal_qn
stt2,page_0242,3,19,19,19,equal_qn
stt2,page_0242,4,19,19,19,equal_qn
stt2,page_0242,5,18,18,19,conflict
stt2,page_0242,6,19,19,19,equal_qn
stt2,page_0242,7,19,19,19,legacy_locked_col
stt2,page_0242,8,19,19,19,legacy_locked_col
stt2,page_0242,9,16,16,16,equal_qn
stt2,page_0244,1,20,21,21,equal_qn
stt2,page_0244,2,17,18,18,equal_qn
stt2,page_0244,3,20,20,20,equal_qn
stt2,page_0244,4,20,20,20,equal_qn
stt2,page_0244,5,21,21,21,equal_qn
stt2,page_0244,6,20,20,20,legacy_locked_col
stt2,page_0244,7,20,20,20,legacy_locked_col
stt2,page_0244,8,22,22,22,equal_qn
stt2,page_0244,9,20,20,20,equal_qn
stt2,page_0246,1,21,22,22,equal_qn
stt2,page_0246,2,19,20,19,legacy_locked_col
stt2,page_0246,3,19,20,19,equal_ocr
stt2,page_0246,4,19,20,20,equal_qn
stt2,page_0246,5,21,21,21,equal_qn
stt2,page_0246,6,20,21,20,equal_ocr
stt2,page_0246,7,22,22,22,equal_qn
stt2,page_0246,8,21,21,21,legacy_locked_col
stt2,page_0246,9,19,20,20,legacy_locked_col
stt2,page_0248,1,19,19,20,conflict
stt2,page_0248,2,20,20,20,equal_qn
stt2,page_0248,3,21,21,21,legacy_locked_col
stt2,page_0248,4,19,19,19,equal_qn
stt2,page_0248,5,10,10,10,equal_qn
stt2,page_0248,6,11,11,11,equal_qn
stt2,page_0248,7,19,19,19,equal_qn
stt2,page_0248,8,19,19,18,legacy_locked_col
stt2,page_0248,9,20,20,20,equal_qn
stt2,page_0250,1,18,18,18,legacy_locked_col
stt2,page_0250,2,19,19,19,legacy_locked_col
stt2,page_0250,3,20,20,20,equal_qn
stt2,page_0250,4,19,19,19,equal_qn
stt2,page_0250,5,18,18,18,equal_qn
stt2,page_0250,6,18,18,18,legacy_locked_col
stt2,page_0250,7,20,20,20,legacy_locked_col
stt2,page_0250,8,19,19,19,equal_qn
stt2,page_0250,9,19,19,19,equal_qn
stt2,page_0252,1,18,18,18,legacy_locked_col
stt2,page_0252,2,19,19,19,equal_qn
stt2,page_0252,3,19,19,19,legacy_locked_col
stt2,page_0252,4,19,20,19,equal_ocr
stt2,page_0252,5,14,15,15,equal_qn
stt2,page_0252,6,8,8,8,equal_qn
stt2,page_0252,7,19,19,19,equal_qn
stt2,page_0252,8,18,18,18,equal_qn
stt2,page_0252,9,17,17,16,legacy_locked_col
stt2,page_0254,1,17,17,17,equal_qn
stt2,page_0254,2,19,19,19,equal_qn
stt2,page_0254,3,18,19,19,equal_qn
stt2,page_0254,4,19,19,19,equal_qn
stt2,page_0254,5,19,19,19,legacy_locked_col
stt2,page_0254,6,17,17,17,equal_qn
stt2,page_0254,7,19,19,19,legacy_locked_col
stt2,page_0254,8,17,17,17,equal_qn
stt2,page_0254,9,17,17,17,legacy_locked_col
stt2,page_0256,1,19,19,19,equal_qn
stt2,page_0256,2,18,18,18,equal_qn
stt2,page_0256,3,19,19,19,legacy_locked_col
stt2,page_0256,4,19,19,19,legacy_locked_col
stt2,page_0256,5,19,20,19,legacy_locked_col
stt2,page_0256,6,18,18,18,legacy_locked_col
stt2,page_0256,7,18,18,18,legacy_locked_col
stt2,page_0256,8,18,18,18,legacy_locked_col
stt2,page_0256,9,19,19,19,equal_qn
stt2,page_0258,1,19,19,19,equal_qn
stt2,page_0258,2,19,19,19,legacy_locked_col
stt2,page_0258,3,19,19,19,equal_qn
stt2,page_0258,4,18,19,18,equal_ocr
stt2,page_0258,5,18,18,18,equal_qn
stt2,page_0258,6,19,20,19,equal_ocr
stt2,page_0258,7,19,19,19,equal_qn
stt2,page_0258,8,20,19,19,legacy_locked_col
stt2,page_0258,9,19,19,19,equal_qn
stt2,page_0260,1,20,18,20,equal_ocr
stt2,page_0260,2,20,20,20,equal_qn
stt2,page_0260,3,19,19,20,conflict
stt2,page_0260,4,20,20,20,equal_qn
stt2,page_0260,5,19,20,19,equal_ocr
stt2,page_0260,6,19,20,20,legacy_locked_col
stt2,page_0260,7,20,21,20,equal_ocr
stt2,page_0260,8,25,26,22,conflict
stt2,page_0260,9,9,9,8,conflict
stt2,page_0262,1,20,20,20,legacy_locked_col
stt2,page_0262,2,19,19,19,equal_qn
stt2,page_0262,3,20,20,20,equal_qn
stt2,page_0262,4,20,21,21,equal_qn
stt2,page_0262,5,19,19,19,equal_qn
stt2,page_0262,6,20,20,21,conflict
stt2,page_0262,7,20,21,21,equal_qn
stt2,page_0262,8,19,19,19,equal_qn
stt2,page_0262,9,19,19,19,equal_qn
stt2,page_0264,1,20,20,20,equal_qn
stt2,page_0264,2,21,21,21,equal_qn
stt2,page_0264,3,21,21,21,equal_qn
stt2,page_0264,4,15,16,16,equal_qn
stt2,page_0264,5,21,21,21,equal_qn
stt2,page_0264,6,21,21,19,legacy_locked_col
stt2,page_0264,7,20,19,16,legacy_locked_col
stt2,page_0264,8,19,19,19,legacy_locked_col
stt2,page_0264,9,19,19,15,legacy_locked_col
stt2,page_0266,1,19,19,19,legacy_locked_col
stt2,page_0266,2,19,19,19,equal_qn
stt2,page_0266,3,19,19,19,legacy_locked_col
stt2,page_0266,4,19,19,19,legacy_locked_col
stt2,page_0266,5,20,20,20,legacy_locked_col
stt2,page_0266,6,20,20,21,conflict
stt2,page_0266,7,19,19,19,legacy_locked_col
stt2,page_0266,8,20,20,20,equal_qn
stt2,page_0266,9,18,18,19,conflict
stt2,page_0268,1,20,20,20,legacy_locked_col
stt2,page_0268,2,19,15,19,equal_ocr
stt2,page_0268,3,21,21,21,legacy_locked_col
stt2,page_0268,4,19,20,20,legacy_locked_col
stt2,page_0268,5,21,21,21,legacy_locked_col
stt2,page_0268,6,21,21,21,legacy_locked_col
stt2,page_0268,7,20,20,20,legacy_locked_col
stt2,page_0268,8,17,17,17,equal_qn
stt2,page_0268,9,20,20,19,conflict
stt2,page_0270,1,24,24,24,equal_qn
stt2,page_0270,2,21,21,21,equal_qn
stt2,page_0270,3,22,22,22,equal_qn
stt2,page_0270,4,22,22,23,legacy_locked_col
stt2,page_0270,5,22,22,22,equal_qn
stt2,page_0270,6,23,23,23,legacy_locked_col
stt2,page_0270,7,22,22,22,equal_qn
stt2,page_0270,8,22,23,19,legacy_locked_col
stt2,page_0270,9,22,22,22,legacy_locked_col
stt2,page_0272,1,21,21,21,legacy_locked_col
stt2,page_0272,2,20,20,20,legacy_locked_col
stt2,page_0272,3,20,21,21,equal_qn
stt2,page_0272,4,20,20,20,equal_qn
stt2,page_0272,5,20,20,20,legacy_locked_col
stt2,page_0272,6,20,20,20,legacy_locked_col
stt2,page_0272,7,19,19,19,equal_qn
stt2,page_0272,8,20,19,20,legacy_locked_col
stt2,page_0272,9,19,19,19,legacy_locked_col
stt2,page_0274,1,21,22,22,equal_qn
stt2,page_0274,2,22,22,22,legacy_locked_col
stt2,page_0274,3,24,23,23,legacy_locked_col
stt2,page_0274,4,20,21,21,equal_qn
stt2,page_0274,5,19,19,19,legacy_locked_col
stt2,page_0274,6,20,20,20,equal_qn
stt2,page_0274,7,19,19,17,legacy_locked_col
stt2,page_0274,8,20,20,20,legacy_locked_col
stt2,page_0274,9,18,18,16,legacy_locked_col
stt2,page_0276,1,18,19,19,equal_qn
stt2,page_0276,2,17,17,17,equal_qn
stt2,page_0276,3,19,19,19,equal_qn
stt2,page_0276,4,20,20,20,equal_qn
stt2,page_0276,5,19,20,20,equal_qn
stt2,page_0276,6,19,19,19,equal_qn
stt2,page_0276,7,18,18,18,legacy_locked_col
stt2,page_0276,8,21,21,21,equal_qn
stt2,page_0276,9,20,19,19,legacy_locked_col
stt2,page_0278,1,19,19,18,legacy_locked_col
stt2,page_0278,2,17,18,18,legacy_locked_col
stt2,page_0278,3,20,20,20,equal_qn
stt2,page_0278,4,20,21,21,legacy_locked_col
stt2,page_0278,5,20,20,20,legacy_locked_col
stt2,page_0278,6,21,21,21,legacy_locked_col
stt2,page_0278,7,21,21,21,equal_qn
stt2,page_0278,8,23,22,22,equal_qn
stt2,page_0278,9,22,21,22,equal_ocr
stt2,page_0280,1,23,23,23,legacy_locked_col
stt2,page_0280,2,22,23,22,legacy_locked_col
stt2,page_0280,3,22,22,22,equal_qn
stt2,page_0280,4,20,21,21,legacy_locked_col
stt2,page_0280,5,22,22,22,legacy_locked_col
stt2,page_0280,6,22,22,22,equal_qn
stt2,page_0280,7,22,22,22,legacy_locked_col
stt2,page_0280,8,22,22,22,legacy_locked_col
stt2,page_0280,9,22,22,22,legacy_locked_col
stt2,page_0282,1,20,20,21,legacy_locked_col
stt2,page_0282,2,21,21,21,legacy_locked_col
stt2,page_0282,3,22,22,22,equal_qn
stt2,page_0282,4,20,21,22,conflict
stt2,page_0282,5,20,20,20,legacy_locked_col
stt2,page_0282,6,20,20,20,legacy_locked_col
stt2,page_0282,7,20,20,20,legacy_locked_col
stt2,page_0282,8,19,19,19,legacy_locked_col
stt2,page_0282,9,18,18,18,legacy_locked_col
stt2,page_0284,1,20,19,20,equal_ocr
stt2,page_0284,2,20,20,20,equal_qn
stt2,page_0284,3,20,20,20,equal_qn
stt2,page_0284,4,19,19,18,legacy_locked_col
stt2,page_0284,5,19,19,19,equal_qn
stt2,page_0284,6,19,19,19,equal_qn
stt2,page_0284,7,17,19,19,equal_qn
stt2,page_0284,8,17,17,16,legacy_locked_col
stt2,page_0284,9,17,17,17,equal_qn
stt2,page_0286,1,19,19,19,equal_qn
stt2,page_0286,2,18,18,18,equal_qn
stt2,page_0286,3,18,18,18,equal_qn
stt2,page_0286,4,18,18,18,equal_qn
stt2,page_0286,5,20,21,19,legacy_locked_col
stt2,page_0286,6,22,22,22,equal_qn
stt2,page_0286,7,21,21,23,legacy_locked_col
stt2,page_0286,8,20,20,20,equal_qn
stt2,page_0286,9,19,19,19,equal_qn
stt2,page_0288,1,20,20,21,legacy_locked_col
stt2,page_0288,2,21,21,21,equal_qn
stt2,page_0288,3,22,21,22,legacy_locked_col
stt2,page_0288,4,19,19,19,equal_qn
stt2,page_0288,5,20,20,20,equal_qn
stt2,page_0288,6,20,21,20,legacy_locked_col
stt2,page_0288,7,20,20,20,equal_qn
stt2,page_0288,8,20,20,20,legacy_locked_col
stt2,page_0288,9,19,19,24,legacy_locked_col
stt2,page_0290,1,19,19,21,conflict
stt2,page_0290,2,19,19,19,equal_qn
stt2,page_0290,3,18,18,18,equal_qn
stt2,page_0290,4,19,19,18,legacy_locked_col
stt2,page_0290,5,19,19,19,legacy_locked_col
stt2,page_0290,6,19,19,18,legacy_locked_col
stt2,page_0290,7,17,17,17,equal_qn
stt2,page_0290,8,19,19,19,equal_qn
stt2,page_0290,9,19,19,19,equal_qn
stt2,page_0292,1,19,19,19,legacy_locked_col
stt2,page_0292,2,19,19,19,legacy_locked_col
stt2,page_0292,3,19,19,19,equal_qn
stt2,page_0292,4,19,19,19,equal_qn
stt2,page_0292,5,17,18,18,equal_qn
stt2,page_0292,6,18,18,17,conflict
stt2,page_0292,7,19,19,19,equal_qn
stt2,page_0292,8,18,18,14,legacy_locked_col
stt2,page_0292,9,19,20,19,equal_ocr
stt2,page_0294,1,20,20,20,equal_qn
stt2,page_0294,2,21,21,21,legacy_locked_col
stt2,page_0294,3,21,22,15,legacy_locked_col
stt2,page_0294,4,20,20,20,equal_qn
stt2,page_0294,5,21,21,21,legacy_locked_col
stt2,page_0294,6,20,20,20,legacy_locked_col
stt2,page_0294,7,20,20,19,legacy_locked_col
stt2,page_0294,8,19,19,19,equal_qn
stt2,page_0294,9,21,21,21,equal_qn
stt2,page_0296,1,19,19,19,legacy_locked_col
stt2,page_0296,2,18,18,18,legacy_locked_col
stt2,page_0296,3,18,18,18,equal_qn
stt2,page_0296,4,18,18,18,equal_qn
stt2,page_0296,5,19,19,19,equal_qn
stt2,page_0296,6,18,18,18,equal_qn
stt2,page_0296,7,19,19,19,equal_qn
stt2,page_0296,8,17,17,16,legacy_locked_col
stt2,page_0296,9,17,16,16,legacy_locked_col
stt2,page_0298,1,18,18,18,legacy_locked_col
stt2,page_0298,2,20,20,20,equal_qn
stt2,page_0298,3,18,19,20,conflict
stt2,page_0298,4,19,19,19,legacy_locked_col
stt2,page_0298,5,19,19,19,equal_qn
stt2,page_0298,6,20,20,20,equal_qn
stt2,page_0298,7,19,19,19,legacy_locked_col
stt2,page_0298,8,18,19,15,legacy_locked_col
stt2,page_0298,9,20,20,20,legacy_locked_col
stt2,page_0300,1,19,19,19,equal_qn
stt2,page_0300,2,20,20,20,equal_qn
stt2,page_0300,3,19,19,19,equal_qn
stt2,page_0300,4,19,19,19,legacy_locked_col
stt2,page_0300,5,18,19,19,legacy_locked_col
stt2,page_0300,6,20,20,20,equal_qn
stt2,page_0300,7,19,19,17,legacy_locked_col
stt2,page_0300,8,20,20,19,legacy_locked_col
stt2,page_0300,9,19,19,19,legacy_locked_col
stt2,page_0302,1,20,20,20,equal_qn
stt2,page_0302,2,20,20,20,equal_qn
stt2,page_0302,3,19,20,20,equal_qn
stt2,page_0302,4,20,20,20,equal_qn
stt2,page_0302,5,19,19,20,legacy_locked_col
stt2,page_0302,6,18,16,18,legacy_locked_col
stt2,page_0302,7,20,20,20,legacy_locked_col
stt2,page_0302,8,18,18,15,legacy_locked_col
stt2,page_0302,9,20,20,20,legacy_locked_col
stt2,page_0304,1,19,19,19,legacy_locked_col
stt2,page_0304,2,22,22,22,equal_qn
stt2,page_0304,3,21,21,21,legacy_locked_col
stt2,page_0304,4,19,19,19,legacy_locked_col
stt2,page_0304,5,20,20,20,legacy_locked_col
stt2,page_0304,6,20,20,20,equal_qn
stt2,page_0304,7,20,20,20,legacy_locked_col
stt2,page_0304,8,21,21,21,equal_qn
stt2,page_0304,9,20,20,20,equal_qn
stt2,page_0306,1,19,20,19,equal_ocr
stt2,page_0306,2,19,19,19,equal_qn
stt2,page_0306,3,19,20,20,legacy_locked_col
stt2,page_0306,4,21,21,21,equal_qn
stt2,page_0306,5,19,19,20,legacy_locked_col
stt2,page_0306,6,20,20,20,equal_qn
stt2,page_0306,7,18,20,15,legacy_locked_col
stt2,page_0306,8,20,20,20,legacy_locked_col
stt2,page_0306,9,18,19,19,equal_qn
stt2,page_0308,1,3,3,3,equal_qn
stt2,page_0308,2,12,11,12,equal_ocr
stt2,page_0308,3,21,19,20,legacy_locked_col
stt2,page_0308,4,21,21,21,legacy_locked_col
stt2,page_0308,5,22,22,22,equal_qn
stt2,page_0308,6,21,23,22,conflict
stt2,page_0308,7,22,22,22,legacy_locked_col
stt2,page_0308,8,19,19,19,equal_qn
stt2,page_0308,9,20,20,19,legacy_locked_col
stt2,page_0310,1,20,20,20,equal_qn
stt2,page_0310,2,20,20,20,equal_qn
stt2,page_0310,3,20,20,20,legacy_locked_col
stt2,page_0310,4,20,21,21,equal_qn
stt2,page_0310,5,7,7,7,equal_qn
stt2,page_0310,6,7,7,7,equal_qn
stt2,page_0310,7,19,21,15,legacy_locked_col
stt2,page_0310,8,20,19,20,equal_ocr
stt2,page_0310,9,19,19,19,equal_qn
stt2,page_0312,1,21,21,21,equal_qn
stt2,page_0312,2,22,22,22,legacy_locked_col
stt2,page_0312,3,23,23,23,legacy_locked_col
stt2,page_0312,4,21,21,21,legacy_locked_col
stt2,page_0312,5,21,21,21,legacy_locked_col
stt2,page_0312,6,22,22,22,legacy_locked_col
stt2,page_0312,7,21,22,20,legacy_locked_col
stt2,page_0312,8,21,22,21,equal_ocr
stt2,page_0312,9,19,19,18,legacy_locked_col
stt2,page_0314,1,21,21,21,legacy_locked_col
stt2,page_0314,2,20,20,20,legacy_locked_col
stt2,page_0314,3,19,20,19,equal_ocr
stt2,page_0314,4,20,20,19,legacy_locked_col
stt2,page_0314,5,20,20,20,legacy_locked_col
stt2,page_0314,6,23,23,23,equal_qn
stt2,page_0314,7,21,21,21,legacy_locked_col
stt2,page_0314,8,20,20,18,legacy_locked_col
stt2,page_0314,9,19,19,19,legacy_locked_col
stt2,page_0316,1,20,20,20,legacy_locked_col
stt2,page_0316,2,20,20,19,legacy_locked_col
stt2,page_0316,3,20,21,20,legacy_locked_col
stt2,page_0316,4,10,10,10,legacy_locked_col
stt2,page_0316,5,18,18,18,equal_qn
stt2,page_0316,6,11,11,11,equal_qn
stt2,page_0316,7,17,17,17,legacy_locked_col
stt2,page_0316,8,18,18,18,legacy_locked_col
stt2,page_0316,9,18,18,18,equal_qn
stt2,page_0318,1,20,20,21,legacy_locked_col
stt2,page_0318,2,19,19,18,legacy_locked_col
stt2,page_0318,3,20,19,21,conflict
stt2,page_0318,4,19,20,20,legacy_locked_col
stt2,page_0318,5,21,21,21,legacy_locked_col
stt2,page_0318,6,19,20,20,legacy_locked_col
stt2,page_0318,7,20,20,20,equal_qn
stt2,page_0318,8,19,19,19,equal_qn
stt2,page_0318,9,19,19,19,equal_qn
stt2,page_0320,1,17,17,15,legacy_locked_col
stt2,page_0320,2,19,19,19,equal_qn
stt2,page_0320,3,19,19,19,equal_qn
stt2,page_0320,4,20,20,20,equal_qn
stt2,page_0320,5,19,19,19,equal_qn
stt2,page_0320,6,20,20,21,conflict
stt2,page_0320,7,19,19,19,legacy_locked_col
stt2,page_0320,8,20,22,21,conflict
stt2,page_0320,9,19,19,18,legacy_locked_col
stt2,page_0322,1,19,19,20,conflict
stt2,page_0322,2,20,22,20,equal_ocr
stt2,page_0322,3,20,21,20,equal_ocr
stt2,page_0322,4,21,20,19,legacy_locked_col
stt2,page_0322,5,19,18,19,equal_ocr
stt2,page_0322,6,17,18,19,legacy_locked_col
stt2,page_0322,7,19,21,21,equal_qn
stt2,page_0322,8,18,18,18,equal_qn
stt2,page_0322,9,21,18,20,legacy_locked_col
stt2,page_0324,1,22,22,22,equal_qn
stt2,page_0324,2,20,20,20,legacy_locked_col
stt2,page_0324,3,20,20,20,equal_qn
stt2,page_0324,4,20,20,20,equal_qn
stt2,page_0324,5,19,19,19,legacy_locked_col
stt2,page_0324,6,19,19,19,equal_qn
stt2,page_0324,7,20,20,20,legacy_locked_col
stt2,page_0324,8,18,19,19,equal_qn
stt2,page_0324,9,19,19,19,equal_qn
stt2,page_0326,1,20,20,20,legacy_locked_col
stt2,page_0326,2,20,20,20,equal_qn
stt2,page_0326,3,20,20,20,equal_qn
stt2,page_0326,4,20,20,20,equal_qn
stt2,page_0326,5,20,20,20,legacy_locked_col
stt2,page_0326,6,19,19,19,equal_qn
stt2,page_0326,7,19,19,20,conflict
stt2,page_0326,8,19,19,19,equal_qn
stt2,page_0326,9,20,19,20,equal_ocr
stt2,page_0328,1,20,20,20,legacy_locked_col
stt2,page_0328,2,19,19,19,legacy_locked_col
stt2,page_0328,3,19,19,19,equal_qn
stt2,page_0328,4,18,19,19,equal_qn
stt2,page_0328,5,21,19,22,conflict
stt2,page_0328,6,19,19,19,equal_qn
stt2,page_0328,7,19,20,20,equal_qn
stt2,page_0328,8,21,21,21,equal_qn
stt2,page_0328,9,18,19,19,equal_qn
stt2,page_0330,1,20,20,20,equal_qn
stt2,page_0330,2,20,20,21,conflict
stt2,page_0330,3,20,20,20,equal_qn
stt2,page_0330,4,20,20,20,equal_qn
stt2,page_0330,5,20,20,20,equal_qn
stt2,page_0330,6,19,18,19,equal_ocr
stt2,page_0330,7,20,20,22,legacy_locked_col
stt2,page_0330,8,11,12,11,equal_ocr
stt2,page_0330,9,16,17,16,equal_ocr
stt4,page_0012,1,11,13,11,equal_ocr
stt4,page_0012,2,20,20,17,legacy_locked_col
stt4,page_0012,3,21,21,22,conflict
stt4,page_0012,4,23,22,23,equal_ocr
stt4,page_0012,5,24,25,24,equal_ocr
stt4,page_0012,6,23,23,20,legacy_locked_col
stt4,page_0012,7,23,23,23,equal_qn
stt4,page_0012,8,22,22,18,legacy_locked_col
stt4,page_0012,9,22,21,22,equal_ocr
stt4,page_0014,1,22,22,10,legacy_locked_col
stt4,page_0014,2,25,26,26,equal_qn
stt4,page_0014,3,22,22,22,equal_qn
stt4,page_0014,4,25,25,25,equal_qn
stt4,page_0014,5,23,23,20,legacy_locked_col
stt4,page_0014,6,21,21,21,legacy_locked_col
stt4,page_0014,7,23,23,23,equal_qn
stt4,page_0014,8,23,24,23,equal_ocr
stt4,page_0014,9,20,20,9,legacy_locked_col
stt4,page_0016,1,23,23,11,conflict
stt4,page_0016,2,22,22,7,legacy_locked_col
stt4,page_0016,3,22,22,22,equal_qn
stt4,page_0016,4,22,22,22,equal_qn
stt4,page_0016,5,22,22,22,equal_qn
stt4,page_0016,6,23,23,21,conflict
stt4,page_0016,7,23,23,18,legacy_locked_col
stt4,page_0016,8,23,24,23,equal_ocr
stt4,page_0016,9,24,24,23,conflict
stt4,page_0018,1,24,23,23,equal_qn
stt4,page_0018,2,11,11,11,legacy_locked_col
stt4,page_0018,3,21,21,21,equal_qn
stt4,page_0018,4,9,9,9,equal_qn
stt4,page_0018,5,24,24,24,equal_qn
stt4,page_0018,6,19,18,16,legacy_locked_col
stt4,page_0018,7,20,20,16,legacy_locked_col
stt4,page_0018,8,20,20,16,legacy_locked_col
stt4,page_0018,9,18,18,15,legacy_locked_col
stt4,page_0020,1,22,23,22,equal_ocr
stt4,page_0020,2,22,21,22,equal_ocr
stt4,page_0020,3,23,22,23,equal_ocr
stt4,page_0020,4,22,22,22,legacy_locked_col
stt4,page_0020,5,23,23,22,legacy_locked_col
stt4,page_0020,6,20,21,20,legacy_locked_col
stt4,page_0020,7,23,23,21,legacy_locked_col
stt4,page_0020,8,23,22,23,equal_ocr
stt4,page_0020,9,21,21,18,legacy_locked_col
stt4,page_0022,1,23,23,23,equal_qn
stt4,page_0022,2,22,22,11,legacy_locked_col
stt4,page_0022,3,24,23,23,equal_qn
stt4,page_0022,4,24,24,23,legacy_locked_col
stt4,page_0022,5,25,25,25,equal_qn
stt4,page_0022,6,23,23,19,legacy_locked_col
stt4,page_0022,7,22,23,20,legacy_locked_col
stt4,page_0022,8,25,24,14,legacy_locked_col
stt4,page_0022,9,20,20,20,equal_qn
stt4,page_0024,1,20,20,8,legacy_locked_col
stt4,page_0024,2,21,21,11,legacy_locked_col
stt4,page_0024,3,23,23,23,equal_qn
stt4,page_0024,4,22,22,22,equal_qn
stt4,page_0024,5,22,22,22,legacy_locked_col
stt4,page_0024,6,21,21,21,legacy_locked_col
stt4,page_0024,7,22,23,12,legacy_locked_col
stt4,page_0024,8,23,23,21,legacy_locked_col
stt4,page_0024,9,22,22,19,legacy_locked_col
stt4,page_0026,1,20,20,21,conflict
stt4,page_0026,2,19,18,10,legacy_locked_col
stt4,page_0026,3,22,22,10,legacy_locked_col
stt4,page_0026,4,22,22,22,equal_qn
stt4,page_0026,5,24,24,24,equal_qn
stt4,page_0026,6,23,23,23,equal_qn
stt4,page_0026,7,23,23,21,legacy_locked_col
stt4,page_0026,8,22,22,20,legacy_locked_col
stt4,page_0026,9,20,20,21,legacy_locked_col
stt4,page_0028,1,2,1,1,equal_qn
stt4,page_0028,2,18,18,18,equal_qn
stt4,page_0028,3,10,10,10,equal_qn
stt4,page_0028,4,22,22,19,legacy_locked_col
stt4,page_0028,5,23,23,23,equal_qn
stt4,page_0028,6,21,21,21,legacy_locked_col
stt4,page_0028,7,23,23,18,legacy_locked_col
stt4,page_0028,8,21,22,22,equal_qn
stt4,page_0028,9,23,23,23,equal_qn
stt4,page_0030,1,24,24,20,legacy_locked_col
stt4,page_0030,2,22,23,18,legacy_locked_col
stt4,page_0030,3,22,22,22,equal_qn
stt4,page_0030,4,24,26,24,legacy_locked_col
stt4,page_0030,5,24,24,24,equal_qn
stt4,page_0030,6,23,23,24,conflict
stt4,page_0030,7,21,21,20,legacy_locked_col
stt4,page_0030,8,23,23,23,legacy_locked_col
stt4,page_0030,9,18,18,18,equal_qn
stt4,page_0032,1,19,19,19,equal_qn
stt4,page_0032,2,17,16,17,equal_ocr
stt4,page_0032,3,20,20,20,equal_qn
stt4,page_0032,4,21,21,21,equal_qn
stt4,page_0032,5,20,20,19,legacy_locked_col
stt4,page_0032,6,21,22,21,legacy_locked_col
stt4,page_0032,7,20,20,20,equal_qn
stt4,page_0032,8,21,22,21,equal_ocr
stt4,page_0032,9,20,20,20,equal_qn
stt4,page_0034,1,19,21,20,conflict
stt4,page_0034,2,22,23,22,equal_ocr
stt4,page_0034,3,24,24,23,legacy_locked_col
stt4,page_0034,4,22,22,21,legacy_locked_col
stt4,page_0034,5,23,23,23,equal_qn
stt4,page_0034,6,23,22,23,equal_ocr
stt4,page_0034,7,23,23,23,equal_qn
stt4,page_0034,8,20,20,15,legacy_locked_col
stt4,page_0034,9,21,22,21,equal_ocr
stt4,page_0036,1,23,21,21,equal_qn
stt4,page_0036,2,23,23,13,legacy_locked_col
stt4,page_0036,3,22,22,22,equal_qn
stt4,page_0036,4,20,20,20,equal_qn
stt4,page_0036,5,21,21,21,equal_qn
stt4,page_0036,6,22,22,22,equal_qn
stt4,page_0036,7,23,23,23,equal_qn
stt4,page_0036,8,22,22,22,equal_qn
stt4,page_0036,9,20,20,20,equal_qn
stt4,page_0038,1,21,21,21,legacy_locked_col
stt4,page_0038,2,24,23,24,equal_ocr
stt4,page_0038,3,22,22,22,legacy_locked_col
stt4,page_0038,4,22,22,22,equal_qn
stt4,page_0038,5,24,24,24,equal_qn
stt4,page_0038,6,24,24,24,equal_qn
stt4,page_0038,7,21,21,21,equal_qn
stt4,page_0038,8,20,21,21,equal_qn
stt4,page_0038,9,23,23,23,equal_qn
stt4,page_0040,1,20,20,20,equal_qn
stt4,page_0040,2,21,21,21,equal_qn
stt4,page_0040,3,23,23,23,equal_qn
stt4,page_0040,4,22,23,22,equal_ocr
stt4,page_0040,5,23,23,23,equal_qn
stt4,page_0040,6,22,22,22,equal_qn
stt4,page_0040,7,21,22,21,equal_ocr
stt4,page_0040,8,22,22,22,equal_qn
stt4,page_0040,9,21,21,21,equal_qn
stt4,page_0042,1,22,22,22,equal_qn
stt4,page_0042,2,21,21,21,equal_qn
stt4,page_0042,3,22,22,22,equal_qn
stt4,page_0042,4,22,22,13,legacy_locked_col
stt4,page_0042,5,22,23,22,equal_ocr
stt4,page_0042,6,22,22,22,equal_qn
stt4,page_0042,7,23,23,23,equal_qn
stt4,page_0042,8,21,21,21,equal_qn
stt4,page_0042,9,19,19,18,legacy_locked_col
stt4,page_0044,1,21,21,21,legacy_locked_col
stt4,page_0044,2,22,21,22,equal_ocr
stt4,page_0044,3,21,22,19,legacy_locked_col
stt4,page_0044,4,22,22,22,equal_qn
stt4,page_0044,5,22,22,22,legacy_locked_col
stt4,page_0044,6,24,24,24,equal_qn
stt4,page_0044,7,25,26,25,equal_ocr
