book,page,column,nom_idx,syl_idx,syllable,ocr_char,label,unicode,bbox_cu,prev_bbox_cu,next_bbox_cu,image_md5_cu,image_cu,tier_build,rule_build
stt11,page_0064,2,10,10,người,早,𠊚,U+2029A,"[1386, 1401, 1491, 1519]","[1379, 1307, 1482, 1426]","[1385, 1484, 1492, 1606]",ff428840e337,gold/stt11_page_0064_c02_031.png,GOLD,s1_inter_s2_similar
stt11,page_0066,7,20,20,người,子,𠊚,U+2029A,"[548, 2366, 649, 2470]","[556, 2268, 660, 2385]",,7f51c01fefde,silver/stt11_page_0066_c07_149.png,SILVER,s2_inter_s3_corrected
stt11,page_0066,8,14,15,người,㝵,𠊚,U+2029A,"[414, 1734, 503, 1843]","[414, 1643, 503, 1752]","[414, 1825, 503, 1934]",85b7d254718f,gold/stt11_page_0066_c08_164.png,GOLD,s1_inter_s2_direct
stt11,page_0068,4,10,10,người,早,𠊚,U+2029A,"[998, 1362, 1103, 1477]","[997, 1258, 1103, 1372]","[1000, 1449, 1102, 1560]",9cb21931f78c,gold/stt11_page_0068_c04_075.png,GOLD,s1_inter_s2_similar
stt11,page_0068,8,5,5,người,昇,𠊚,U+2029A,"[398, 876, 498, 990]","[398, 783, 497, 897]","[397, 971, 499, 1087]",f6937a1542c4,silver/stt11_page_0068_c08_157.png,SILVER,s2_inter_s3_corrected
stt11,page_0070,1,17,18,người,旱,𠊚,U+2029A,"[1491, 2016, 1594, 2130]","[1491, 1929, 1594, 2043]","[1491, 2111, 1594, 2225]",6769baf15867,gold/stt11_page_0070_c01_016.png,GOLD,s1_inter_s2_similar
stt11,page_0070,4,1,1,người,早,𠊚,U+2029A,"[1043, 550, 1147, 665]","[1041, 460, 1152, 571]","[1044, 644, 1149, 761]",dd797ce0a849,gold/stt11_page_0070_c04_066.png,GOLD,s1_inter_s2_similar
stt11,page_0070,5,20,20,người,昇,𠊚,U+2029A,"[879, 2288, 995, 2404]","[880, 2249, 994, 2311]","[870, 2377, 985, 2485]",b74709bd36e1,silver/stt11_page_0070_c05_106.png,SILVER,s2_inter_s3_corrected
stt11,page_0072,4,16,16,người,早,𠊚,U+2029A,"[1019, 1975, 1125, 2092]","[1019, 1891, 1124, 2004]","[1019, 2071, 1126, 2186]",400a403f85eb,gold/stt11_page_0072_c04_079.png,GOLD,s1_inter_s2_similar
stt11,page_0074,1,16,17,người,㝵,𠊚,U+2029A,"[1498, 1992, 1611, 2068]","[1496, 1887, 1610, 2013]","[1499, 2090, 1610, 2214]",8b7c4aed8e40,gold/stt11_page_0074_c01_016.png,GOLD,s1_inter_s2_direct
stt11,page_0074,3,7,7,người,早,𠊚,U+2029A,"[1189, 1108, 1297, 1232]","[1189, 1011, 1297, 1134]","[1187, 1205, 1298, 1326]",1baf10a68d0b,gold/stt11_page_0074_c03_049.png,GOLD,s1_inter_s2_similar
stt11,page_0074,4,9,9,người,早,𠊚,U+2029A,"[1039, 1242, 1150, 1355]","[1041, 1146, 1148, 1259]","[1038, 1329, 1150, 1439]",cb75c934f77b,gold/stt11_page_0074_c04_072.png,GOLD,s1_inter_s2_similar
stt11,page_0074,5,8,8,người,早,𠊚,U+2029A,"[881, 1175, 989, 1291]","[883, 1079, 988, 1196]","[882, 1272, 989, 1388]",29a9e3a167be,gold/stt11_page_0074_c05_093.png,GOLD,s1_inter_s2_similar
stt11,page_0074,5,16,17,người,早,𠊚,U+2029A,"[889, 1935, 1000, 2052]","[888, 1839, 1001, 1954]","[889, 2030, 1001, 2148]",abea8e5bf18c,gold/stt11_page_0074_c05_101.png,GOLD,s1_inter_s2_similar
stt11,page_0074,6,8,9,người,耳,𠊚,U+2029A,"[732, 1185, 840, 1304]","[739, 1097, 849, 1220]","[730, 1282, 840, 1400]",9685a91d7662,silver/stt11_page_0074_c06_115.png,SILVER,s2_inter_s3_corrected
stt11,page_0074,8,2,2,người,㝵,𠊚,U+2029A,"[433, 602, 537, 712]","[434, 516, 536, 628]","[426, 696, 525, 808]",a41d40c803dc,gold/stt11_page_0074_c08_151.png,GOLD,s1_inter_s2_direct
stt11,page_0076,4,6,6,người,早,𠊚,U+2029A,"[1082, 1018, 1185, 1144]","[1080, 913, 1185, 1039]","[1081, 1123, 1186, 1252]",26fac9c39868,gold/stt11_page_0076_c04_069.png,GOLD,s1_inter_s2_similar
stt11,page_0076,7,11,10,người,早,𠊚,U+2029A,"[611, 1467, 717, 1584]","[611, 1272, 717, 1389]","[611, 1565, 717, 1682]",d81f60be916f,gold/stt11_page_0076_c07_120.png,GOLD,s1_inter_s2_similar
stt11,page_0076,8,12,12,người,㝵,𠊚,U+2029A,"[465, 1467, 560, 1574]","[465, 1377, 560, 1485]","[459, 1531, 562, 1644]",c8c06f6fa551,gold/stt11_page_0076_c08_142.png,GOLD,s1_inter_s2_direct
stt11,page_0076,8,20,20,người,㝵,𠊚,U+2029A,"[459, 2171, 563, 2288]","[459, 2077, 563, 2192]","[458, 2258, 564, 2377]",33fbdc8f5109,gold/stt11_page_0076_c08_150.png,GOLD,s1_inter_s2_direct
stt11,page_0078,1,20,21,người,早,𠊚,U+2029A,"[1466, 2403, 1564, 2508]","[1463, 2312, 1567, 2427]",,27b924afec66,gold/stt11_page_0078_c01_020.png,GOLD,s1_inter_s2_similar
stt11,page_0078,2,7,8,người,旱,𠊚,U+2029A,"[1310, 1041, 1410, 1149]","[1295, 933, 1401, 1040]","[1310, 1131, 1410, 1238]",6b410f5c467c,gold/stt11_page_0078_c02_028.png,GOLD,s1_inter_s2_similar
stt11,page_0078,4,0,0,người,早,𠊚,U+2029A,"[1009, 421, 1113, 521]",,"[1006, 501, 1111, 611]",7d45c9fbfe72,gold/stt11_page_0078_c04_066.png,GOLD,s1_inter_s2_similar
stt11,page_0078,5,3,3,người,㝵,𠊚,U+2029A,"[849, 681, 955, 787]","[850, 594, 955, 702]","[848, 772, 955, 882]",1430a73c89d5,gold/stt11_page_0078_c05_091.png,GOLD,s1_inter_s2_direct
stt11,page_0078,7,8,8,người,早,𠊚,U+2029A,"[533, 1158, 637, 1280]","[534, 1054, 638, 1175]","[525, 1246, 629, 1363]",7cbb7bedc039,gold/stt11_page_0078_c07_139.png,GOLD,s1_inter_s2_similar
stt11,page_0078,7,14,14,người,早,𠊚,U+2029A,"[524, 1711, 627, 1829]","[523, 1624, 628, 1744]","[523, 1804, 627, 1925]",07f3d2f6ac53,gold/stt11_page_0078_c07_145.png,GOLD,s1_inter_s2_similar
stt11,page_0080,3,17,17,người,昇,𠊚,U+2029A,"[1158, 2086, 1259, 2204]","[1156, 1989, 1262, 2108]","[1157, 2173, 1259, 2291]",fad1b11182c9,silver/stt11_page_0080_c03_059.png,SILVER,s2_inter_s3_corrected
stt11,page_0080,4,1,1,người,昇,𠊚,U+2029A,"[1015, 518, 1121, 640]","[1015, 433, 1122, 542]","[1016, 614, 1121, 737]",b65d9d01c3cf,silver/stt11_page_0080_c04_064.png,SILVER,s2_inter_s3_corrected
stt11,page_0080,5,19,19,người,昇,𠊚,U+2029A,"[870, 2205, 971, 2322]","[870, 2110, 970, 2226]","[870, 2300, 972, 2417]",3f53663668d9,silver/stt11_page_0080_c05_103.png,SILVER,s2_inter_s3_corrected
stt11,page_0080,6,21,20,người,昇,𠊚,U+2029A,"[718, 2405, 826, 2509]","[718, 2310, 826, 2423]",,651e730524ad,silver/stt11_page_0080_c06_125.png,SILVER,s2_inter_s3_corrected
stt11,page_0080,8,11,13,người,㝵,𠊚,U+2029A,"[430, 1444, 543, 1557]","[430, 1351, 543, 1463]","[430, 1538, 543, 1650]",7c304f40b987,gold/stt11_page_0080_c08_158.png,GOLD,s1_inter_s2_direct
stt11,page_0080,9,2,2,người,早,𠊚,U+2029A,"[282, 608, 383, 723]","[275, 514, 378, 627]","[284, 703, 381, 817]",3a6a12a40951,gold/stt11_page_0080_c09_171.png,GOLD,s1_inter_s2_similar
stt11,page_0088,4,17,17,người,𤰞,𠊚,U+2029A,"[1060, 2012, 1165, 2131]","[1060, 1918, 1163, 2036]","[1061, 2109, 1164, 2228]",7180ccb4445a,silver/stt11_page_0088_c04_102.png,SILVER,s2_inter_s3_corrected
stt11,page_0092,6,3,3,người,㝵,𠊚,U+2029A,"[709, 694, 819, 805]","[709, 602, 819, 712]","[709, 786, 819, 898]",e50feb774d5e,gold/stt11_page_0092_c06_095.png,GOLD,s1_inter_s2_direct
stt11,page_0092,6,19,17,người,昇,𠊚,U+2029A,"[709, 2176, 819, 2286]","[709, 2083, 819, 2194]","[709, 2268, 819, 2379]",689c5c78d73f,silver/stt11_page_0092_c06_109.png,SILVER,s2_inter_s3_corrected
stt11,page_0092,7,11,11,người,㝵,𠊚,U+2029A,"[558, 1476, 696, 1592]","[558, 1378, 696, 1495]","[558, 1573, 696, 1690]",e87ec2799c13,gold/stt11_page_0092_c07_123.png,GOLD,s1_inter_s2_direct
stt11,page_0092,8,3,4,người,早,𠊚,U+2029A,"[415, 698, 523, 818]","[410, 603, 514, 720]","[414, 793, 523, 912]",e494fdfaa8c5,gold/stt11_page_0092_c08_136.png,GOLD,s1_inter_s2_similar
stt11,page_0092,8,12,13,người,㝵,𠊚,U+2029A,"[408, 1586, 514, 1708]","[409, 1490, 514, 1612]","[407, 1689, 513, 1814]",dba69254dbc8,gold/stt11_page_0092_c08_145.png,GOLD,s1_inter_s2_direct
stt11,page_0094,3,17,17,người,早,𠊚,U+2029A,"[1160, 2024, 1267, 2143]","[1159, 1927, 1268, 2048]","[1161, 2117, 1266, 2239]",c4dccd0f6e48,gold/stt11_page_0094_c03_062.png,GOLD,s1_inter_s2_similar
stt11,page_0094,4,11,11,người,杲,𠊚,U+2029A,"[1011, 1513, 1120, 1634]","[1012, 1418, 1119, 1537]","[1012, 1610, 1118, 1729]",6b656bc490cb,silver/stt11_page_0094_c04_078.png,SILVER,s2_inter_s3_corrected
stt11,page_0094,5,15,15,người,早,𠊚,U+2029A,"[863, 1715, 969, 1813]","[866, 1640, 966, 1739]","[862, 1790, 970, 1889]",a1958725f6f1,gold/stt11_page_0094_c05_102.png,GOLD,s1_inter_s2_similar
stt11,page_0094,8,4,4,người,早,𠊚,U+2029A,"[409, 802, 512, 923]","[409, 706, 513, 828]","[409, 897, 511, 1019]",b3fa2e133f59,gold/stt11_page_0094_c08_137.png,GOLD,s1_inter_s2_similar
stt11,page_0096,1,17,17,người,早,𠊚,U+2029A,"[1492, 2063, 1588, 2182]","[1492, 1977, 1588, 2095]","[1492, 2159, 1587, 2274]",c0ec7638f178,gold/stt11_page_0096_c01_017.png,GOLD,s1_inter_s2_similar
stt11,page_0096,3,2,2,người,昇,𠊚,U+2029A,"[1156, 614, 1263, 728]","[1149, 521, 1254, 633]","[1158, 709, 1264, 825]",6a2b9d6a50cd,silver/stt11_page_0096_c03_044.png,SILVER,s2_inter_s3_corrected
stt11,page_0096,4,10,10,người,早,𠊚,U+2029A,"[1022, 1343, 1129, 1463]","[1022, 1247, 1129, 1367]","[1023, 1430, 1128, 1547]",49b474aaa22f,gold/stt11_page_0096_c04_073.png,GOLD,s1_inter_s2_similar
stt11,page_0096,5,12,12,người,早,𠊚,U+2029A,"[872, 1525, 981, 1642]","[874, 1432, 979, 1545]","[872, 1621, 981, 1737]",e3d69d14187f,gold/stt11_page_0096_c05_096.png,GOLD,s1_inter_s2_similar
stt11,page_0096,6,7,7,người,早,𠊚,U+2029A,"[714, 1090, 818, 1207]","[713, 995, 820, 1112]","[714, 1184, 818, 1303]",1f210f43ff53,gold/stt11_page_0096_c06_113.png,GOLD,s1_inter_s2_similar
stt11,page_0096,7,9,10,người,早,𠊚,U+2029A,"[555, 1269, 663, 1386]","[558, 1166, 660, 1280]","[553, 1356, 664, 1471]",7f6bb7572cb1,gold/stt11_page_0096_c07_136.png,GOLD,s1_inter_s2_similar
stt11,page_0096,8,4,5,người,㝵,𠊚,U+2029A,"[419, 805, 521, 919]","[418, 712, 521, 824]","[420, 891, 519, 1006]",0d04b440615f,gold/stt11_page_0096_c08_152.png,GOLD,s1_inter_s2_direct
stt11,page_0096,9,3,3,người,㝵,𠊚,U+2029A,"[269, 738, 372, 826]","[270, 615, 372, 731]","[275, 810, 361, 922]",4808daa19408,gold/stt11_page_0096_c09_174.png,GOLD,s1_inter_s2_direct
stt11,page_0096,9,21,21,người,㝵,𠊚,U+2029A,"[275, 2395, 361, 2498]","[275, 2302, 361, 2414]",,5d45197358bd,gold/stt11_page_0096_c09_191.png,GOLD,s1_inter_s2_direct
stt11,page_0098,3,4,4,người,早,𠊚,U+2029A,"[1200, 842, 1308, 965]","[1203, 745, 1307, 868]","[1191, 945, 1300, 1072]",538d903bd3c7,gold/stt11_page_0098_c03_046.png,GOLD,s1_inter_s2_similar
stt11,page_0098,5,0,0,người,早,𠊚,U+2029A,"[914, 459, 1022, 573]",,"[911, 549, 1020, 677]",ef0075aa51a8,gold/stt11_page_0098_c05_085.png,GOLD,s1_inter_s2_similar
stt11,page_0098,5,14,14,người,早,𠊚,U+2029A,"[911, 1943, 1033, 2072]","[911, 1836, 1033, 1965]","[911, 2050, 1033, 2179]",eebd5cb2bb1e,gold/stt11_page_0098_c05_099.png,GOLD,s1_inter_s2_similar
stt11,page_0098,9,14,13,người,早,𠊚,U+2029A,"[279, 1744, 381, 1854]","[279, 1651, 381, 1762]","[279, 1836, 381, 1947]",532e99362ec2,gold/stt11_page_0098_c09_161.png,GOLD,s1_inter_s2_similar
stt11,page_0100,1,10,10,người,早,𠊚,U+2029A,"[1463, 1462, 1592, 1588]","[1477, 1320, 1584, 1446]","[1463, 1566, 1592, 1692]",85e5c1a8d657,gold/stt11_page_0100_c01_010.png,GOLD,s1_inter_s2_similar
stt11,page_0100,4,4,4,người,㝵,𠊚,U+2029A,"[1012, 812, 1119, 934]","[1012, 710, 1117, 828]","[1014, 910, 1118, 1031]",4902c2ef1868,gold/stt11_page_0100_c04_066.png,GOLD,s1_inter_s2_direct
stt11,page_0100,4,11,11,người,㝵,𠊚,U+2029A,"[1011, 1501, 1120, 1624]","[1011, 1397, 1119, 1519]","[1011, 1598, 1120, 1720]",5ab627dc8cd9,gold/stt11_page_0100_c04_073.png,GOLD,s1_inter_s2_direct
stt11,page_0100,7,13,13,người,早,𠊚,U+2029A,"[567, 1631, 672, 1749]","[558, 1525, 662, 1645]","[568, 1717, 671, 1830]",20188ec49721,gold/stt11_page_0100_c07_138.png,GOLD,s1_inter_s2_similar
stt11,page_0100,8,10,10,người,早,𠊚,U+2029A,"[431, 1386, 532, 1507]","[429, 1279, 533, 1402]","[420, 1480, 525, 1603]",28776d2a55e5,gold/stt11_page_0100_c08_157.png,GOLD,s1_inter_s2_similar
stt11,page_0100,9,8,8,người,昇,𠊚,U+2029A,"[283, 1155, 384, 1272]","[297, 1052, 387, 1164]","[283, 1240, 384, 1358]",9bb74b00491f,silver/stt11_page_0100_c09_175.png,SILVER,s2_inter_s3_corrected
stt11,page_0102,1,14,14,người,昇,𠊚,U+2029A,"[1474, 1737, 1589, 1857]","[1476, 1651, 1586, 1770]","[1475, 1833, 1588, 1951]",67a912e05402,silver/stt11_page_0102_c01_014.png,SILVER,s2_inter_s3_corrected
stt11,page_0102,3,4,4,người,昇,𠊚,U+2029A,"[1153, 786, 1276, 895]","[1153, 695, 1276, 804]","[1153, 877, 1276, 987]",537249257a6b,silver/stt11_page_0102_c03_048.png,SILVER,s2_inter_s3_corrected
stt11,page_0102,6,14,14,người,早,𠊚,U+2029A,"[713, 1850, 824, 1977]","[713, 1745, 823, 1871]","[723, 1956, 833, 2082]",966c66374fa8,gold/stt11_page_0102_c06_122.png,GOLD,s1_inter_s2_similar
stt11,page_0104,2,10,1,người,㝵,𠊚,U+2029A,"[1353, 1417, 1455, 1532]","[1353, 1320, 1455, 1436]","[1353, 1513, 1455, 1629]",e9550c269f42,gold/stt11_page_0104_c02_022.png,GOLD,s1_inter_s2_direct
stt11,page_0104,3,10,10,người,早,𠊚,U+2029A,"[1189, 1425, 1293, 1547]","[1190, 1322, 1291, 1440]","[1187, 1525, 1291, 1643]",fe6dd7c42875,gold/stt11_page_0104_c03_042.png,GOLD,s1_inter_s2_similar
stt11,page_0104,5,18,18,người,早,𠊚,U+2029A,"[878, 2128, 981, 2241]","[876, 2030, 983, 2148]","[877, 2214, 982, 2331]",14d0b36f1137,gold/stt11_page_0104_c05_092.png,GOLD,s1_inter_s2_similar
stt11,page_0104,6,5,5,người,昇,𠊚,U+2029A,"[729, 922, 829, 1043]","[728, 816, 831, 938]","[729, 1020, 828, 1139]",5736cea115f7,silver/stt11_page_0104_c06_101.png,SILVER,s2_inter_s3_corrected
stt11,page_0104,8,17,17,người,㝵,𠊚,U+2029A,"[424, 2059, 531, 2182]","[425, 1962, 531, 2085]","[427, 2157, 528, 2275]",4a7e22c39d1c,gold/stt11_page_0104_c08_156.png,GOLD,s1_inter_s2_direct
stt11,page_0104,9,19,19,người,昇,𠊚,U+2029A,"[263, 2297, 370, 2414]","[305, 2197, 402, 2315]","[265, 2390, 366, 2499]",a982bffe1eb2,silver/stt11_page_0104_c09_179.png,SILVER,s2_inter_s3_corrected
stt11,page_0106,3,0,0,người,旱,𠊚,U+2029A,"[1196, 473, 1305, 583]",,"[1194, 561, 1296, 681]",2cbf61937a9e,gold/stt11_page_0106_c03_045.png,GOLD,s1_inter_s2_similar
stt11,page_0106,4,11,11,người,早,𠊚,U+2029A,"[1047, 1501, 1155, 1613]","[1047, 1407, 1155, 1519]","[1047, 1595, 1155, 1707]",81109e8ef746,gold/stt11_page_0106_c04_076.png,GOLD,s1_inter_s2_similar
stt11,page_0106,4,21,20,người,㝵,𠊚,U+2029A,"[1047, 2440, 1155, 2543]","[1047, 2346, 1155, 2458]",,d5410fe8be92,gold/stt11_page_0106_c04_085.png,GOLD,s1_inter_s2_direct
stt11,page_0106,6,2,2,người,早,𠊚,U+2029A,"[743, 652, 850, 768]","[747, 556, 857, 673]","[743, 753, 848, 875]",64b4bdcd40b7,gold/stt11_page_0106_c06_109.png,GOLD,s1_inter_s2_similar
stt11,page_0106,8,11,11,người,早,𠊚,U+2029A,"[435, 1442, 553, 1549]","[435, 1353, 553, 1460]","[435, 1531, 553, 1638]",cf81e919407f,gold/stt11_page_0106_c08_161.png,GOLD,s1_inter_s2_similar
stt11,page_0108,1,15,16,người,𤰞,𠊚,U+2029A,"[1471, 1865, 1576, 1985]","[1471, 1772, 1576, 1891]","[1472, 1971, 1576, 2090]",9b67f8069994,silver/stt11_page_0108_c01_015.png,SILVER,s2_inter_s3_corrected
stt11,page_0108,2,5,5,người,早,𠊚,U+2029A,"[1300, 886, 1413, 1002]","[1304, 792, 1410, 905]","[1308, 980, 1421, 1099]",5e616f595cbe,gold/stt11_page_0108_c02_025.png,GOLD,s1_inter_s2_similar
stt11,page_0108,5,17,17,người,旱,𠊚,U+2029A,"[849, 2025, 954, 2140]","[849, 1930, 956, 2045]","[848, 2108, 955, 2227]",450cb19338f0,gold/stt11_page_0108_c05_101.png,GOLD,s1_inter_s2_similar
stt11,page_0108,6,1,1,người,㝵,𠊚,U+2029A,"[693, 499, 798, 612]","[692, 416, 795, 522]","[694, 592, 798, 707]",fc782abcac2a,gold/stt11_page_0108_c06_107.png,GOLD,s1_inter_s2_direct
stt11,page_0108,6,20,20,người,旱,𠊚,U+2029A,"[701, 2288, 806, 2409]","[703, 2203, 804, 2319]","[701, 2388, 806, 2493]",623da22ded5e,gold/stt11_page_0108_c06_126.png,GOLD,s1_inter_s2_similar
stt11,page_0108,7,7,7,người,是,𠊚,U+2029A,"[544, 1065, 650, 1182]","[542, 969, 650, 1088]","[553, 1169, 656, 1287]",ec8fbc6dd131,silver/stt11_page_0108_c07_135.png,SILVER,s2_inter_s3_corrected
stt11,page_0108,8,5,5,người,畢,𠊚,U+2029A,"[406, 924, 512, 1047]","[405, 818, 512, 943]","[405, 1021, 512, 1142]",2a978e525d15,silver/stt11_page_0108_c08_155.png,SILVER,s2_inter_s3_corrected
stt11,page_0108,9,7,7,người,㝵,𠊚,U+2029A,"[250, 1045, 353, 1160]","[260, 950, 359, 1065]","[258, 1139, 361, 1256]",bbf6a2403396,gold/stt11_page_0108_c09_177.png,GOLD,s1_inter_s2_direct
stt11,page_0110,1,8,8,người,耳,𠊚,U+2029A,"[1453, 1237, 1568, 1358]","[1463, 1131, 1579, 1255]","[1453, 1333, 1568, 1454]",d6ffa9d6dfd6,silver/stt11_page_0110_c01_008.png,SILVER,s2_inter_s3_corrected
stt11,page_0110,1,12,12,người,昇,𠊚,U+2029A,"[1452, 1630, 1569, 1752]","[1450, 1536, 1571, 1656]","[1452, 1725, 1568, 1848]",5907dd6a06fe,silver/stt11_page_0110_c01_012.png,SILVER,s2_inter_s3_corrected
stt11,page_0110,2,14,13,người,畢,𠊚,U+2029A,"[1314, 1821, 1432, 1938]","[1314, 1724, 1432, 1841]","[1314, 1918, 1432, 2035]",0d4d83d8392e,silver/stt11_page_0110_c02_034.png,SILVER,s2_inter_s3_corrected
stt11,page_0110,3,14,15,người,㝵,𠊚,U+2029A,"[1136, 1880, 1249, 2008]","[1134, 1775, 1252, 1904]","[1137, 1988, 1247, 2114]",7b58b8f716fd,gold/stt11_page_0110_c03_055.png,GOLD,s1_inter_s2_direct
stt11,page_0110,5,17,18,người,㝵,𠊚,U+2029A,"[843, 1904, 947, 2005]","[880, 1810, 993, 1911]","[833, 1978, 938, 2083]",fb06895ec8a9,gold/stt11_page_0110_c05_099.png,GOLD,s1_inter_s2_direct
stt11,page_0110,7,10,11,người,早,𠊚,U+2029A,"[535, 1420, 642, 1539]","[536, 1332, 642, 1454]","[535, 1523, 642, 1644]",acfb18959074,gold/stt11_page_0110_c07_137.png,GOLD,s1_inter_s2_similar
stt11,page_0110,9,14,14,người,昇,𠊚,U+2029A,"[259, 1715, 356, 1824]","[259, 1625, 356, 1733]","[259, 1806, 356, 1914]",772e1de56b23,silver/stt11_page_0110_c09_184.png,SILVER,s2_inter_s3_corrected
stt11,page_0112,1,7,7,người,早,𠊚,U+2029A,"[1472, 1114, 1579, 1234]","[1472, 1017, 1578, 1141]","[1470, 1216, 1579, 1344]",92709691d699,gold/stt11_page_0112_c01_007.png,GOLD,s1_inter_s2_similar
stt11,page_0112,2,19,19,người,早,𠊚,U+2029A,"[1324, 2284, 1429, 2404]","[1324, 2187, 1429, 2307]","[1325, 2382, 1429, 2491]",3511ce8f3d07,gold/stt11_page_0112_c02_040.png,GOLD,s1_inter_s2_similar
stt11,page_0112,5,0,0,người,㝵,𠊚,U+2029A,"[854, 439, 960, 548]",,"[854, 523, 960, 637]",544f5102bcf9,gold/stt11_page_0112_c05_086.png,GOLD,s1_inter_s2_direct
stt11,page_0112,6,7,6,người,㝵,𠊚,U+2029A,"[712, 1080, 811, 1193]","[705, 958, 813, 1072]","[712, 1174, 811, 1287]",1d049ff6204a,gold/stt11_page_0112_c06_114.png,GOLD,s1_inter_s2_direct
stt11,page_0112,7,6,8,người,㝵,𠊚,U+2029A,"[557, 966, 665, 1084]","[557, 871, 665, 987]","[558, 1061, 664, 1180]",bd1df1e9f6f2,gold/stt11_page_0112_c07_135.png,GOLD,s1_inter_s2_direct
stt11,page_0112,8,18,18,người,旱,𠊚,U+2029A,"[398, 2107, 504, 2220]","[414, 1967, 528, 2091]","[414, 2175, 528, 2299]",e525fca6679c,gold/stt11_page_0112_c08_169.png,GOLD,s1_inter_s2_similar
stt11,page_0112,9,0,0,người,㝵,𠊚,U+2029A,"[269, 415, 379, 529]",,"[265, 505, 380, 631]",8c5c29baedb5,gold/stt11_page_0112_c09_173.png,GOLD,s1_inter_s2_direct
stt11,page_0114,2,4,4,người,昇,𠊚,U+2029A,"[1313, 815, 1422, 938]","[1312, 712, 1421, 831]","[1314, 914, 1420, 1032]",30941445b0b4,silver/stt11_page_0114_c02_024.png,SILVER,s2_inter_s3_corrected
stt11,page_0114,2,15,15,người,早,𠊚,U+2029A,"[1323, 1900, 1428, 2022]","[1322, 1793, 1429, 1917]","[1322, 2005, 1429, 2127]",49ca55f344c0,gold/stt11_page_0114_c02_035.png,GOLD,s1_inter_s2_similar
stt11,page_0114,5,3,3,người,畢,𠊚,U+2029A,"[867, 711, 974, 830]","[869, 617, 974, 733]","[868, 807, 972, 925]",25b3b83a2d21,silver/stt11_page_0114_c05_086.png,SILVER,s2_inter_s3_corrected
stt11,page_0114,6,6,6,người,厚,𠊚,U+2029A,"[717, 999, 820, 1113]","[710, 895, 812, 1010]","[709, 1093, 812, 1213]",9598dcd46ba9,silver/stt11_page_0114_c06_110.png,SILVER,s2_inter_s3_corrected
stt11,page_0114,7,6,6,người,早,𠊚,U+2029A,"[559, 1018, 661, 1138]","[559, 921, 660, 1043]","[558, 1115, 663, 1235]",b36582cbeee5,gold/stt11_page_0114_c07_132.png,GOLD,s1_inter_s2_similar
stt11,page_0114,7,20,20,người,早,𠊚,U+2029A,"[569, 2396, 673, 2507]","[569, 2302, 674, 2423]",,1eebbe19edf4,gold/stt11_page_0114_c07_146.png,GOLD,s1_inter_s2_similar
stt11,page_0114,8,16,16,người,㝵,𠊚,U+2029A,"[409, 1932, 514, 2052]","[410, 1828, 514, 1946]","[408, 2018, 515, 2136]",432d5f876f58,gold/stt11_page_0114_c08_162.png,GOLD,s1_inter_s2_direct
stt11,page_0116,1,2,2,người,早,𠊚,U+2029A,"[1517, 622, 1619, 734]","[1514, 529, 1620, 639]","[1522, 718, 1627, 831]",a6b0cecfabdb,gold/stt11_page_0116_c01_002.png,GOLD,s1_inter_s2_similar
stt11,page_0116,3,20,20,người,号,𠊚,U+2029A,"[1206, 2387, 1307, 2501]","[1214, 2284, 1319, 2411]",,068ec54f9645,gold/stt11_page_0116_c03_063.png,GOLD,s1_inter_s2_similar
stt11,page_0116,4,6,6,người,旱,𠊚,U+2029A,"[1054, 1005, 1161, 1121]","[1053, 907, 1164, 1027]","[1054, 1092, 1159, 1208]",474aa6919128,gold/stt11_page_0116_c04_070.png,GOLD,s1_inter_s2_similar
stt11,page_0116,5,2,3,người,昇,𠊚,U+2029A,"[902, 616, 1009, 737]","[902, 521, 1008, 641]","[905, 712, 1009, 834]",57bccc663d56,silver/stt11_page_0116_c05_088.png,SILVER,s2_inter_s3_corrected
stt11,page_0116,5,18,19,người,早,𠊚,U+2029A,"[904, 2192, 1010, 2313]","[904, 2093, 1011, 2215]","[903, 2297, 1011, 2415]",4d24747421c7,gold/stt11_page_0116_c05_104.png,GOLD,s1_inter_s2_similar
stt11,page_0116,6,8,8,người,早,𠊚,U+2029A,"[754, 1185, 859, 1305]","[756, 1090, 858, 1208]","[757, 1282, 857, 1400]",a5861b1a42f9,gold/stt11_page_0116_c06_115.png,GOLD,s1_inter_s2_similar
stt11,page_0118,4,6,6,người,早,𠊚,U+2029A,"[1038, 1009, 1142, 1126]","[1045, 913, 1150, 1033]","[1037, 1105, 1140, 1224]",26dde51562c0,gold/stt11_page_0118_c04_070.png,GOLD,s1_inter_s2_similar
stt11,page_0118,6,3,3,người,早,𠊚,U+2029A,"[738, 710, 844, 830]","[738, 614, 844, 735]","[736, 807, 843, 926]",cb09d7f4fba1,gold/stt11_page_0118_c06_109.png,GOLD,s1_inter_s2_similar
stt11,page_0118,7,1,1,người,昇,𠊚,U+2029A,"[589, 519, 694, 635]","[588, 431, 697, 540]","[586, 607, 696, 724]",52cb9dae9650,silver/stt11_page_0118_c07_127.png,SILVER,s2_inter_s3_corrected
stt11,page_0118,7,13,13,người,昇,𠊚,U+2029A,"[557, 1637, 665, 1755]","[557, 1551, 665, 1667]","[567, 1731, 674, 1848]",7d84e9a01b3e,silver/stt11_page_0118_c07_139.png,SILVER,s2_inter_s3_corrected
