image,book,page,column,nom_idx,syl_idx,ocr_char,syllable,tier,tier_v3,rule,tier_goc,rule_goc,bbox,p_syl_v3,argmax,max_prob,p_left,p_right,fold,gate_09,gate_08,rule_de_xuat
,stt11,page_0096,4,2,2,適,nghe,REVIEW,REVIEW,no_context,,,"[1000, 571, 1106, 688]",0.889853,nghe,0.889853,7.03168e-05,4.93701e-06,1,0,1,visual_syl_gate
,stt11,page_0096,6,0,0,桃,lấy,REVIEW,REVIEW,no_context,,,"[701, 437, 814, 549]",0.925413,lấy,0.925413,,1.90339e-06,1,1,1,visual_syl_gate
,stt11,page_0100,4,16,16,夲,tốt,REVIEW,REVIEW,no_context,,,"[1014, 1981, 1117, 2101]",0.969707,tốt,0.969707,0.000127327,4.13371e-05,0,1,1,visual_syl_gate
,stt11,page_0100,7,16,16,秋,áo,REVIEW,REVIEW,no_context,,,"[568, 1905, 672, 2024]",0.939241,áo,0.939241,8.13976e-06,0.000197208,0,1,1,visual_syl_gate
,stt11,page_0102,1,17,17,犀,một,REVIEW,REVIEW,no_context,,,"[1467, 2023, 1576, 2141]",0.95838,một,0.95838,3.28876e-06,,2,1,1,visual_syl_gate
,stt11,page_0102,5,18,18,髮,đi,REVIEW,REVIEW,no_context,,,"[863, 2109, 971, 2224]",0.975852,đi,0.975852,3.36675e-06,9.87465e-07,2,1,1,visual_syl_gate
,stt11,page_0102,7,3,7,不,vậy,REVIEW,REVIEW,low_posterior,,,"[569, 691, 669, 803]",0.941767,vậy,0.941767,0.0289839,,2,1,1,visual_syl_gate
,stt11,page_0102,8,3,4,生,cùng,REVIEW,REVIEW,no_context,,,"[401, 715, 508, 831]",0.884438,cùng,0.884438,0.00429966,0.00230144,2,0,1,visual_syl_gate
,stt11,page_0104,1,13,13,敖,tha,REVIEW,REVIEW,no_context,,,"[1498, 1716, 1607, 1842]",0.866591,tha,0.866591,0.000100724,3.59143e-05,0,0,1,visual_syl_gate
,stt11,page_0104,5,7,7,畱,le,REVIEW,REVIEW,no_context,,,"[879, 1098, 980, 1211]",0.859742,le,0.859742,0.117811,1.07382e-07,0,0,1,visual_syl_gate
,stt11,page_0104,7,7,8,姻,điều,REVIEW,REVIEW,no_context,,,"[577, 1084, 681, 1204]",0.811408,điều,0.811408,0.00177148,3.07191e-05,0,0,1,visual_syl_gate
,stt11,page_0104,8,1,1,刄,xấu,REVIEW,REVIEW,no_context,,,"[439, 518, 543, 634]",0.973859,xấu,0.973859,,5.60614e-05,0,1,1,visual_syl_gate
,stt11,page_0104,9,9,9,妨,sức,REVIEW,REVIEW,no_context,,,"[305, 1315, 402, 1433]",0.852011,sức,0.852011,0.000171338,1.75032e-05,0,0,1,visual_syl_gate
,stt11,page_0106,1,12,12,族,mẹ,REVIEW,REVIEW,no_context,,,"[1477, 1612, 1582, 1726]",0.856286,mẹ,0.856286,0.00364908,4.61149e-05,2,0,1,visual_syl_gate
,stt11,page_0106,2,2,2,附,dạy,REVIEW,REVIEW,no_context,,,"[1338, 647, 1441, 754]",0.923439,dạy,0.923439,6.70967e-05,3.85304e-05,2,1,1,visual_syl_gate
,stt11,page_0106,3,20,20,亥,i,REVIEW,REVIEW,no_context,,,"[1182, 2410, 1281, 2513]",0.855659,i,0.855659,0.00245946,,2,0,1,visual_syl_gate
,stt11,page_0106,5,6,6,災,một,REVIEW,REVIEW,no_context,,,"[890, 1044, 996, 1164]",0.825394,một,0.825394,0.00025322,4.71093e-06,2,0,1,visual_syl_gate
,stt11,page_0106,8,1,1,扵,cầm,REVIEW,REVIEW,no_context,,,"[439, 554, 549, 674]",0.877555,cầm,0.877555,3.82306e-05,0.000267454,2,0,1,visual_syl_gate
,stt11,page_0108,1,10,10,承,một,REVIEW,REVIEW,no_context,,,"[1471, 1389, 1577, 1510]",0.923157,một,0.923157,6.06169e-05,5.92127e-05,0,1,1,visual_syl_gate
,stt11,page_0108,1,14,15,承,một,REVIEW,REVIEW,no_context,,,"[1471, 1772, 1576, 1891]",0.974007,một,0.974007,5.81722e-06,4.53046e-06,0,1,1,visual_syl_gate
,stt11,page_0108,2,3,3,还,vậy,REVIEW,REVIEW,no_context,,,"[1302, 704, 1411, 822]",0.956656,vậy,0.956656,8.35033e-05,0.0171389,0,1,1,visual_syl_gate
,stt11,page_0108,3,1,1,衣,áo,REVIEW,REVIEW,no_context,,,"[1141, 515, 1254, 638]",0.866697,áo,0.866697,0.000239744,,0,0,1,visual_syl_gate
,stt11,page_0108,4,1,1,鄰,đoạn,REVIEW,REVIEW,no_context,,,"[991, 508, 1103, 624]",0.98316,đoạn,0.98316,,1.48548e-05,0,1,1,visual_syl_gate
,stt11,page_0108,5,18,18,眞,kia,REVIEW,REVIEW,no_context,,,"[848, 2108, 955, 2227]",0.980464,kia,0.980464,4.72085e-05,0.000101514,0,1,1,visual_syl_gate
,stt11,page_0108,6,8,8,孫,một,REVIEW,REVIEW,no_context,,,"[699, 1169, 808, 1288]",0.951067,một,0.951067,8.07641e-06,0.000138753,0,1,1,visual_syl_gate
,stt11,page_0108,7,13,13,呼,dạy,REVIEW,REVIEW,no_context,,,"[541, 1633, 651, 1754]",0.87852,dạy,0.87852,0.00717251,8.75106e-05,0,0,1,visual_syl_gate
,stt11,page_0110,1,19,19,魯,một,REVIEW,REVIEW,no_context,,,"[1446, 2308, 1554, 2429]",0.835225,một,0.835225,6.97696e-05,8.01356e-06,2,0,1,visual_syl_gate
,stt11,page_0110,9,8,8,蜀,cả,REVIEW,REVIEW,no_context,,,"[259, 1172, 356, 1280]",0.823482,cả,0.823482,0.00266972,0.000160957,2,0,1,visual_syl_gate
,stt11,page_0112,3,6,7,仅,ấy,REVIEW,REVIEW,no_context,,,"[1161, 1008, 1269, 1127]",0.959668,ấy,0.959668,7.14241e-05,0.000247355,4,1,1,visual_syl_gate
,stt11,page_0114,1,1,1,亲,thầy,REVIEW,REVIEW,no_context,,,"[1460, 528, 1568, 651]",0.888767,thầy,0.888767,1.1213e-05,3.7345e-05,1,0,1,visual_syl_gate
,stt11,page_0114,1,2,2,奠,xin,REVIEW,REVIEW,no_context,,,"[1460, 626, 1569, 748]",0.977789,xin,0.977789,2.17831e-05,3.04801e-05,1,1,1,visual_syl_gate
,stt11,page_0114,1,9,10,兾,một,REVIEW,REVIEW,no_context,,,"[1467, 1333, 1581, 1461]",0.910899,một,0.910899,3.6766e-05,2.3188e-05,1,1,1,visual_syl_gate
,stt11,page_0114,6,4,4,嘏,đi,REVIEW,REVIEW,no_context,,,"[708, 807, 813, 925]",0.904804,đi,0.904804,3.36675e-06,9.24297e-05,1,1,1,visual_syl_gate
,stt11,page_0114,9,13,13,器,cả,REVIEW,REVIEW,no_context,,,"[248, 1675, 357, 1801]",0.960605,cả,0.960605,1.48548e-05,0.00601631,1,1,1,visual_syl_gate
,stt11,page_0118,1,4,4,部,cả,REVIEW,REVIEW,no_context,,,"[1498, 806, 1613, 925]",0.991612,cả,0.991612,2.64815e-05,1.67017e-05,1,1,1,visual_syl_gate
,stt11,page_0118,2,4,4,䋲,quỳ,REVIEW,REVIEW,no_context,,,"[1337, 830, 1438, 946]",0.943263,quỳ,0.943263,5.09373e-06,0.00251779,1,1,1,visual_syl_gate
,stt11,page_0118,5,5,5,敬,dám,REVIEW,REVIEW,no_context,,,"[885, 892, 994, 1012]",0.939184,dám,0.939184,0.00369209,5.25542e-06,1,1,1,visual_syl_gate
,stt11,page_0118,8,10,10,偹,vợ,REVIEW,REVIEW,no_context,,,"[409, 1402, 516, 1521]",0.896011,vợ,0.896011,8.66473e-06,2.86334e-05,1,0,1,visual_syl_gate
,stt11,page_0120,5,21,21,𫝕,để,REVIEW,REVIEW,no_context,,,"[857, 2209, 964, 2319]",0.843422,để,0.843422,0.00418369,0.0006441,4,0,1,visual_syl_gate
,stt11,page_0120,8,10,10,𥘍,lấy,REVIEW,REVIEW,no_context,,,"[390, 1249, 497, 1368]",0.916085,lấy,0.916085,0.00212849,,4,1,1,visual_syl_gate
,stt11,page_0122,1,8,8,㕣,ấy,REVIEW,REVIEW,no_context,,,"[1477, 1196, 1585, 1312]",0.943493,ấy,0.943493,0.00158795,3.06546e-06,0,1,1,visual_syl_gate
,stt11,page_0122,5,5,5,呼,ra,REVIEW,REVIEW,no_context,,,"[903, 899, 1003, 1010]",0.973517,ra,0.973517,5.73909e-05,0.00271176,0,1,1,visual_syl_gate
,stt11,page_0122,7,18,18,黑,bởi,REVIEW,REVIEW,no_context,,,"[598, 2122, 697, 2232]",0.925639,bởi,0.925639,0.000503589,1.28056e-05,0,1,1,visual_syl_gate
,stt11,page_0122,7,19,19,奉,tốt,REVIEW,REVIEW,no_context,,,"[604, 2241, 707, 2328]",0.815977,tốt,0.815977,3.53575e-05,0.000116842,0,0,1,visual_syl_gate
,stt11,page_0122,8,16,16,梭,rê,REVIEW,REVIEW,no_context,,,"[438, 1858, 539, 1962]",0.91346,rê,0.91346,7.72279e-05,2.52689e-05,0,1,1,visual_syl_gate
,stt11,page_0122,9,21,21,官,hai,REVIEW,REVIEW,no_context,,,"[294, 2383, 398, 2491]",0.876271,hai,0.876271,0.00204695,,0,0,1,visual_syl_gate
,stt11,page_0124,2,20,20,憕,khác,REVIEW,REVIEW,no_context,,,"[1338, 2319, 1436, 2435]",0.818371,khác,0.818371,8.88887e-05,0.00440163,3,0,1,visual_syl_gate
,stt11,page_0124,6,0,0,嘉,vua,REVIEW,REVIEW,no_context,,,"[730, 440, 832, 546]",0.984759,vua,0.984759,,3.19428e-05,3,1,1,visual_syl_gate
,stt11,page_0124,8,9,9,尚,núi,REVIEW,REVIEW,no_context,,,"[430, 1265, 534, 1380]",0.865956,núi,0.865956,0.000600367,1.96381e-06,3,0,1,visual_syl_gate
,stt11,page_0126,1,5,5,轎,kẻo,REVIEW,REVIEW,no_context,,,"[1464, 878, 1570, 993]",0.853155,kẻo,0.853155,5.96771e-05,0.000176776,3,0,1,visual_syl_gate
,stt11,page_0126,2,11,11,𬜻,nghiệp,REVIEW,REVIEW,no_context,,,"[1329, 1431, 1427, 1542]",0.881851,nghiệp,0.881851,0.00310905,0.000223466,3,0,1,visual_syl_gate
,stt11,page_0126,2,17,17,辛,tốt,REVIEW,REVIEW,no_context,,,"[1317, 1989, 1422, 2104]",0.926318,tốt,0.926318,0.000680305,4.16613e-05,3,1,1,visual_syl_gate
,stt11,page_0126,9,3,3,坡,khi,REVIEW,REVIEW,no_context,,,"[249, 695, 350, 812]",0.842804,khi,0.842804,9.51634e-06,0.00130112,3,0,1,visual_syl_gate
,stt11,page_0126,9,9,9,仸,áo,REVIEW,REVIEW,no_context,,,"[255, 1259, 350, 1371]",0.831969,áo,0.831969,0.000145412,2.04634e-05,3,0,1,visual_syl_gate
,stt11,page_0128,4,19,19,𫤰,xin,REVIEW,REVIEW,no_context,,,"[1014, 2121, 1118, 2238]",0.813689,xin,0.813689,5.34942e-05,0.00819126,1,0,1,visual_syl_gate
,stt11,page_0128,6,1,1,坡,hơn,REVIEW,REVIEW,no_context,,,"[710, 451, 811, 559]",0.986504,hơn,0.986504,2.64259e-06,1.35743e-07,1,1,1,visual_syl_gate
,stt11,page_0128,6,3,3,师,mình,REVIEW,REVIEW,no_context,,,"[708, 623, 813, 735]",0.980673,mình,0.980673,1.23856e-06,0.000234191,1,1,1,visual_syl_gate
,stt11,page_0128,8,17,17,国,có,REVIEW,REVIEW,no_context,,,"[393, 1876, 495, 1991]",0.842804,có,0.842804,0.000180969,0.000312686,1,0,1,visual_syl_gate
,stt11,page_0130,4,4,4,扶,su,REVIEW,REVIEW,no_context,,,"[1012, 796, 1114, 906]",0.912847,su,0.912847,0.000257208,0.0402401,2,1,1,visual_syl_gate
,stt11,page_0132,5,3,3,𫝕,để,REVIEW,REVIEW,no_context,,,"[891, 718, 992, 837]",0.988259,để,0.988259,4.93701e-06,2.54671e-05,2,1,1,visual_syl_gate
,stt11,page_0132,5,18,18,複,rê,REVIEW,REVIEW,no_context,,,"[890, 2121, 990, 2235]",0.863212,rê,0.863212,0.0032329,6.86879e-05,2,0,1,visual_syl_gate
,stt11,page_0132,6,15,14,然,ta,REVIEW,REVIEW,no_context,,,"[752, 1693, 849, 1801]",0.951212,ta,0.951212,0.00019264,3.87511e-06,2,1,1,visual_syl_gate
,stt11,page_0134,6,9,9,偽,tháng,REVIEW,REVIEW,no_context,,,"[711, 1294, 819, 1413]",0.951764,tháng,0.951764,3.94441e-05,7.05709e-07,2,1,1,visual_syl_gate
,stt11,page_0134,6,11,11,䆠,quan,REVIEW,REVIEW,no_context,,,"[711, 1487, 819, 1608]",0.895355,quan,0.895355,0.00640433,9.68655e-05,2,0,1,visual_syl_gate
,stt11,page_0134,6,15,15,勇,rô,REVIEW,REVIEW,no_context,,,"[712, 1886, 818, 2004]",0.943147,rô,0.943147,7.45378e-07,0.00102927,2,1,1,visual_syl_gate
,stt11,page_0134,7,14,14,尼,đem,REVIEW,REVIEW,no_context,,,"[551, 1725, 656, 1842]",0.849829,đem,0.849829,8.75106e-05,3.37384e-05,2,0,1,visual_syl_gate
,stt11,page_0136,4,17,16,嫂,mẹ,REVIEW,REVIEW,no_context,,,"[1052, 2054, 1162, 2169]",0.890668,mẹ,0.890668,1.2706e-05,0.00102126,2,0,1,visual_syl_gate
,stt11,page_0136,8,1,1,蠆,một,REVIEW,REVIEW,no_context,,,"[475, 552, 576, 667]",0.991423,một,0.991423,1.02095e-05,0.000214905,2,1,1,visual_syl_gate
,stt11,page_0138,7,15,15,朝,trai,REVIEW,REVIEW,no_context,,,"[560, 1819, 661, 1933]",0.851595,trai,0.851595,9.76252e-05,,3,0,1,visual_syl_gate
,stt11,page_0138,8,14,14,明,nói,REVIEW,REVIEW,no_context,,,"[413, 1712, 509, 1826]",0.921187,nói,0.921187,0.000157228,4.71093e-06,3,1,1,visual_syl_gate
,stt11,page_0140,5,21,21,疵,sạch,REVIEW,REVIEW,no_context,,,"[865, 2229, 979, 2333]",0.830244,sạch,0.830244,0.000172681,0.00207918,4,0,1,visual_syl_gate
,stt11,page_0140,7,22,21,伏,sa,REVIEW,REVIEW,no_context,,,"[587, 2390, 688, 2496]",0.849311,sa,0.849311,0.000261259,,4,0,1,visual_syl_gate
,stt11,page_0140,8,20,21,殉,chước,REVIEW,REVIEW,no_context,,,"[423, 2205, 536, 2313]",0.822377,chước,0.822377,4.93701e-06,0.000100724,4,0,1,visual_syl_gate
,stt11,page_0142,9,2,2,㘴,hay,REVIEW,REVIEW,no_context,,,"[237, 567, 332, 680]",0.910899,hay,0.910899,0.00516616,0.000490006,2,1,1,visual_syl_gate
,stt11,page_0142,9,3,3,帖,xem,REVIEW,REVIEW,no_context,,,"[236, 652, 333, 763]",0.951793,xem,0.951793,3.21934e-05,0.000168681,2,1,1,visual_syl_gate
,stt11,page_0144,2,20,20,迴,lên,REVIEW,REVIEW,no_context,,,"[1325, 2284, 1427, 2400]",0.823783,lên,0.823783,4.5756e-05,2.86334e-05,1,0,1,visual_syl_gate
,stt11,page_0144,5,2,2,敗,gần,REVIEW,REVIEW,no_context,,,"[878, 604, 983, 721]",0.832782,gần,0.832782,6.83997e-07,0.000129332,1,0,1,visual_syl_gate
,stt11,page_0144,5,4,4,嶃,lên,REVIEW,REVIEW,no_context,,,"[876, 788, 985, 904]",0.877984,lên,0.877984,0.000164774,0.00112163,1,0,1,visual_syl_gate
,stt11,page_0144,6,10,10,選,lên,REVIEW,REVIEW,no_context,,,"[726, 1331, 838, 1444]",0.971914,lên,0.971914,2.1954e-05,6.80102e-06,1,1,1,visual_syl_gate
,stt11,page_0146,5,2,2,泡,nết,REVIEW,REVIEW,no_context,,,"[846, 541, 951, 652]",0.850763,nết,0.850763,0.000127327,0.00618309,0,0,1,visual_syl_gate
,stt11,page_0146,5,18,18,劝,chước,REVIEW,REVIEW,no_context,,,"[845, 1955, 951, 2068]",0.881958,chước,0.881958,9.83909e-05,0.000515531,0,0,1,visual_syl_gate
,stt11,page_0148,4,1,1,𮊁,là,REVIEW,REVIEW,no_context,,,"[1039, 523, 1142, 638]",0.951415,là,0.951415,0.00376491,,3,1,1,visual_syl_gate
,stt11,page_0148,6,4,4,𭆞,tối,REVIEW,REVIEW,no_context,,,"[729, 787, 832, 901]",0.80215,tối,0.80215,2.58681e-05,0.0003757,3,0,1,visual_syl_gate
,stt11,page_0148,9,11,11,仰,mình,REVIEW,REVIEW,no_context,,,"[270, 1411, 376, 1527]",0.91547,mình,0.91547,0.00375023,6.15714e-05,3,1,1,visual_syl_gate
,stt11,page_0150,4,4,4,蜉,ong,REVIEW,REVIEW,no_context,,,"[966, 720, 1071, 838]",0.881743,ong,0.881743,0.000139842,2.30076e-05,4,0,1,visual_syl_gate
,stt11,page_0150,4,11,11,位,tin,REVIEW,REVIEW,no_context,,,"[963, 1375, 1070, 1493]",0.913405,tin,0.913405,0.000131369,2.86334e-05,4,1,1,visual_syl_gate
,stt11,page_0150,5,18,19,倒,về,REVIEW,REVIEW,no_context,,,"[796, 2071, 902, 2188]",0.936836,về,0.936836,,6.69558e-06,4,1,1,visual_syl_gate
,stt11,page_0150,6,10,10,姉,phải,REVIEW,REVIEW,no_context,,,"[655, 1306, 763, 1422]",0.901882,phải,0.901882,9.17104e-05,4.16613e-05,4,1,1,visual_syl_gate
,stt11,page_0150,7,19,20,猷,năng,REVIEW,REVIEW,no_context,,,"[508, 2142, 612, 2259]",0.902102,năng,0.902102,,7.60306e-05,4,1,1,visual_syl_gate
,stt11,page_0152,6,9,9,盂,trên,REVIEW,REVIEW,no_context,,,"[734, 1289, 854, 1408]",0.942658,trên,0.942658,1.04517e-05,,2,1,1,visual_syl_gate
,stt11,page_0154,6,0,0,𡚶,một,REVIEW,REVIEW,no_context,,,"[665, 366, 770, 470]",0.886762,một,0.886762,,8.48182e-05,2,0,1,visual_syl_gate
,stt11,page_0154,6,20,20,𥧄,xuống,REVIEW,REVIEW,no_context,,,"[645, 2205, 752, 2324]",0.990592,xuống,0.990592,9.06149e-07,2.00616e-07,2,1,1,visual_syl_gate
,stt11,page_0154,8,14,14,胃,cả,REVIEW,REVIEW,no_context,,,"[334, 1545, 439, 1657]",0.917652,cả,0.917652,0.000513521,0.000513521,2,1,1,visual_syl_gate
,stt11,page_0156,2,11,11,𫈼,một,REVIEW,REVIEW,no_context,,,"[1351, 1391, 1455, 1502]",0.980314,một,0.980314,0.000300707,7.29643e-06,1,1,1,visual_syl_gate
,stt11,page_0156,2,20,20,來,cầu,REVIEW,REVIEW,no_context,,,"[1344, 2187, 1444, 2297]",0.968612,cầu,0.968612,8.54835e-05,0.000157228,1,1,1,visual_syl_gate
,stt11,page_0156,9,3,3,纓,ra,REVIEW,REVIEW,no_context,,,"[265, 679, 361, 793]",0.818471,ra,0.818471,0.000144281,2.33208e-06,1,0,1,visual_syl_gate
,stt11,page_0158,7,20,19,度,đường,REVIEW,REVIEW,no_context,,,"[577, 2215, 672, 2322]",0.816575,đường,0.816575,,6.10923e-05,4,0,1,visual_syl_gate
,stt11,page_0160,1,9,9,己,biết,REVIEW,REVIEW,no_context,,,"[1491, 1191, 1584, 1293]",0.801465,biết,0.801465,0.0461355,0.000128326,1,0,1,visual_syl_gate
,stt11,page_0160,4,2,2,𤓰,ấy,REVIEW,REVIEW,no_context,,,"[1033, 616, 1136, 725]",0.984151,ấy,0.984151,0.000278108,3.87511e-06,1,1,1,visual_syl_gate
,stt11,page_0160,4,15,15,冊,ra,REVIEW,REVIEW,no_context,,,"[1039, 1777, 1145, 1886]",0.910677,ra,0.910677,2.04634e-05,2.73222e-05,1,1,1,visual_syl_gate
,stt11,page_0160,6,6,6,外,kẻo,REVIEW,REVIEW,no_context,,,"[730, 1002, 840, 1118]",0.832071,kẻo,0.832071,0.00307283,0.000220002,1,0,1,visual_syl_gate
,stt11,page_0164,3,3,3,曾,rô,REVIEW,REVIEW,no_context,,,"[1173, 745, 1285, 864]",0.855763,rô,0.855763,0.00288666,0.00112602,3,0,1,visual_syl_gate
,stt11,page_0164,4,13,13,進,trên,REVIEW,REVIEW,no_context,,,"[1028, 1644, 1136, 1757]",0.899299,trên,0.899299,1.06995e-05,5.50764e-06,3,0,1,visual_syl_gate
,stt11,page_0164,4,16,16,兴,là,REVIEW,REVIEW,no_context,,,"[1028, 1921, 1136, 2033]",0.970373,là,0.970373,0.000171338,1.68327e-05,3,1,1,visual_syl_gate
,stt11,page_0164,7,4,4,相,lấy,REVIEW,REVIEW,no_context,,,"[574, 793, 674, 904]",0.8846,lấy,0.8846,3.21934e-05,0.000340745,3,0,1,visual_syl_gate
,stt11,page_0166,1,10,10,旋,nhà,REVIEW,REVIEW,no_context,,,"[1463, 1385, 1570, 1497]",0.826705,nhà,0.826705,0.000970693,0.000113247,4,0,1,visual_syl_gate
,stt11,page_0166,4,20,20,舞,thờ,REVIEW,REVIEW,no_context,,,"[1016, 2290, 1126, 2405]",0.874027,thờ,0.874027,0.0664745,0.000183818,4,0,1,visual_syl_gate
,stt11,page_0166,5,12,12,封,ghê,REVIEW,REVIEW,no_context,,,"[870, 1541, 976, 1657]",0.85326,ghê,0.85326,0.000101514,0.00687084,4,0,1,visual_syl_gate
,stt11,page_0168,6,13,13,頋,nguyện,REVIEW,REVIEW,no_context,,,"[721, 1657, 829, 1773]",0.927279,nguyện,0.927279,0.00589994,8.46401e-06,3,1,1,visual_syl_gate
,stt11,page_0168,7,9,9,茂,chăng,REVIEW,REVIEW,no_context,,,"[574, 1254, 677, 1368]",0.882551,chăng,0.882551,,9.81842e-06,3,0,1,visual_syl_gate
,stt11,page_0168,8,21,22,身,một,REVIEW,REVIEW,no_context,,,"[412, 2277, 518, 2396]",0.971039,một,0.971039,,,3,1,1,visual_syl_gate
,stt11,page_0168,9,7,7,查,trọng,REVIEW,REVIEW,no_context,,,"[290, 1030, 383, 1137]",0.852947,trọng,0.852947,1.43978e-05,0.00137425,3,0,1,visual_syl_gate
,stt11,page_0170,1,21,19,𡿨,làm,REVIEW,REVIEW,no_context,,,"[1479, 2214, 1574, 2324]",0.961192,làm,0.961192,0.00334858,0.000291455,4,1,1,visual_syl_gate
,stt11,page_0170,7,7,7,𬼘,ta,REVIEW,REVIEW,no_context,,,"[565, 1038, 679, 1148]",0.985473,ta,0.985473,0.000113247,7.18331e-06,4,1,1,visual_syl_gate
,stt11,page_0170,9,22,21,涿,sa,REVIEW,REVIEW,no_context,,,"[273, 2288, 370, 2395]",0.94788,sa,0.94788,8.35033e-05,,4,1,1,visual_syl_gate
,stt11,page_0172,1,21,21,壹,xác,REVIEW,REVIEW,no_context,,,"[2033, 2302, 2140, 2417]",0.899189,xác,0.899189,1.59034e-06,0.000249295,1,0,1,visual_syl_gate
,stt11,page_0172,3,10,10,葉,thánh,REVIEW,REVIEW,no_context,,,"[1699, 1281, 1817, 1387]",0.843319,thánh,0.843319,0.00215358,0.0323971,1,0,1,visual_syl_gate
,stt11,page_0172,7,9,9,法,chưa,REVIEW,REVIEW,no_context,,,"[1115, 1250, 1222, 1366]",0.806766,chưa,0.806766,1.88858e-06,0.0157891,1,0,1,visual_syl_gate
,stt11,page_0174,3,8,8,鳳,mình,REVIEW,REVIEW,no_context,,,"[1167, 1141, 1273, 1254]",0.895629,mình,0.895629,3.00075e-05,0.000993713,2,0,1,visual_syl_gate
,stt11,page_0174,3,20,20,剤,lời,REVIEW,REVIEW,no_context,,,"[1169, 2200, 1269, 2311]",0.911177,lời,0.911177,7.19843e-05,2.05805e-06,2,1,1,visual_syl_gate
,stt11,page_0174,4,15,15,美,nghĩa,REVIEW,REVIEW,no_context,,,"[1009, 1868, 1114, 1985]",0.803228,nghĩa,0.803228,8.68296e-05,0.000467567,2,0,1,visual_syl_gate
,stt11,page_0174,5,6,6,錢,mẹ,REVIEW,REVIEW,no_context,,,"[869, 971, 979, 1088]",0.976641,mẹ,0.976641,8.01356e-06,7.87276e-07,2,1,1,visual_syl_gate
,stt11,page_0174,6,16,16,乎,tìm,REVIEW,REVIEW,no_context,,,"[701, 1840, 810, 1949]",0.942198,tìm,0.942198,0.000174036,1.0868e-05,2,1,1,visual_syl_gate
,stt11,page_0174,7,8,8,爭,cả,REVIEW,REVIEW,no_context,,,"[555, 1182, 659, 1299]",0.958965,cả,0.958965,3.99812e-06,0.000350191,2,1,1,visual_syl_gate
,stt11,page_0176,4,12,12,葉,thánh,REVIEW,REVIEW,no_context,,,"[1049, 1513, 1158, 1622]",0.900727,thánh,0.900727,0.00042739,0.000432428,3,1,1,visual_syl_gate
,stt11,page_0176,5,0,0,𤔄,cả,REVIEW,REVIEW,no_context,,,"[901, 446, 1005, 553]",0.915079,cả,0.915079,,8.2036e-06,3,1,1,visual_syl_gate
,stt11,page_0176,5,4,4,祧,lạy,REVIEW,REVIEW,no_context,,,"[901, 827, 1005, 947]",0.963159,lạy,0.963159,2.81895e-05,2.73222e-05,3,1,1,visual_syl_gate
,stt11,page_0176,6,3,3,孤,ở,REVIEW,REVIEW,no_context,,,"[750, 714, 854, 827]",0.831868,ở,0.831868,4.03795e-05,0.000150028,3,0,1,visual_syl_gate
,stt11,page_0176,8,11,11,𡿨,làm,REVIEW,REVIEW,no_context,,,"[436, 1484, 543, 1605]",0.975152,làm,0.975152,3.16943e-05,0.000442683,3,1,1,visual_syl_gate
,stt11,page_0178,1,13,13,茗,đầy,REVIEW,REVIEW,no_context,,,"[1463, 1647, 1568, 1763]",0.904197,đầy,0.904197,2.93124e-05,0.0101149,4,1,1,visual_syl_gate
,stt11,page_0178,2,18,19,𤆛,dữ,REVIEW,REVIEW,no_context,,,"[1317, 2196, 1419, 2315]",0.858903,dữ,0.858903,0.000422411,2.22997e-05,4,0,1,visual_syl_gate
,stt11,page_0178,5,3,3,寃,xuống,REVIEW,REVIEW,no_context,,,"[861, 715, 964, 836]",0.894372,xuống,0.894372,1.52071e-05,6.43908e-06,4,0,1,visual_syl_gate
,stt11,page_0178,9,16,17,愛,làm,REVIEW,REVIEW,no_context,,,"[251, 1976, 348, 2090]",0.980913,làm,0.980913,2.52689e-05,2.52689e-05,4,1,1,visual_syl_gate
,stt11,page_0178,9,17,18,菽,nhà,REVIEW,REVIEW,no_context,,,"[251, 2069, 350, 2189]",0.866697,nhà,0.866697,0.00279784,7.60306e-05,4,0,1,visual_syl_gate
,stt11,page_0180,1,17,17,席,vua,REVIEW,REVIEW,no_context,,,"[1502, 2050, 1606, 2170]",0.858064,vua,0.858064,5.30779e-05,4.18999e-06,2,0,1,visual_syl_gate
,stt11,page_0180,2,11,11,屰,nào,REVIEW,REVIEW,no_context,,,"[1354, 1463, 1456, 1580]",0.875843,nào,0.875843,9.83909e-05,8.5973e-06,2,0,1,visual_syl_gate
,stt11,page_0180,3,8,9,頋,nguyện,REVIEW,REVIEW,no_context,,,"[1203, 1263, 1305, 1375]",0.804013,nguyện,0.804013,1.86321e-05,0.00234684,2,0,1,visual_syl_gate
,stt11,page_0180,7,18,18,他,bà,REVIEW,REVIEW,no_context,,,"[592, 2137, 701, 2254]",0.82913,bà,0.82913,0.000167369,1.86321e-05,2,0,1,visual_syl_gate
,stt11,page_0182,1,2,2,糾,buộc,REVIEW,REVIEW,no_context,,,"[1441, 602, 1549, 720]",0.876164,buộc,0.876164,,6.01451e-05,1,0,1,visual_syl_gate
,stt11,page_0182,6,19,20,湯,nước,REVIEW,REVIEW,no_context,,,"[714, 2371, 816, 2482]",0.895301,nước,0.895301,3.07191e-05,,1,0,1,visual_syl_gate
,stt11,page_0184,1,14,14,渡,nước,REVIEW,REVIEW,no_context,,,"[1485, 1775, 1591, 1894]",0.988485,nước,0.988485,4.86047e-06,9.20418e-07,0,1,1,visual_syl_gate
