book,page,column,ocr_char,syllable,label,confirmed,rule,s3_cosine,s3_top,bbox
yen4,page_0024,8,埵,càng,,0,unconfirmed_no_s3,,,"[104, 860, 171, 921]"
yen4,page_0024,8,冉,mà,,0,unconfirmed_no_s3,,,"[104, 1042, 171, 1103]"
yen4,page_0024,8,净,phải,,0,unconfirmed_no_s3,,,"[104, 1103, 171, 1164]"
yen4,page_0024,8,匈,vua,,0,unconfirmed_no_s3,,,"[104, 1224, 171, 1285]"
yen4,page_0024,8,奎,khang,,0,unconfirmed_no_s3,,,"[104, 1346, 171, 1407]"
yen4,page_0024,9,祠,vua,,0,unconfirmed_no_s3,,,"[3, 136, 71, 198]"
yen4,page_0024,9,𦀇,đòi,,0,unconfirmed_no_s3,,,"[3, 198, 71, 261]"
yen4,page_0024,9,鲁,người,,0,unconfirmed_no_s3,,,"[3, 261, 71, 323]"
yen4,page_0024,9,房,nước,,0,unconfirmed_no_s3,,,"[3, 386, 71, 448]"
yen4,page_0024,9,特,thì,,0,unconfirmed_no_s3,,,"[3, 511, 71, 573]"
yen4,page_0024,9,身,người,,0,unconfirmed_no_s3,,,"[3, 573, 71, 636]"
yen4,page_0024,9,而,làm,,0,unconfirmed_no_s3,,,"[3, 636, 71, 698]"
yen4,page_0024,9,例,vua,,0,unconfirmed_no_s3,,,"[3, 886, 71, 948]"
yen4,page_0024,9,辰,răng,,0,unconfirmed_no_s3,,,"[3, 948, 71, 1011]"
yen4,page_0024,9,祠,vua,,0,unconfirmed_no_s3,,,"[3, 1136, 71, 1198]"
yen4,page_0024,9,媿,khỏi,,0,unconfirmed_no_s3,,,"[3, 1261, 71, 1323]"
yen4,page_0024,9,祠,vua,,0,unconfirmed_no_s3,,,"[3, 1323, 71, 1386]"
yen4,page_0026,1,喉,hãy,,0,unconfirmed_no_s3,,,"[804, 34, 879, 103]"
yen4,page_0026,1,起,dọn,,0,unconfirmed_no_s3,,,"[804, 103, 879, 172]"
yen4,page_0026,1,望,hồn,,0,unconfirmed_no_s3,,,"[804, 241, 879, 310]"
yen4,page_0026,1,例,Vua,,0,below_visual_threshold,0.747,噖,"[804, 379, 879, 448]"
yen4,page_0026,1,個,vua,,0,below_visual_threshold,0.786,個,"[804, 656, 879, 725]"
yen4,page_0026,1,砜,vua,,0,below_visual_threshold,0.746,噖,"[804, 1209, 879, 1278]"
yen4,page_0026,2,鄧,sang,,0,diverged_column,,,"[695, 319, 773, 391]"
yen4,page_0026,2,祐,Sống,,0,diverged_column,,,"[695, 391, 773, 463]"
yen4,page_0026,2,幷,chết,,0,diverged_column,,,"[695, 463, 773, 535]"
yen4,page_0026,2,於,ở,,1,diverged_column,,,"[695, 535, 773, 607]"
yen4,page_0026,2,緦,tay,,0,diverged_column,,,"[695, 607, 773, 679]"
yen4,page_0026,2,僊,Đức,,0,diverged_column,,,"[695, 679, 773, 750]"
yen4,page_0026,2,主,Chúa,,1,diverged_column,,,"[695, 750, 773, 822]"
yen4,page_0026,2,爾,Trời,,0,diverged_column,,,"[695, 822, 773, 894]"
yen4,page_0026,2,菜,Thầy,,0,diverged_column,,,"[695, 894, 773, 966]"
yen4,page_0026,2,矣,hãy,,1,diverged_column,,,"[695, 966, 773, 1038]"
yen4,page_0026,2,倂,vê,,0,diverged_column,,,"[695, 1038, 773, 1110]"
yen4,page_0026,2,渃,nước,,1,diverged_column,,,"[695, 1110, 773, 1182]"
yen4,page_0026,2,花,này,,0,diverged_column,,,"[695, 1182, 773, 1254]"
yen4,page_0026,3,𧹒,mới,,0,unconfirmed_no_s3,,,"[596, 31, 670, 93]"
yen4,page_0026,3,生,Chắng,,0,below_visual_threshold,0.758,生,"[596, 345, 670, 407]"
yen4,page_0026,3,地,khỏi,,0,below_visual_threshold,0.877,地,"[596, 407, 670, 470]"
yen4,page_0026,3,個,vua,,0,below_visual_threshold,0.848,𠱰,"[596, 659, 670, 722]"
yen4,page_0026,3,叟,lối,,0,below_visual_threshold,0.767,𨇒,"[596, 910, 670, 973]"
yen4,page_0026,3,身,người,,0,below_visual_threshold,0.794,匕,"[596, 1036, 670, 1098]"
yen4,page_0026,3,方,của,,0,below_visual_threshold,0.752,咕,"[596, 1161, 670, 1224]"
yen4,page_0026,3,而,làm,,0,below_visual_threshold,0.789,爫,"[596, 1224, 670, 1287]"
yen4,page_0026,3,品,nhà,,0,below_visual_threshold,0.752,牙,"[596, 1287, 670, 1350]"
yen4,page_0026,3,至,thánh,,0,below_visual_threshold,0.708,㑑,"[596, 1350, 670, 1413]"
yen4,page_0026,4,妻,Sau,,0,unconfirmed_no_s3,,,"[498, 20, 575, 82]"
yen4,page_0026,4,皇,Thánh,,0,unconfirmed_no_s3,,,"[498, 208, 575, 271]"
yen4,page_0026,4,眩,cô,,0,below_visual_threshold,0.856,箛,"[498, 334, 575, 397]"
yen4,page_0026,4,𭪙,nghiệp,,0,below_visual_threshold,0.82,㸣,"[498, 586, 575, 649]"
yen4,page_0026,4,含,chín,,0,below_visual_threshold,0.788,正,"[498, 964, 575, 1027]"
yen4,page_0026,4,过,mốt,,0,below_visual_threshold,0.766,𦸑,"[498, 1090, 575, 1153]"
yen4,page_0026,4,味,thì,,0,below_visual_threshold,0.775,𣅱,"[498, 1153, 575, 1216]"
yen4,page_0026,4,爾,Trời,,0,below_visual_threshold,0.761,𠳒,"[498, 1342, 575, 1405]"
yen4,page_0026,5,移,nghỉ,,0,unconfirmed_no_s3,,,"[402, 70, 484, 128]"
yen4,page_0026,5,石,Vậy,,0,below_visual_threshold,0.812,丕,"[402, 302, 484, 360]"
yen4,page_0026,5,身,người,,0,below_visual_threshold,0.835,昆,"[402, 360, 484, 418]"
yen4,page_0026,5,粤,ngày,,0,below_visual_threshold,0.744,匕,"[402, 477, 484, 535]"
yen4,page_0026,5,𦤳,thánh,,0,below_visual_threshold,0.749,𩫽,"[402, 883, 484, 942]"
yen4,page_0026,5,品,chịu,,0,below_visual_threshold,0.844,召,"[402, 1116, 484, 1174]"
yen4,page_0026,5,妨,Cô,,0,below_visual_threshold,0.843,咕,"[402, 1174, 484, 1232]"
yen4,page_0026,6,樂,thầy,,0,below_visual_threshold,0.717,祡,"[318, 126, 392, 187]"
yen4,page_0026,6,貝,lối,,0,below_visual_threshold,0.861,𫏌,"[318, 248, 392, 309]"
yen4,page_0026,6,前,lời,,0,below_visual_threshold,0.864,𠜫,"[318, 370, 392, 431]"
yen4,page_0026,6,改,Đoạn,,0,below_visual_threshold,0.849,𣦙,"[318, 492, 392, 553]"
yen4,page_0026,6,氏,dạy,,0,below_visual_threshold,0.88,𠸕,"[318, 553, 392, 614]"
yen4,page_0026,6,尊,sách,,0,below_visual_threshold,0.815,嘖,"[318, 675, 392, 737]"
yen4,page_0026,6,敎,su,,0,below_visual_threshold,0.79,樞,"[318, 920, 392, 981]"
yen4,page_0026,6,牟,mà,,0,below_visual_threshold,0.751,默,"[318, 1103, 392, 1164]"
yen4,page_0026,7,打,chết,,0,unconfirmed_no_s3,,,"[211, 186, 293, 247]"
yen4,page_0026,7,眾,tội,,0,below_visual_threshold,0.793,𩵽,"[211, 308, 293, 369]"
yen4,page_0026,7,啾,su,,0,below_visual_threshold,0.844,樞,"[211, 1040, 293, 1101]"
yen4,page_0026,8,魏,tay,,0,unconfirmed_no_s3,,,"[128, 1, 199, 64]"
yen4,page_0026,8,羣,tôi,,0,unconfirmed_no_s3,,,"[128, 127, 199, 191]"
yen4,page_0026,8,子,người,,0,unconfirmed_no_s3,,,"[128, 254, 199, 317]"
yen4,page_0026,8,唱,ngày,,0,unconfirmed_no_s3,,,"[128, 761, 199, 824]"
yen4,page_0026,8,按,cất,,0,unconfirmed_no_s3,,,"[128, 888, 199, 951]"
yen4,page_0026,8,喬,thơm,,0,unconfirmed_no_s3,,,"[128, 1141, 199, 1204]"
yen4,page_0026,9,以,làm,,0,unconfirmed_no_s3,,,"[30, 0, 102, 70]"
yen4,page_0026,9,遇,lạ,,0,unconfirmed_no_s3,,,"[30, 212, 102, 283]"
yen4,page_0026,9,生,chẳng,,0,unconfirmed_no_s3,,,"[30, 354, 102, 425]"
yen4,page_0026,9,𡖋,Đến,,0,unconfirmed_no_s3,,,"[30, 495, 102, 566]"
yen4,page_0026,9,犁,sau,,0,unconfirmed_no_s3,,,"[30, 566, 102, 637]"
yen4,page_0026,9,皇,Thánh,,0,unconfirmed_no_s3,,,"[30, 708, 102, 779]"
yen4,page_0026,9,𭮀,Pha,,0,unconfirmed_no_s3,,,"[30, 779, 102, 850]"
yen4,page_0026,9,分,pha,,0,unconfirmed_no_s3,,,"[30, 850, 102, 920]"
yen4,page_0026,9,遷,mười,,0,unconfirmed_no_s3,,,"[11, 1040, 78, 1099]"
yen4,page_0026,9,罷,là,,0,unconfirmed_no_s3,,,"[11, 1337, 78, 1397]"
yen11,page_0010,1,伪,THÁNG,,0,unconfirmed_no_s3,,,"[1210, 289, 1340, 409]"
yen11,page_0010,1,戔,MỘT,,0,below_visual_threshold,0.854,沒,"[1210, 529, 1340, 650]"
yen11,page_0010,1,䏷,NGÀY,,0,below_visual_threshold,0.767,匕,"[1210, 1011, 1340, 1132]"
yen11,page_0010,2,礼,LÊ,,0,diverged_column,,,"[1069, 210, 1176, 313]"
yen11,page_0010,2,𣣱,HÔM,,0,diverged_column,,,"[1069, 518, 1176, 620]"
yen11,page_0010,2,尼,NAY,,1,diverged_column,,,"[1069, 620, 1176, 722]"
yen11,page_0010,2,衣,ghê,,0,diverged_column,,,"[1069, 722, 1176, 825]"
yen11,page_0010,2,計,rê,,0,diverged_column,,,"[1069, 825, 1176, 927]"
yen11,page_0010,2,移,gia,,0,diverged_column,,,"[1069, 927, 1176, 1030]"
yen11,page_0010,2,刀,làm,,0,diverged_column,,,"[1069, 1030, 1176, 1132]"
yen11,page_0010,2,礼,lê,,0,diverged_column,,,"[1069, 1132, 1176, 1234]"
yen11,page_0010,2,䍐,là,,0,diverged_column,,,"[1069, 1951, 1176, 2054]"
yen11,page_0010,3,行,Đức,,0,unconfirmed_no_s3,,,"[912, 108, 1030, 211]"
yen11,page_0010,3,丶,đời,,0,below_visual_threshold,0.902,𠁀,"[912, 725, 1030, 828]"
yen11,page_0010,3,而,làm,,0,below_visual_threshold,0.772,爫,"[912, 1034, 1030, 1136]"
yen11,page_0010,3,鬲,trọn,,0,below_visual_threshold,0.874,𤽘,"[912, 1239, 1030, 1342]"
yen11,page_0010,3,屬,trọn,,0,below_visual_threshold,0.798,終,"[912, 1445, 1030, 1548]"
yen11,page_0010,3,与,Đức,,0,below_visual_threshold,0.752,𨗤,"[912, 1650, 1030, 1753]"
yen11,page_0010,3,丞,Trời,,0,below_visual_threshold,0.817,𠳒,"[912, 1856, 1030, 1959]"
yen11,page_0010,3,異,là,,0,below_visual_threshold,0.789,容,"[912, 1959, 1030, 2062]"
yen11,page_0010,4,之,pha,,0,diverged_column,,,"[775, 761, 875, 855]"
yen11,page_0010,4,苑,pha,,0,diverged_column,,,"[775, 1041, 875, 1134]"
yen11,page_0010,4,槎,si,,0,diverged_column,,,"[775, 1134, 875, 1227]"
yen11,page_0010,4,眾,bốn,,0,diverged_column,,,"[775, 1414, 875, 1507]"
yen11,page_0010,4,体,thấy,,1,diverged_column,,,"[775, 1507, 875, 1600]"
yen11,page_0010,4,夢,một,,0,diverged_column,,,"[775, 1600, 875, 1694]"
yen11,page_0010,5,噌,Rô,,0,unconfirmed_no_s3,,,"[626, 9, 728, 107]"
yen11,page_0010,5,瑪,ma,,0,unconfirmed_no_s3,,,"[626, 107, 728, 205]"
yen11,page_0010,5,凜,lăm,,0,unconfirmed_no_s3,,,"[626, 304, 728, 402]"
yen11,page_0010,5,畏,là,,0,below_visual_threshold,0.733,廾,"[626, 698, 728, 796]"
yen11,page_0010,5,西,A,,0,below_visual_threshold,0.796,𠲞,"[626, 796, 728, 894]"
yen11,page_0010,5,白,làm,,0,below_visual_threshold,0.825,𪵯,"[626, 1190, 728, 1288]"
yen11,page_0010,5,𭃡,xưa,,0,below_visual_threshold,0.769,𢀯,"[626, 1288, 728, 1387]"
yen11,page_0010,5,蛛,thờ,,0,below_visual_threshold,0.805,𨑦,"[626, 1485, 728, 1583]"
yen11,page_0010,5,丶,pha,,0,below_visual_threshold,0.884,丶,"[626, 1977, 728, 2076]"
yen11,page_0010,6,李,học,,0,diverged_column,,,"[459, 321, 564, 424]"
yen11,page_0010,6,祀,lấy,,0,diverged_column,,,"[459, 1346, 564, 1449]"
yen11,page_0010,6,茹,nhà,,1,diverged_column,,,"[459, 1449, 564, 1551]"
yen11,page_0010,6,人,làm,,0,diverged_column,,,"[459, 1551, 564, 1654]"
yen11,page_0010,7,異,là,,0,unconfirmed_no_s3,,,"[304, 101, 409, 193]"
yen11,page_0010,7,慓,rất,,0,below_visual_threshold,0.742,㩫,"[304, 193, 409, 285]"
yen11,page_0010,7,行,bà,,0,unconfirmed_no_s3,,,"[304, 377, 409, 469]"
yen11,page_0010,7,頥,ri,,0,below_visual_threshold,0.707,𠶋,"[304, 653, 409, 745]"
yen11,page_0010,7,匝,a,,0,below_visual_threshold,0.817,𥳅,"[304, 745, 409, 837]"
yen11,page_0010,7,丞,trời,,0,below_visual_threshold,0.842,𡗶,"[304, 1482, 409, 1574]"
yen11,page_0010,7,迍,don,,0,below_visual_threshold,0.794,敦,"[304, 1758, 409, 1850]"
yen11,page_0010,7,成,nhà,,0,below_visual_threshold,0.755,家,"[304, 1850, 409, 1942]"
yen11,page_0010,7,人,ấy,,0,below_visual_threshold,0.892,憶,"[304, 1942, 409, 2035]"
yen11,page_0010,8,森,mà,,0,unconfirmed_no_s3,,,"[153, 11, 253, 108]"
yen11,page_0010,8,𰂸,tượng,,0,unconfirmed_no_s3,,,"[153, 399, 253, 496]"
yen11,page_0010,8,趍,đi,,0,unconfirmed_no_s3,,,"[153, 593, 253, 690]"
yen11,page_0010,8,柩,lấy,,0,unconfirmed_no_s3,,,"[153, 787, 253, 884]"
yen11,page_0010,8,眾,bốn,,0,unconfirmed_no_s3,,,"[153, 884, 253, 981]"
yen11,page_0010,8,𧵑,chở,,0,unconfirmed_no_s3,,,"[153, 1175, 253, 1272]"
yen11,page_0010,8,𭃡,xưa,,0,unconfirmed_no_s3,,,"[153, 1951, 253, 2049]"
yen11,page_0010,9,丸,đem,,0,unconfirmed_no_s3,,,"[9, 111, 99, 200]"
yen11,page_0010,9,仪,ấy,,0,unconfirmed_no_s3,,,"[9, 555, 99, 644]"
yen11,page_0010,9,化,dạy,,0,unconfirmed_no_s3,,,"[9, 732, 99, 821]"
yen11,page_0010,9,異,là,,0,unconfirmed_no_s3,,,"[9, 910, 99, 999]"
yen11,page_0010,9,農,một,,0,unconfirmed_no_s3,,,"[9, 999, 99, 1087]"
yen11,page_0010,9,醉,năm,,0,unconfirmed_no_s3,,,"[9, 1087, 99, 1176]"
yen11,page_0010,9,内,làm,,0,unconfirmed_no_s3,,,"[9, 1354, 99, 1442]"
yen11,page_0010,9,而,làm,,0,unconfirmed_no_s3,,,"[9, 1975, 99, 2064]"
yen11,page_0012,1,茂,một,,0,unconfirmed_no_s3,,,"[1253, 20, 1351, 115]"
yen11,page_0012,1,涕,phải,,0,unconfirmed_no_s3,,,"[1253, 307, 1351, 403]"
yen11,page_0012,1,理,lễ,,0,unconfirmed_no_s3,,,"[1253, 403, 1351, 499]"
yen11,page_0012,1,凜,lăm,,0,below_visual_threshold,0.881,𢆥,"[1253, 499, 1351, 595]"
yen11,page_0012,1,尺,thiên,,0,below_visual_threshold,0.86,𨙙,"[1253, 1363, 1351, 1459]"
yen11,page_0012,1,𡉄,chăng,,0,below_visual_threshold,0.895,𤕶,"[1253, 1939, 1351, 2035]"
yen11,page_0012,2,象,một,,0,unconfirmed_no_s3,,,"[1093, 206, 1197, 298]"
yen11,page_0012,2,解,năm,,0,unconfirmed_no_s3,,,"[1093, 298, 1197, 390]"
yen11,page_0012,2,𡿨,làm,,0,unconfirmed_no_s3,,,"[1093, 390, 1197, 482]"
yen11,page_0012,2,人,ấy,,0,below_visual_threshold,0.812,衤,"[1093, 850, 1197, 942]"
yen11,page_0012,2,坊,đủ,,0,below_visual_threshold,0.873,𨛷,"[1093, 1126, 1197, 1218]"
yen11,page_0012,2,䏷,ngày,,0,below_visual_threshold,0.836,匕,"[1093, 1402, 1197, 1494]"
yen11,page_0012,2,𫈦,một,,0,below_visual_threshold,0.907,𣇶,"[1093, 1494, 1197, 1586]"
yen11,page_0012,2,霖,trăm,,0,below_visual_threshold,0.913,炧,"[1093, 1586, 1197, 1678]"
yen11,page_0012,2,聘,ngày,,0,below_visual_threshold,0.904,𣈗,"[1093, 1770, 1197, 1862]"
yen11,page_0012,2,𫈦,một,,0,below_visual_threshold,0.855,沒,"[1093, 1862, 1197, 1954]"
yen11,page_0012,2,顔,nghìn,,0,below_visual_threshold,0.845,顔,"[1093, 1954, 1197, 2046]"
yen11,page_0012,3,得,ngày,,0,unconfirmed_no_s3,,,"[941, 118, 1042, 213]"
yen11,page_0012,3,茂,một,,0,unconfirmed_no_s3,,,"[941, 308, 1042, 403]"
yen11,page_0012,3,𭰖,nước,,0,below_visual_threshold,0.789,渃,"[941, 1355, 1042, 1450]"
yen11,page_0012,3,人,ấy,,0,below_visual_threshold,0.863,憶,"[941, 1640, 1042, 1735]"
yen11,page_0012,3,特,thì,,0,below_visual_threshold,0.797,时,"[941, 1735, 1042, 1830]"
yen11,page_0012,4,𡖋,làm,,0,unconfirmed_no_s3,,,"[791, 18, 891, 109]"
yen11,page_0012,4,佩,mình,,0,unconfirmed_no_s3,,,"[791, 292, 891, 384]"
yen11,page_0012,4,咩,còn,,0,below_visual_threshold,0.785,咩,"[791, 475, 891, 567]"
yen11,page_0012,4,黑,là,,0,below_visual_threshold,0.76,容,"[791, 1116, 891, 1208]"
yen11,page_0012,4,鬼,quý,,0,below_visual_threshold,0.925,炅,"[791, 1208, 891, 1299]"
yen11,page_0012,4,牛,CHO,,0,below_visual_threshold,0.727,朱,"[791, 1574, 891, 1665]"
yen11,page_0012,4,衣,I,,0,below_visual_threshold,0.834,䠏,"[791, 1940, 891, 2032]"
yen11,page_0012,5,計,ghê,,0,unconfirmed_no_s3,,,"[626, 8, 745, 105]"
yen11,page_0012,5,移,rê,,0,unconfirmed_no_s3,,,"[626, 105, 745, 202]"
yen11,page_0012,5,奴,gia,,0,unconfirmed_no_s3,,,"[626, 202, 745, 299]"
yen11,page_0012,5,聘,ngày,,0,below_visual_threshold,0.837,㝵,"[626, 494, 745, 591]"
yen11,page_0012,5,曷,rầy,,0,below_visual_threshold,0.902,曷,"[626, 591, 745, 688]"
yen11,page_0012,5,艾,cùng,,0,below_visual_threshold,0.834,邛,"[626, 883, 745, 980]"
yen11,page_0012,5,李,sót,,0,below_visual_threshold,0.945,㤕,"[626, 1272, 745, 1369]"
yen11,page_0012,5,美,nghĩa,,0,below_visual_threshold,0.939,𠌾,"[626, 1758, 745, 1855]"
yen11,page_0012,6,人,ấy,,0,unconfirmed_no_s3,,,"[482, 289, 590, 382]"
yen11,page_0012,6,𭃡,Xưa,,0,unconfirmed_no_s3,,,"[482, 382, 590, 475]"
yen11,page_0012,6,帮,vua,,0,below_visual_threshold,0.772,𢁨,"[482, 475, 590, 568]"
yen11,page_0012,6,而,A,,0,below_visual_threshold,0.803,这,"[482, 661, 590, 753]"
yen11,page_0012,6,槎,si,,0,below_visual_threshold,0.836,𨔀,"[482, 753, 590, 846]"
yen11,page_0012,6,移,ri,,0,below_visual_threshold,0.855,夷,"[482, 846, 590, 939]"
yen11,page_0012,6,異,là,,0,below_visual_threshold,0.764,廾,"[482, 1125, 590, 1218]"
yen11,page_0012,6,喚,e,,0,below_visual_threshold,0.753,秷,"[482, 1403, 590, 1496]"
yen11,page_0012,6,曽,ro,,0,below_visual_threshold,0.822,逌,"[482, 1496, 590, 1589]"
yen11,page_0012,6,邁,mới,,0,below_visual_threshold,0.822,𠇍,"[482, 1589, 590, 1682]"
yen11,page_0012,7,仭,mình,,0,diverged_column,,,"[323, 721, 452, 824]"
yen11,page_0012,7,唼,ăn,,0,diverged_column,,,"[323, 824, 452, 927]"
yen11,page_0012,7,彼,hơn,,0,diverged_column,,,"[323, 1236, 452, 1339]"
yen11,page_0012,7,𫈼,một,,0,diverged_column,,,"[323, 1339, 452, 1442]"
yen11,page_0012,7,森,trăm,,0,diverged_column,,,"[323, 1442, 452, 1545]"
yen11,page_0012,7,糁,tám,,1,diverged_column,,,"[323, 1545, 452, 1648]"
yen11,page_0012,7,逼,mươi,,0,diverged_column,,,"[323, 1648, 452, 1751]"
yen11,page_0012,7,䏷,ngày,,0,diverged_column,,,"[323, 1751, 452, 1854]"
yen11,page_0012,8,事,vua,,0,diverged_column,,,"[159, 188, 306, 282]"
yen11,page_0012,8,園,có,,0,diverged_column,,,"[159, 660, 306, 754]"
yen11,page_0012,8,火,thiếu,,0,diverged_column,,,"[159, 754, 306, 848]"
yen11,page_0012,8,呪,ngọt,,0,diverged_column,,,"[159, 1131, 306, 1226]"
yen11,page_0012,8,喚,ăn,,0,diverged_column,,,"[159, 1414, 306, 1509]"
yen11,page_0012,8,因,có,,0,diverged_column,,,"[159, 1697, 306, 1792]"
yen11,page_0012,8,妃,bà,,0,diverged_column,,,"[159, 1792, 306, 1886]"
yen11,page_0012,8,皇,hoàng,,1,diverged_column,,,"[159, 1886, 306, 1980]"
yen11,page_0012,8,魚,hậu,,0,diverged_column,,,"[159, 1980, 306, 2075]"
yen11,page_0012,9,異,là,,0,unconfirmed_no_s3,,,"[11, 98, 125, 196]"
yen11,page_0012,9,椲,Va,,0,unconfirmed_no_s3,,,"[11, 196, 125, 294]"
yen11,page_0012,9,白,làm,,0,unconfirmed_no_s3,,,"[11, 491, 125, 589]"
yen11,page_0012,9,夢,một,,0,unconfirmed_no_s3,,,"[11, 589, 125, 688]"
yen11,page_0012,9,奎,trọng,,0,unconfirmed_no_s3,,,"[11, 786, 125, 884]"
yen11,page_0012,9,𫈦,một,,0,unconfirmed_no_s3,,,"[11, 1474, 125, 1572]"
yen11,page_0012,9,人,ấy,,0,unconfirmed_no_s3,,,"[11, 1670, 125, 1769]"
yen11,page_0012,9,連,dọn,,0,unconfirmed_no_s3,,,"[11, 1769, 125, 1867]"
yen11,page_0014,1,唼,ăn,,0,unconfirmed_no_s3,,,"[1233, 311, 1339, 406]"
yen11,page_0014,1,方,Đức,,0,below_visual_threshold,0.758,方,"[1233, 502, 1339, 598]"
yen11,page_0014,1,尽,Trời,,0,below_visual_threshold,0.79,尽,"[1233, 693, 1339, 789]"
yen11,page_0014,1,𡖋,làm,,0,below_visual_threshold,0.787,爫,"[1233, 789, 1339, 885]"
yen11,page_0014,1,尺,nay,,0,below_visual_threshold,0.806,哰,"[1233, 1267, 1339, 1363]"
yen11,page_0014,1,尺,này,,0,below_visual_threshold,0.77,𠽬,"[1233, 1650, 1339, 1746]"
yen11,page_0014,2,母,sách,,0,diverged_column,,,"[1083, 203, 1196, 301]"
yen11,page_0014,2,希,vua,,0,diverged_column,,,"[1083, 496, 1196, 593]"
yen11,page_0014,2,運,lên,,1,diverged_column,,,"[1083, 593, 1196, 691]"
yen11,page_0014,2,浴,trị,,0,diverged_column,,,"[1083, 691, 1196, 788]"
yen11,page_0014,2,𡖋,làm,,0,diverged_column,,,"[1083, 1081, 1196, 1178]"
yen11,page_0014,2,立,lap,,0,diverged_column,,,"[1083, 1958, 1196, 2056]"
yen11,page_0014,3,因,có,,0,below_visual_threshold,0.77,个,"[930, 566, 1049, 660]"
yen11,page_0014,3,奮,dong,,0,below_visual_threshold,0.783,𡧶,"[930, 1410, 1049, 1504]"
yen11,page_0014,3,𭔿,ông,,0,below_visual_threshold,0.864,𪂔,"[930, 1973, 1049, 2067]"
yen11,page_0014,4,当,hai,,0,unconfirmed_no_s3,,,"[778, 192, 901, 286]"
yen11,page_0014,4,要,là,,0,unconfirmed_no_s3,,,"[778, 286, 901, 380]"
yen11,page_0014,4,𡬦,ông,,0,below_visual_threshold,0.782,𡬦,"[778, 380, 901, 474]"
yen11,page_0014,4,𭣣,mai,,0,below_visual_threshold,0.748,坆,"[778, 474, 901, 568]"
yen11,page_0014,4,嘿,ra,,0,below_visual_threshold,0.754,廾,"[778, 1225, 901, 1319]"
yen11,page_0014,4,罟,là,,0,below_visual_threshold,0.756,廾,"[778, 1506, 901, 1600]"
yen11,page_0014,4,万,Đức,,0,below_visual_threshold,0.808,万,"[778, 1694, 901, 1788]"
yen11,page_0014,4,夫,Giê,,0,below_visual_threshold,0.841,夫,"[778, 1882, 901, 1976]"
yen11,page_0014,5,嘿,ra,,0,unconfirmed_no_s3,,,"[625, 7, 742, 96]"
yen11,page_0014,5,尽,tân,,0,unconfirmed_no_s3,,,"[625, 364, 742, 453]"
yen11,page_0014,5,顺,hai,,0,below_visual_threshold,0.888,𠄩,"[625, 632, 742, 721]"
yen11,page_0014,5,行,Đức,,0,below_visual_threshold,0.753,行,"[625, 1078, 742, 1167]"
yen11,page_0014,5,登,Trời,,0,below_visual_threshold,0.805,天,"[625, 1257, 742, 1346]"
yen11,page_0014,5,腰,vêu,,0,below_visual_threshold,0.844,𢭊,"[625, 1346, 742, 1435]"
yen11,page_0014,5,涛,chưa,,0,below_visual_threshold,0.766,朱,"[625, 1703, 742, 1793]"
yen11,page_0014,6,漸,lên,,0,diverged_column,,,"[462, 9, 580, 105]"
yen11,page_0014,6,尺,thiên,,0,diverged_column,,,"[462, 105, 580, 202]"
yen11,page_0014,6,要,là,,0,diverged_column,,,"[462, 784, 580, 881]"
yen11,page_0014,6,体,thấy,,1,diverged_column,,,"[462, 881, 580, 978]"
yen11,page_0014,6,与,Đức,,0,diverged_column,,,"[462, 978, 580, 1074]"
yen11,page_0014,6,主,Chúa,,1,diverged_column,,,"[462, 1074, 580, 1171]"
yen11,page_0014,6,乔,Trời,,0,diverged_column,,,"[462, 1171, 580, 1268]"
yen11,page_0014,6,事,Sự,,1,diverged_column,,,"[462, 1268, 580, 1365]"
yen11,page_0014,6,人,ấy,,0,diverged_column,,,"[462, 1365, 580, 1462]"
yen11,page_0014,7,粤,là,,0,unconfirmed_no_s3,,,"[314, 7, 419, 105]"
yen11,page_0014,7,厅,Đức,,0,unconfirmed_no_s3,,,"[314, 203, 419, 301]"
yen11,page_0014,7,遫,lên,,0,below_visual_threshold,0.773,苓,"[314, 889, 419, 987]"
yen11,page_0014,7,尺,thiên,,0,below_visual_threshold,0.797,迁,"[314, 987, 419, 1085]"
yen11,page_0014,7,谷,các,,0,below_visual_threshold,0.775,合,"[314, 1771, 419, 1869]"
yen11,page_0014,8,之,đời,,0,diverged_column,,,"[162, 1418, 258, 1519]"
yen11,page_0014,8,庄,chăng,,1,diverged_column,,,"[162, 1519, 258, 1620]"
yen11,page_0014,8,唱,hay,,0,diverged_column,,,"[162, 1620, 258, 1721]"
yen11,page_0014,9,忽,ấy,,0,diverged_column,,,"[1, 284, 101, 378]"
yen11,page_0014,9,人,làm,,0,diverged_column,,,"[1, 378, 101, 471]"
yen11,page_0014,9,衣,ghê,,0,diverged_column,,,"[1, 1031, 101, 1124]"
yen11,page_0014,9,計,rê,,0,diverged_column,,,"[1, 1124, 101, 1218]"
yen11,page_0014,9,移,gia,,0,diverged_column,,,"[1, 1218, 101, 1311]"
yen11,page_0014,9,奴,làm,,0,diverged_column,,,"[1, 1311, 101, 1404]"
yen11,page_0014,9,垂,anh,,0,diverged_column,,,"[1, 1964, 101, 2058]"
yen11,page_0016,1,𫝄,Ay,,0,diverged_column,,,"[1233, 862, 1359, 955]"
yen11,page_0016,1,丕,vậy,,1,diverged_column,,,"[1233, 955, 1359, 1049]"
