book,page,column,ocr_char,syllable,rescued_label,unicode,head_margin,bbox
yen2,page_0072,6,教,sáu,老,U+8001,0.115,"[651, 959, 754, 1075]"
yen2,page_0072,6,调,Dòng,同,U+540C,0.142,"[651, 1152, 754, 1268]"
yen2,page_0072,6,𭔿,ông,翁,U+7FC1,0.122,"[651, 1248, 754, 1364]"
yen2,page_0072,7,扵,bắt,扒,U+6252,0.156,"[506, 758, 611, 868]"
yen2,page_0072,9,立,Giê,支,U+652F,0.167,"[210, 1581, 304, 1690]"
yen2,page_0074,1,鷺,và,喡,U+55A1,0.225,"[1433, 2121, 1527, 2237]"
yen2,page_0074,1,色,vào,包,U+5305,0.261,"[1433, 2217, 1527, 2333]"
yen2,page_0074,2,𠲘,nghĩa,义,U+4E49,0.176,"[1281, 1285, 1381, 1405]"
yen2,page_0074,4,孤,chết,折,U+6298,0.163,"[974, 946, 1078, 1055]"
yen2,page_0074,6,𭭕,sáu,老,U+8001,0.24,"[674, 759, 777, 869]"
yen2,page_0074,6,遝,tội,罪,U+7F6A,1.082,"[674, 1401, 777, 1511]"
yen2,page_0074,7,硏,chước,斫,U+65AB,0.115,"[508, 583, 617, 693]"
yen2,page_0074,7,𫞹,Hai,咍,U+548D,0.309,"[508, 1317, 617, 1427]"
yen2,page_0076,2,表,sáu,老,U+8001,0.208,"[1269, 1316, 1366, 1427]"
yen2,page_0076,2,用,bấy,闭,U+95ED,0.222,"[1269, 1873, 1366, 1984]"
yen2,page_0076,3,理,tay,思,U+601D,0.149,"[1112, 773, 1214, 888]"
yen2,page_0076,4,擔,đường,塘,U+5858,0.136,"[959, 2036, 1066, 2153]"
yen2,page_0076,5,秋,hẹp,挾,U+633E,0.152,"[805, 497, 908, 603]"
yen2,page_0076,5,渴,giảng,講,U+8B1B,0.288,"[805, 1841, 908, 1957]"
yen2,page_0076,5,趫,kẻo,矯,U+77EF,0.231,"[805, 2131, 908, 2247]"
yen2,page_0078,1,垂,Thánh,垩,U+57A9,0.1,"[1470, 501, 1572, 601]"
yen2,page_0078,1,之,muôn,門,U+9580,0.121,"[1470, 1494, 1572, 1603]"
yen2,page_0078,2,𭔿,ông,翁,U+7FC1,0.168,"[1320, 1072, 1423, 1188]"
yen2,page_0078,3,敵,trá,詐,U+8A50,0.367,"[1178, 1508, 1270, 1618]"
yen2,page_0078,5,𮗜,đâu,兠,U+5160,0.146,"[863, 688, 972, 804]"
yen2,page_0078,5,屰,nào,市,U+5E02,0.108,"[863, 1841, 972, 1957]"
yen2,page_0078,6,為,dâng,鄧,U+9127,0.167,"[728, 2323, 814, 2439]"
yen2,page_0078,7,理,tay,思,U+601D,0.135,"[565, 858, 667, 968]"
yen2,page_0078,7,呪,hai,台,U+53F0,0.142,"[565, 1318, 667, 1428]"
yen2,page_0078,8,題,lên,連,U+9023,0.14,"[424, 855, 526, 965]"
yen2,page_0078,8,娩,anh,孾,U+5B7E,0.214,"[424, 1591, 526, 1701]"
yen2,page_0078,8,得,em,㛪,U+36EA,0.189,"[424, 1683, 526, 1793]"
yen2,page_0078,9,左,vậy,丕,U+4E15,0.237,"[262, 757, 371, 866]"
yen2,page_0078,9,碎,ong,蜂,U+8702,0.112,"[262, 1305, 371, 1414]"
yen2,page_0078,9,掉,rút,椊,U+690A,0.153,"[262, 1852, 371, 1961]"
yen2,page_0078,9,嗜,giã,者,U+8005,0.155,"[262, 1943, 371, 2052]"
yen2,page_0080,1,益,mạnh,孟,U+5B5F,0.172,"[1437, 754, 1549, 864]"
yen2,page_0080,1,盖,nghĩa,義,U+7FA9,0.218,"[1437, 1681, 1549, 1792]"
yen2,page_0080,2,𭔿,ông,翁,U+7FC1,0.252,"[1284, 940, 1401, 1051]"
yen2,page_0080,3,運,trên,蓮,U+84EE,0.343,"[1138, 566, 1250, 677]"
yen2,page_0080,4,袍,lấy,礼,U+793C,0.227,"[996, 1358, 1103, 1475]"
yen2,page_0080,4,吞,trời,𡗶,U+215F6,0.234,"[996, 1456, 1103, 1572]"
yen2,page_0080,4,庐,cùng,穹,U+7A79,0.188,"[996, 1748, 1103, 1865]"
yen2,page_0080,4,祗,lấy,礼,U+793C,0.317,"[996, 1943, 1103, 2060]"
yen2,page_0080,5,㽞,ra,囉,U+56C9,0.358,"[837, 933, 954, 1043]"
yen2,page_0080,5,君,này,尼,U+5C3C,0.191,"[837, 1576, 954, 1686]"
yen2,page_0080,5,駈,năm,𠄼,U+2013C,0.258,"[837, 1944, 954, 2054]"
yen2,page_0080,5,慕,trăm,林,U+6797,1.054,"[837, 2036, 954, 2146]"
yen2,page_0080,5,銑,chín,佂,U+4F42,0.342,"[837, 2128, 954, 2238]"
yen2,page_0080,5,羝,bảy,罢,U+7F62,0.247,"[837, 2312, 954, 2422]"
yen2,page_0080,6,何,a,阿,U+963F,0.163,"[686, 1330, 786, 1461]"
yen2,page_0080,7,所,sa,沙,U+6C99,0.141,"[533, 767, 640, 882]"
yen2,page_0080,8,君,này,尼,U+5C3C,0.138,"[374, 1223, 481, 1352]"
yen2,page_0082,1,吮,hai,咍,U+548D,0.119,"[1430, 1495, 1532, 1605]"
yen2,page_0082,1,淹,em,㛪,U+36EA,0.14,"[1430, 1679, 1532, 1789]"
yen2,page_0082,2,厯,Bay,悲,U+60B2,0.331,"[1276, 1586, 1388, 1696]"
yen2,page_0082,3,祀,lấy,礼,U+793C,0.401,"[1111, 1035, 1223, 1145]"
yen2,page_0082,3,添,phải,伂,U+4F02,0.112,"[1111, 1311, 1223, 1421]"
yen2,page_0082,3,寗,và,喡,U+55A1,0.188,"[1111, 1403, 1223, 1514]"
yen2,page_0082,4,喧,hai,咍,U+548D,0.23,"[962, 847, 1069, 957]"
yen2,page_0082,4,应,chịu,召,U+53EC,0.326,"[962, 1123, 1069, 1232]"
yen2,page_0082,7,值,vẻ,彼,U+5F7C,0.296,"[508, 956, 609, 1071]"
yen2,page_0082,8,石,làm,乄,U+4E44,0.106,"[369, 847, 469, 957]"
yen2,page_0082,8,楽,nhạo,道,U+9053,1.057,"[369, 1856, 469, 1966]"
yen2,page_0082,9,濘,tốt,𡨧,U+21A27,0.256,"[216, 1050, 317, 1166]"
yen2,page_0082,9,临,hai,咍,U+548D,0.406,"[216, 2010, 317, 2126]"
yen2,page_0084,1,途,lại,吏,U+540F,0.234,"[1432, 665, 1537, 771]"
yen2,page_0084,1,扆,rằng,浪,U+6D6A,0.282,"[1432, 842, 1537, 948]"
yen2,page_0084,1,郡,dâng,鄧,U+9127,0.312,"[1432, 1196, 1537, 1303]"
yen2,page_0084,2,庫,tốt,𡨧,U+21A27,0.325,"[1285, 584, 1390, 699]"
yen2,page_0084,2,兹,đầy,苔,U+82D4,0.217,"[1285, 1260, 1390, 1375]"
yen2,page_0084,2,敢,tho,收,U+6536,0.224,"[1285, 1646, 1390, 1762]"
yen2,page_0084,2,左,của,古,U+53E4,0.302,"[1285, 2032, 1390, 2148]"
yen2,page_0084,3,云,của,古,U+53E4,0.372,"[1128, 1969, 1244, 2079]"
yen2,page_0084,3,藥,nhạo,道,U+9053,1.054,"[1128, 2338, 1244, 2448]"
yen2,page_0084,5,弥,xưng,称,U+79F0,0.217,"[828, 1159, 945, 1276]"
yen2,page_0084,6,品,chịu,召,U+53EC,0.231,"[679, 576, 781, 686]"
yen2,page_0084,6,靜,lâu,溇,U+6E87,0.151,"[679, 1499, 781, 1610]"
yen2,page_0084,7,隋,tê,躋,U+8E8B,0.127,"[532, 588, 629, 711]"
yen2,page_0084,8,出,hai,咍,U+548D,0.368,"[366, 1277, 475, 1396]"
yen2,page_0084,8,霖,lẻ,禮,U+79AE,0.132,"[366, 1772, 475, 1891]"
yen2,page_0086,1,𭔿,Ông,東,U+6771,0.163,"[1470, 521, 1588, 617]"
yen2,page_0086,1,𭩮,ra,囉,U+56C9,0.24,"[1470, 861, 1588, 966]"
yen2,page_0086,1,祗,trẻ,礼,U+793C,0.519,"[1470, 2172, 1588, 2277]"
yen2,page_0086,2,𫠉,vì,為,U+70BA,0.352,"[1321, 1061, 1421, 1171]"
yen2,page_0086,2,喧,nghe,宜,U+5B9C,0.216,"[1321, 2344, 1421, 2454]"
yen2,page_0086,3,淒,sâu,溇,U+6E87,0.17,"[1149, 2088, 1266, 2194]"
yen2,page_0086,4,欣,nhớ,汝,U+6C5D,0.124,"[985, 1057, 1107, 1167]"
yen2,page_0086,5,的,ước,約,U+7D04,0.113,"[838, 1607, 949, 1717]"
yen2,page_0086,5,皆,do,由,U+7531,1.003,"[838, 1883, 949, 1993]"
yen2,page_0086,5,卿,mau,毛,U+6BDB,0.135,"[838, 2251, 949, 2361]"
yen2,page_0086,6,𥚑,nước,渃,U+6E03,0.103,"[694, 1148, 794, 1245]"
yen2,page_0086,6,何,a,阿,U+963F,0.124,"[694, 1955, 794, 2052]"
yen2,page_0086,7,燥,lăm,𠄼,U+2013C,0.334,"[553, 510, 644, 606]"
yen2,page_0086,7,運,lên,蓮,U+84EE,0.136,"[553, 2081, 644, 2186]"
yen2,page_0086,9,汲,cóp,哈,U+54C8,0.177,"[245, 1551, 345, 1656]"
yen2,page_0088,2,署,mô,無,U+7121,0.15,"[1283, 2233, 1394, 2343]"
yen2,page_0088,3,兩,vua,君,U+541B,1.219,"[1146, 1940, 1240, 2056]"
yen2,page_0088,4,何,A,阿,U+963F,0.199,"[974, 994, 1080, 1115]"
yen2,page_0088,5,𢍆,sau,楼,U+697C,0.174,"[825, 2194, 932, 2291]"
yen2,page_0088,6,衡,đức,德,U+5FB7,0.122,"[691, 943, 780, 1054]"
yen2,page_0088,6,醉,NĂM,𠄼,U+2013C,0.186,"[691, 2326, 780, 2436]"
yen2,page_0088,6,吹,HAI,咍,U+548D,0.276,"[691, 2418, 780, 2520]"
yen2,page_0088,9,來,cho,朱,U+6731,0.384,"[221, 1156, 325, 1271]"
yen2,page_0088,9,咄,hai,咍,U+548D,0.296,"[221, 1927, 325, 2043]"
yen2,page_0090,1,靖,Tê,躋,U+8E8B,0.282,"[1442, 786, 1538, 912]"
yen2,page_0090,2,咬,ăn,安,U+5B89,0.273,"[1280, 1687, 1382, 1797]"
yen2,page_0090,3,申,do,由,U+7531,1.267,"[1128, 925, 1225, 1031]"
yen2,page_0090,3,孔,đã,也,U+4E5F,0.199,"[1128, 1102, 1225, 1208]"
yen2,page_0090,3,合,làm,爪,U+722A,0.121,"[1128, 2163, 1225, 2269]"
yen2,page_0090,5,困,Bấy,闭,U+95ED,0.248,"[806, 743, 920, 849]"
yen2,page_0090,6,㧾,đâm,抌,U+628C,0.109,"[662, 1101, 765, 1207]"
yen2,page_0090,6,恐,bấy,悲,U+60B2,0.144,"[662, 1277, 765, 1384]"
yen2,page_0090,6,𨺚,rồng,竜,U+7ADC,1.044,"[662, 2249, 765, 2355]"
yen2,page_0090,8,任,sẽ,仕,U+4ED5,0.166,"[356, 2010, 464, 2113]"
yen2,page_0090,9,恭,cho,朱,U+6731,0.342,"[216, 493, 306, 585]"
yen2,page_0090,9,輩,vàng,黄,U+9EC4,0.221,"[216, 906, 306, 1007]"
yen2,page_0092,1,罪,ra,囉,U+56C9,0.185,"[1413, 490, 1507, 582]"
yen2,page_0092,1,咄,hai,咍,U+548D,0.188,"[1413, 1241, 1507, 1343]"
yen2,page_0092,1,脉,đòi,隊,U+968A,0.191,"[1413, 1495, 1507, 1596]"
yen2,page_0092,2,留,xấu,丑,U+4E11,0.318,"[1272, 1330, 1373, 1432]"
yen2,page_0092,2,陛,ta,些,U+4E9B,0.23,"[1272, 1670, 1373, 1772]"
yen2,page_0092,3,塊,tay,腮,U+816E,0.147,"[1118, 867, 1228, 982]"
yen2,page_0092,3,崤,Tê,躋,U+8E8B,0.147,"[1118, 1831, 1228, 1947]"
yen2,page_0092,3,屠,rô,嚕,U+5695,1.054,"[1118, 2120, 1228, 2236]"
yen2,page_0092,4,洞,vua,君,U+541B,0.375,"[974, 1127, 1067, 1237]"
yen2,page_0092,4,彦,ví,為,U+70BA,0.154,"[974, 1310, 1067, 1420]"
yen2,page_0092,6,𨢄,tay,思,U+601D,0.13,"[683, 566, 782, 668]"
yen2,page_0092,6,靜,sau,楼,U+697C,0.182,"[683, 1584, 782, 1686]"
yen2,page_0092,6,洞,vua,君,U+541B,0.359,"[683, 2432, 782, 2526]"
yen2,page_0092,7,樷,răng,𦝄,U+26744,0.122,"[514, 972, 626, 1070]"
yen2,page_0092,7,鑪,liêm,鎌,U+938C,0.224,"[514, 1380, 626, 1477]"
yen2,page_0092,7,薅,Sau,楼,U+697C,0.165,"[514, 1706, 626, 1803]"
yen2,page_0092,8,祁,lấy,礼,U+793C,0.143,"[370, 1160, 481, 1262]"
yen2,page_0092,8,魏,tay,腮,U+816E,0.331,"[370, 1926, 481, 2028]"
yen2,page_0092,8,色,vào,包,U+5305,0.21,"[370, 2096, 481, 2198]"
yen2,page_0092,9,煇,sốt,焠,U+7120,0.174,"[216, 1097, 322, 1204]"
yen2,page_0092,9,伍,năm,𠄼,U+2013C,0.255,"[216, 1274, 322, 1380]"
yen2,page_0092,9,祁,lấy,礼,U+793C,0.184,"[216, 2068, 322, 2174]"
yen2,page_0092,9,篋,sắt,瑟,U+745F,0.179,"[216, 2245, 322, 2351]"
yen2,page_0094,1,斾,phải,伂,U+4F02,0.195,"[1422, 1431, 1541, 1537]"
yen2,page_0094,2,𥟀,răng,𦝄,U+26744,0.101,"[1285, 1989, 1398, 2090]"
yen2,page_0094,4,妻,lâu,娄,U+5A04,0.169,"[954, 1789, 1072, 1894]"
yen2,page_0094,4,困,Vua,君,U+541B,0.198,"[954, 1877, 1072, 1982]"
yen2,page_0094,5,虚,một,没,U+6CA1,0.102,"[799, 1018, 912, 1127]"
yen2,page_0094,8,光,đem,冘,U+5198,0.207,"[368, 1023, 480, 1133]"
yen2,page_0094,8,吸,hai,咍,U+548D,0.135,"[368, 1850, 480, 1960]"
yen2,page_0094,9,都,thì,寺,U+5BFA,0.112,"[227, 478, 319, 578]"
yen2,page_0094,9,授,ai,捽,U+637D,0.127,"[227, 1927, 319, 2037]"
yen2,page_0096,1,听,hai,咍,U+548D,0.316,"[1424, 665, 1538, 772]"
yen2,page_0096,2,發,đi,多,U+591A,0.167,"[1287, 954, 1384, 1064]"
yen2,page_0096,3,惡,bấy,悲,U+60B2,0.151,"[1143, 1165, 1245, 1267]"
yen2,page_0096,3,希,nào,市,U+5E02,0.23,"[1143, 2264, 1245, 2366]"
yen2,page_0096,4,荒,đâu,兠,U+5160,0.128,"[984, 497, 1098, 594]"
yen2,page_0096,4,世,ta,些,U+4E9B,0.141,"[984, 753, 1098, 859]"
yen2,page_0096,4,來,cho,朱,U+6731,0.152,"[984, 1018, 1098, 1124]"
yen2,page_0096,4,嚴,hào,殽,U+6BBD,0.259,"[984, 1813, 1098, 1920]"
yen2,page_0096,5,祀,lấy,礼,U+793C,0.355,"[845, 1974, 938, 2079]"
yen2,page_0096,6,奉,cửa,㪯,U+3AAF,0.139,"[685, 497, 787, 594]"
yen2,page_0096,6,義,mở,美,U+7F8E,0.121,"[685, 752, 787, 858]"
yen2,page_0096,6,連,trốn,迍,U+8FCD,0.102,"[685, 1281, 787, 1387]"
yen2,page_0096,8,句,vua,君,U+541B,0.119,"[383, 1280, 475, 1386]"
yen2,page_0096,8,潔,hôn,泯,U+6CEF,0.218,"[383, 1631, 475, 1736]"
yen2,page_0096,8,燉,hào,殽,U+6BBD,0.224,"[383, 1719, 475, 1824]"
yen2,page_0096,8,危,đem,冘,U+5198,0.179,"[383, 1982, 475, 2087]"
yen2,page_0096,8,君,nơi,尼,U+5C3C,0.17,"[383, 2157, 475, 2262]"
yen2,page_0096,8,爲,cao,髙,U+9AD9,0.25,"[383, 2245, 475, 2350]"
yen2,page_0096,9,深,ra,囉,U+56C9,0.189,"[211, 2308, 319, 2424]"
yen2,page_0098,1,本,Trời,𡗶,U+215F6,0.208,"[1411, 1038, 1528, 1148]"
yen2,page_0098,1,𭩮,ra,囉,U+56C9,0.225,"[1411, 1313, 1528, 1423]"
yen2,page_0098,1,庭,cùng,穷,U+7A77,0.182,"[1411, 2048, 1528, 2157]"
yen2,page_0098,2,𫠓,ô,烏,U+70CF,0.259,"[1261, 2210, 1367, 2308]"
yen2,page_0098,3,天,su,秋,U+79CB,0.227,"[1110, 870, 1204, 987]"
yen2,page_0098,3,天,cho,朱,U+6731,0.238,"[1110, 1162, 1204, 1279]"
yen2,page_0098,3,解,nam,南,U+5357,0.23,"[1110, 1940, 1204, 2048]"
yen2,page_0098,4,抵,Ông,東,U+6771,0.104,"[944, 673, 1056, 809]"
yen2,page_0098,8,莭,một,蔑,U+8511,0.126,"[358, 959, 475, 1074]"
yen2,page_0098,8,𠫭,lần,各,U+5404,0.137,"[358, 1055, 475, 1171]"
yen2,page_0098,8,聚,khi,欺,U+6B3A,0.274,"[358, 1152, 475, 1267]"
yen2,page_0098,8,併,bánh,餅,U+9905,0.226,"[358, 1248, 475, 1364]"
yen2,page_0098,8,要,ăn,安,U+5B89,0.317,"[358, 2115, 475, 2231]"
yen2,page_0100,8,团,Bấy,闭,U+95ED,0.107,"[374, 494, 461, 596]"
yen2,page_0100,9,兄,con,昆,U+6606,0.235,"[203, 1546, 299, 1662]"
yen2,page_0102,1,魏,sau,楼,U+697C,0.13,"[1429, 1836, 1537, 1952]"
yen2,page_0102,1,𠵊,nghĩa,义,U+4E49,0.104,"[1429, 2415, 1537, 2522]"
yen2,page_0102,2,棄,đẹp,葉,U+8449,0.14,"[1264, 583, 1388, 697]"
yen2,page_0102,3,昏,hiền,賢,U+8CE2,0.121,"[1122, 1253, 1232, 1369]"
yen2,page_0102,4,随,a,阿,U+963F,0.335,"[977, 1219, 1068, 1327]"
yen2,page_0102,4,娩,em,㛪,U+36EA,0.162,"[977, 1582, 1068, 1691]"
yen2,page_0102,6,斟,sau,楼,U+697C,0.112,"[667, 1158, 765, 1274]"
yen2,page_0104,1,迷,lại,吏,U+540F,0.232,"[1427, 1373, 1544, 1490]"
yen2,page_0104,4,慓,Rất,慄,U+6144,0.2,"[977, 1480, 1085, 1587]"
yen2,page_0104,4,浦,Phô,甫,U+752B,0.158,"[977, 2281, 1085, 2388]"
yen2,page_0104,5,弱,ngươi,的,U+7684,0.354,"[827, 1484, 930, 1613]"
yen2,page_0104,5,爵,là,羅,U+7F85,0.111,"[827, 2126, 930, 2255]"
yen2,page_0104,6,陵,mềm,綿,U+7DBF,1.033,"[671, 801, 790, 918]"
yen2,page_0104,6,豫,tượng,像,U+50CF,0.196,"[671, 1189, 790, 1306]"
yen2,page_0104,6,梁,ra,囉,U+56C9,0.213,"[671, 1965, 790, 2082]"
yen2,page_0104,7,遥,la,邏,U+908F,0.395,"[508, 1874, 620, 1991]"
yen2,page_0104,8,眾,và,喡,U+55A1,0.11,"[360, 1297, 479, 1414]"
yen2,page_0104,9,玄,đày,苔,U+82D4,0.292,"[218, 1682, 313, 1797]"
yen2,page_0106,2,危,này,尼,U+5C3C,0.17,"[1288, 656, 1405, 772]"
yen2,page_0106,3,通,đạo,道,U+9053,0.371,"[1140, 973, 1248, 1095]"
yen2,page_0106,3,岸,tuổi,歳,U+6B73,0.108,"[1140, 1990, 1248, 2112]"
yen2,page_0106,5,新,Đoạn,断,U+65AD,0.115,"[824, 1917, 939, 2034]"
yen2,page_0106,5,斑,lửa,呂,U+5442,0.975,"[824, 2210, 939, 2327]"
yen2,page_0106,8,昭,gieo,招,U+62DB,0.229,"[381, 857, 500, 980]"
yen2,page_0106,8,烟,lửa,呂,U+5442,1.102,"[381, 1165, 500, 1288]"
yen2,page_0106,8,時,nghỉ,持,U+6301,0.127,"[381, 2089, 500, 2212]"
yen2,page_0106,9,取,chữa,𦔳,U+26533,0.321,"[250, 1570, 342, 1692]"
yen2,page_0106,9,陵,răng,𦝄,U+26744,0.115,"[250, 1977, 342, 2099]"
yen2,page_0108,1,孤,bắt,扒,U+6252,0.279,"[1450, 1955, 1558, 2061]"
yen2,page_0108,1,斾,phải,沛,U+6C9B,0.106,"[1450, 2396, 1558, 2494]"
yen2,page_0108,4,呬,ra,囉,U+56C9,0.271,"[999, 902, 1116, 1010]"
yen2,page_0108,4,吹,hai,咍,U+548D,0.137,"[999, 1619, 1116, 1727]"
yen2,page_0108,6,傾,Xưa,初,U+521D,0.111,"[714, 480, 805, 585]"
yen2,page_0108,6,焉,ô,烏,U+70CF,0.171,"[714, 2283, 805, 2398]"
yen2,page_0108,6,喝,hai,咍,U+548D,0.198,"[714, 2379, 805, 2484]"
yen2,page_0108,7,視,si,瘥,U+7625,0.213,"[558, 655, 671, 771]"
yen2,page_0108,7,媲,vậy,丕,U+4E15,0.123,"[558, 1520, 671, 1636]"
yen2,page_0108,8,虗,đường,唐,U+5510,0.166,"[411, 2185, 512, 2306]"
yen2,page_0110,1,密,hai,咍,U+548D,0.13,"[1444, 1289, 1545, 1409]"
yen2,page_0110,1,𠵊,nghĩa,义,U+4E49,0.243,"[1444, 1891, 1545, 2011]"
yen2,page_0110,1,尋,ngày,㝵,U+3775,0.28,"[1444, 2192, 1545, 2312]"
yen2,page_0110,2,主,chăng,庄,U+5E84,0.144,"[1291, 700, 1392, 828]"
yen2,page_0110,4,色,bao,包,U+5305,0.283,"[988, 1167, 1091, 1282]"
yen2,page_0110,4,妻,lâu,娄,U+5A04,0.135,"[988, 1263, 1091, 1379]"
yen2,page_0110,5,孤,bắt,扒,U+6252,0.212,"[845, 590, 936, 711]"
yen2,page_0110,5,羽,xưng,称,U+79F0,0.208,"[845, 1197, 936, 1318]"
yen2,page_0110,6,可,sự,事,U+4E8B,0.175,"[682, 2417, 787, 2523]"
yen2,page_0110,8,咱,tiếng,省,U+7701,0.137,"[383, 494, 489, 605]"
yen2,page_0110,8,後,đi,多,U+591A,0.311,"[383, 890, 489, 1012]"
yen2,page_0112,5,議,em,㛪,U+36EA,0.108,"[832, 849, 939, 959]"
yen2,page_0112,7,靣,Thẳng,倘,U+5018,1.176,"[529, 494, 636, 591]"
yen2,page_0112,7,碍,tôi,碎,U+788E,0.25,"[529, 1013, 636, 1119]"
yen2,page_0112,9,知,chăng,丕,U+4E15,0.12,"[235, 1915, 320, 2030]"
yen2,page_0114,4,恐,Bay,悲,U+60B2,0.333,"[984, 1915, 1092, 2022]"
yen2,page_0114,5,恐,bay,悲,U+60B2,0.289,"[830, 1213, 938, 1319]"
yen2,page_0114,7,注,chăng,生,U+751F,0.133,"[540, 967, 644, 1079]"
yen2,page_0114,8,出,hai,咍,U+548D,0.205,"[388, 1730, 492, 1845]"
yen2,page_0114,9,差,MONG,夢,U+5922,0.135,"[225, 600, 345, 721]"
yen2,page_0116,1,君,này,尼,U+5C3C,0.177,"[1451, 758, 1554, 880]"
yen2,page_0116,4,溘,lang,郎,U+90CE,0.162,"[993, 1330, 1099, 1447]"
yen2,page_0116,6,四,hay,咍,U+548D,0.188,"[683, 1170, 791, 1292]"
yen2,page_0116,8,𭔿,Ông,翁,U+7FC1,0.228,"[387, 2236, 478, 2342]"
yen2,page_0116,9,至,A,亜,U+4E9C,0.204,"[219, 1623, 310, 1739]"
yen2,page_0118,1,𭔿,ông,翁,U+7FC1,0.135,"[1444, 915, 1548, 1022]"
yen2,page_0118,1,云,của,古,U+53E4,0.132,"[1444, 1718, 1548, 1825]"
yen2,page_0118,2,毛,Pha,葩,U+8469,0.136,"[1292, 655, 1394, 766]"
yen2,page_0118,3,丑,vồ,釪,U+91EA,0.398,"[1130, 1537, 1239, 1644]"
yen2,page_0118,5,𡰪,nay,尼,U+5C3C,1.365,"[828, 1734, 930, 1851]"
yen2,page_0118,5,𭔿,ông,翁,U+7FC1,0.174,"[828, 2414, 930, 2520]"
yen2,page_0118,6,𭔿,ông,翁,U+7FC1,0.174,"[683, 1980, 787, 2087]"
yen2,page_0118,7,烽,sợ,𢜝,U+2271D,0.476,"[526, 668, 633, 790]"
yen2,page_0118,8,率,dám,敢,U+6562,0.131,"[359, 862, 468, 978]"
yen2,page_0118,8,㐫,cãi,改,U+6539,1.324,"[359, 958, 468, 1074]"
yen2,page_0118,9,君,này,尼,U+5C3C,0.19,"[224, 1205, 320, 1315]"
yen2,page_0118,9,直,nghe,宜,U+5B9C,0.32,"[224, 1481, 320, 1591]"
yen2,page_0120,2,幰,gớm,憾,U+61BE,0.273,"[1297, 968, 1404, 1090]"
yen2,page_0120,2,弦,ghét,結,U+7D50,0.246,"[1297, 1680, 1404, 1802]"
yen2,page_0120,2,夏,kia,其,U+5176,0.233,"[1297, 2290, 1404, 2412]"
yen2,page_0120,3,𫠉,dốc,篤,U+7BE4,0.184,"[1131, 1825, 1245, 1942]"
yen2,page_0120,3,𦀇,liền,連,U+9023,0.181,"[1131, 2213, 1245, 2330]"
yen2,page_0120,4,豫,đóng,棟,U+68DF,0.119,"[962, 953, 1081, 1070]"
yen2,page_0120,6,理,mai,埋,U+57CB,0.118,"[677, 1613, 773, 1719]"
yen2,page_0120,7,君,nơi,𡰱,U+21C31,0.146,"[509, 748, 615, 859]"
yen2,page_0120,8,君,nay,尼,U+5C3C,0.188,"[351, 1024, 468, 1135]"
yen2,page_0120,8,𭔿,Ông,翁,U+7FC1,0.13,"[351, 1857, 468, 1968]"
yen2,page_0120,9,幻,Đức,徳,U+5FB3,0.116,"[202, 771, 308, 892]"
yen2,page_0120,9,眉,mới,埋,U+57CB,0.196,"[202, 1375, 308, 1496]"
yen2,page_0122,3,立,nữa,女,U+5973,0.124,"[1132, 682, 1246, 792]"
yen2,page_0122,3,麽,mà,麻,U+9EBB,0.47,"[1132, 1235, 1246, 1345]"
yen2,page_0122,4,老,lông,篭,U+7BED,0.138,"[991, 510, 1095, 616]"
yen2,page_0122,4,匠,đoạn,段,U+6BB5,0.309,"[991, 1365, 1095, 1481]"
yen2,page_0122,5,父,lêu,撩,U+64A9,1.019,"[837, 1502, 933, 1612]"
yen2,page_0122,6,汪,sa,沙,U+6C99,0.133,"[689, 1966, 794, 2077]"
yen2,page_0122,7,似,ấy,衣,U+8863,0.157,"[540, 1039, 643, 1150]"
yen2,page_0122,8,砌,chước,斫,U+65AB,0.126,"[388, 1403, 496, 1513]"
yen2,page_0122,8,果,quở,𠵩,U+20D69,0.122,"[388, 1679, 496, 1789]"
yen2,page_0124,1,𡘤,em,奄,U+5944,0.232,"[1435, 1898, 1544, 2014]"
yen2,page_0124,1,祗,xem,袩,U+88A9,0.292,"[1435, 2092, 1544, 2208]"
yen2,page_0124,2,立,viết,別,U+5225,0.121,"[1286, 919, 1390, 1029]"
yen2,page_0124,4,淂,ngày,㝵,U+3775,0.47,"[967, 1418, 1090, 1534]"
yen2,page_0124,4,𭔱,chôn,撙,U+6499,1.193,"[967, 2098, 1090, 2216]"
yen2,page_0124,5,君,sống,𧚠,U+276A0,0.125,"[833, 468, 927, 570]"
yen2,page_0124,5,餉,năm,南,U+5357,0.348,"[833, 922, 927, 1034]"
yen2,page_0124,5,梁,là,容,U+5BB9,0.137,"[833, 1387, 927, 1498]"
yen2,page_0124,5,捲,tấm,心,U+5FC3,0.118,"[833, 1572, 927, 1683]"
yen2,page_0124,6,罨,lông,篭,U+7BED,1.166,"[679, 858, 777, 980]"
yen2,page_0124,6,恥,ngựa,馭,U+99AD,0.109,"[679, 960, 777, 1082]"
yen2,page_0124,8,裹,mĩ,羙,U+7F99,0.22,"[370, 1014, 468, 1125]"
yen2,page_0124,8,疝,đêm,店,U+5E97,0.214,"[370, 1477, 468, 1588]"
yen2,page_0124,9,妹,cho,朱,U+6731,0.391,"[213, 763, 312, 885]"
yen2,page_0124,9,叡,xuống,下,U+4E0B,1.093,"[213, 1476, 312, 1598]"
yen2,page_0124,9,孫,giúp,𦔳,U+26533,0.135,"[213, 1578, 312, 1700]"
