image,nom_char,label,reading,confidence,bbox,page,source
crops_cleaned/page_0020/col09_char006.png,徳,U+5FB3,Đức,high,"0,787,217,944",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char007.png,主,U+4E3B,Chúa,high,"0,944,217,1039",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char008.png,支,U+652F,Giê,high,"0,1039,217,1136",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char009.png,秋,U+79CB,su,high,"0,1136,217,1257",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char010.png,弄,U+5F04,Lòng,high,"0,1257,217,1389",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char011.png,碎,U+788E,tôi,high,"0,1389,217,1478",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char012.png,庄,U+5E84,chẳng,high,"0,1478,217,1605",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char013.png,夭,U+592D,yêu,high,"0,1605,217,1770",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char014.png,事,U+4E8B,sự,high,"0,1770,217,1884",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char015.png,之,U+4E4B,gì,high,"0,1884,217,1974",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char016.png,𤈠,U+24220,sốt,high,"0,1974,217,2101",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char017.png,刎,U+520E,một,high,"0,2101,217,2233",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char018.png,重,U+91CD,chuộng,high,"0,2233,217,2335",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char019.png,召,U+53EC,chịu,high,"0,2335,217,2461",20,CacThanhTruyen2
crops_cleaned/page_0020/col09_char020.png,折,U+6298,chết,high,"0,2461,217,2583",20,CacThanhTruyen2
