book,page,column,nom_idx,fold,p_visual,argmax_syl,max_prob
stt11,page_0010_p0220,7,4,0,0.1394,rước,0.1394
stt11,page_0010_p0220,7,5,0,0.9641,linh,0.9641
stt11,page_0010_p0220,7,6,0,0.8596,hồn,0.8596
stt11,page_0010_p0220,7,7,0,0.7736,tôi,0.7736
stt11,page_0010_p0220,7,8,0,0.002,liền,0.5623
stt11,page_0010_p0220,7,9,0,0.7695,đoạn,0.7695
stt11,page_0010_p0220,7,10,0,0.8518,bỏ,0.8518
stt11,page_0010_p0220,7,11,0,0.0,ông,0.0832
stt11,page_0010_p0220,7,12,0,0.0189,oán,0.0606
stt11,page_0010_p0220,7,13,0,0.8803,vì,0.8803
stt11,page_0010_p0220,7,14,0,0.9863,đạo,0.9863
stt11,page_0010_p0220,7,15,0,0.7417,có,0.7417
stt11,page_0010_p0220,7,16,0,0.8054,hai,0.8054
stt11,page_0010_p0220,7,17,0,0.6978,đầy,0.6978
stt11,page_0010_p0220,7,18,0,0.8955,tớ,0.8955
stt11,page_0010_p0220,7,19,0,0.644,người,0.644
stt11,page_0010_p0220,7,20,0,0.685,rằng,0.685
stt11,page_0010_p0220,7,21,0,0.8469,xin,0.8469
stt11,page_0010_p0220,8,0,0,0.9302,các,0.9302
stt11,page_0010_p0220,8,1,0,0.9178,anh,0.9178
stt11,page_0010_p0220,8,2,0,0.9304,cầu,0.9304
stt11,page_0010_p0220,8,3,0,0.65,cho,0.65
stt11,page_0010_p0220,8,4,0,0.3117,thấy,0.468
stt11,page_0010_p0220,8,5,0,0.6389,thấy,0.6389
stt11,page_0010_p0220,8,6,0,0.9499,xác,0.9499
stt11,page_0010_p0220,8,7,0,0.9925,thầy,0.9925
stt11,page_0010_p0220,8,8,0,0.9338,tôi,0.9338
stt11,page_0010_p0220,8,9,0,0.9251,nguyện,0.9251
stt11,page_0010_p0220,8,10,0,0.7351,đoạn,0.7351
stt11,page_0010_p0220,8,11,0,0.0,nhiêu,0.2547
stt11,page_0010_p0220,8,12,0,0.5338,liền,0.5338
stt11,page_0010_p0220,8,13,0,0.0,liền,0.9516
stt11,page_0010_p0220,8,14,0,0.0179,thần,0.3373
stt11,page_0010_p0220,8,15,0,0.0256,nên,0.6832
stt11,page_0010_p0220,8,16,0,0.0011,hai,0.9378
stt11,page_0010_p0220,8,17,0,0.0,ba,0.2267
stt11,page_0010_p0220,8,18,0,0.0352,mà,0.1726
stt11,page_0010_p0220,8,19,0,0.0,đường,0.1773
stt11,page_0010_p0220,8,20,0,0.7679,đạo,0.7679
stt11,page_0010_p0220,8,21,0,0.2927,đi,0.2927
stt11,page_0010_p0220,9,0,0,0.8313,tìm,0.8313
stt11,page_0010_p0220,9,1,0,0.5529,xác,0.5529
stt11,page_0010_p0220,9,2,0,0.8409,người,0.8409
stt11,page_0010_p0220,9,3,0,0.8786,thấy,0.8786
stt11,page_0010_p0220,9,4,0,1e-04,đá,0.2622
stt11,page_0010_p0220,9,5,0,0.1635,nó,0.2858
stt11,page_0010_p0220,9,6,0,0.9765,nhà,0.9765
stt11,page_0010_p0220,9,7,0,0.2691,nhà,0.3456
stt11,page_0010_p0220,9,8,0,0.9387,trong,0.9387
stt11,page_0010_p0220,9,9,0,0.7359,ấy,0.7359
stt11,page_0010_p0220,9,10,0,0.8477,có,0.8477
stt11,page_0010_p0220,9,11,0,0.0,rừng,0.0938
stt11,page_0010_p0220,9,12,0,0.4727,đá,0.4727
stt11,page_0010_p0220,9,13,0,0.9026,cất,0.9026
stt11,page_0010_p0220,9,14,0,0.4457,xác,0.4457
stt11,page_0010_p0220,9,15,0,0.6241,người,0.6241
stt11,page_0010_p0220,9,16,0,0.0958,cùng,0.0958
stt11,page_0010_p0220,9,17,0,0.7492,thấy,0.7492
stt11,page_0010_p0220,9,18,0,0.0042,chơi,0.0988
stt11,page_0010_p0220,9,19,0,0.0419,mà,0.0898
stt11,page_0012,1,0,4,0.2314,một,0.2314
stt11,page_0012,1,1,4,0.9784,sự,0.9784
stt11,page_0012,1,2,4,0.1476,nơi,0.3198
stt11,page_0012,1,3,4,0.9409,phải,0.9409
stt11,page_0012,1,4,4,0.7973,lẽ,0.7973
stt11,page_0012,1,5,4,0.9371,lắm,0.9371
stt11,page_0012,1,6,4,0.9422,trước,0.9422
stt11,page_0012,1,7,4,0.9829,hết,0.9829
stt11,page_0012,1,8,4,0.9763,vì,0.9763
stt11,page_0012,1,9,4,0.9487,bởi,0.9487
stt11,page_0012,1,10,4,0.85,những,0.85
stt11,page_0012,1,11,4,0.3002,thánh,0.3002
stt11,page_0012,1,12,4,0.398,đã,0.398
stt11,page_0012,1,13,4,0.5833,lên,0.5833
stt11,page_0012,1,14,4,0.5834,thiên,0.5834
stt11,page_0012,1,15,4,0.6214,đàng,0.6214
stt11,page_0012,1,16,4,0.4285,có,0.4285
stt11,page_0012,1,17,4,0.919,nhiều,0.919
stt11,page_0012,1,18,4,0.8412,lắm,0.8412
stt11,page_0012,1,19,4,0.1357,ghê,0.6812
stt11,page_0012,1,20,4,0.2287,chăng,0.2287
stt11,page_0012,2,0,4,0.3137,xiết,0.3137
stt11,page_0012,2,1,4,0.5996,mà,0.5996
stt11,page_0012,2,2,4,0.0011,mà,0.4337
stt11,page_0012,2,3,4,0.0028,một,0.8824
stt11,page_0012,2,4,4,0.5877,làm,0.5877
stt11,page_0012,2,5,4,0.3503,lễ,0.3503
stt11,page_0012,2,6,4,0.7001,kính,0.7001
stt11,page_0012,2,7,4,0.9725,các,0.9725
stt11,page_0012,2,8,4,0.9101,thánh,0.9101
stt11,page_0012,2,9,4,0.9886,ấy,0.9886
stt11,page_0012,2,10,4,0.9725,thì,0.9725
stt11,page_0012,2,11,4,0.7008,chăng,0.7008
stt11,page_0012,2,12,4,0.0315,mắt,0.1206
stt11,page_0012,2,13,4,0.879,vì,0.879
stt11,page_0012,2,14,4,0.7889,có,0.7889
stt11,page_0012,2,15,4,0.8525,ngày,0.8525
stt11,page_0012,2,16,4,0.8796,một,0.8796
stt11,page_0012,2,17,4,0.4353,trăm,0.4353
stt11,page_0012,2,18,4,0.916,có,0.916
stt11,page_0012,2,19,4,0.0242,vì,0.1367
stt11,page_0012,2,20,4,0.7677,một,0.7677
stt11,page_0012,2,21,4,0.0,một,0.2074
stt11,page_0012,3,0,4,0.9966,có,0.9966
stt11,page_0012,3,1,4,0.9477,ngày,0.9477
stt11,page_0012,3,2,4,0.1946,hơn,0.1946
stt11,page_0012,3,3,4,0.9538,một,0.9538
stt11,page_0012,3,4,4,0.1424,muôn,0.1424
stt11,page_0012,3,5,4,0.8719,người,0.8719
stt11,page_0012,3,6,4,0.8544,thánh,0.8544
stt11,page_0012,3,7,4,0.9899,khỏi,0.9899
stt11,page_0012,3,8,4,0.9516,thế,0.9516
stt11,page_0012,3,9,4,0.9931,gian,0.9931
stt11,page_0012,3,10,4,0.9852,mà,0.9852
stt11,page_0012,3,11,4,0.9062,lên,0.9062
stt11,page_0012,3,12,4,0.9684,chịu,0.9684
stt11,page_0012,3,13,4,0.8785,phúc,0.8785
stt11,page_0012,3,14,4,0.9508,nước,0.9508
stt11,page_0012,3,15,4,0.9355,cực,0.9355
stt11,page_0012,3,16,4,0.425,trọng,0.425
stt11,page_0012,3,17,4,0.9667,ấy,0.9667
stt11,page_0012,3,18,4,0.2577,thì,0.2577
stt11,page_0012,3,19,4,0.0,long,0.1004
stt11,page_0012,3,20,4,0.8954,kẻ,0.8954
stt11,page_0012,4,0,4,0.8382,làm,0.8382
stt11,page_0012,4,1,4,0.6396,bạn,0.6396
stt11,page_0012,4,2,4,0.9713,cùng,0.9713
stt11,page_0012,4,3,4,0.2459,mặc,0.2607
stt11,page_0012,4,4,4,0.7706,ai,0.7706
stt11,page_0012,4,5,4,0.7953,còn,0.7953
stt11,page_0012,4,6,4,0.9785,ở,0.9785
stt11,page_0012,4,7,4,0.9786,thế,0.9786
stt11,page_0012,4,8,4,0.9516,gian,0.9516
stt11,page_0012,4,9,4,0.7326,phải,0.7326
stt11,page_0012,4,10,4,0.836,đánh,0.836
stt11,page_0012,4,11,4,0.9538,giặc,0.9538
stt11,page_0012,4,12,4,0.1247,quỷ,0.521
stt11,page_0012,4,13,4,0.8156,quỷ,0.8156
stt11,page_0012,4,14,4,0.7812,cùng,0.7812
stt11,page_0012,4,15,4,0.9188,xác,0.9188
stt11,page_0012,4,16,4,0.7314,mình,0.7314
stt11,page_0012,4,17,4,0.5421,cho,0.5421
stt11,page_0012,4,18,4,0.7682,nên,0.7682
stt11,page_0012,4,19,4,0.8257,vì,0.8257
stt11,page_0012,4,20,4,0.806,vậy,0.806
stt11,page_0012,4,21,4,0.0,ấy,0.1146
stt11,page_0012,5,0,4,0.8229,ghê,0.8229
stt11,page_0012,5,1,4,0.0,a,0.2466
stt11,page_0012,5,2,4,0.6101,gia,0.6101
stt11,page_0012,5,3,4,0.3056,chọn,0.3056
stt11,page_0012,5,4,4,0.9583,một,0.9583
stt11,page_0012,5,5,4,0.9491,ngày,0.9491
stt11,page_0012,5,6,4,0.0,rày,0.2351
stt11,page_0012,5,7,4,0.8958,mà,0.8958
stt11,page_0012,5,8,4,0.1303,tha,0.1409
stt11,page_0012,5,9,4,0.7148,cùng,0.7148
stt11,page_0012,5,10,4,0.7512,mừng,0.7512
stt11,page_0012,5,11,4,0.966,hết,0.966
stt11,page_0012,5,12,4,0.8447,kẻo,0.8447
stt11,page_0012,5,13,4,0.0,pha,0.0887
stt11,page_0012,5,14,4,0.96,ai,0.96
stt11,page_0012,5,15,4,0.9696,mà,0.9696
stt11,page_0012,5,16,4,0.6963,chăng,0.6963
stt11,page_0012,5,17,4,0.8342,trả,0.8342
stt11,page_0012,5,18,4,0.9502,nghĩa,0.9502
stt11,page_0012,5,19,4,0.0046,hồn,0.0436
stt11,page_0012,5,20,4,0.809,cho,0.809
stt11,page_0012,6,0,4,0.9706,các,0.9706
stt11,page_0012,6,1,4,0.688,tướng,0.688
stt11,page_0012,6,2,4,0.6017,mạnh,0.6017
stt11,page_0012,6,3,4,0.9684,ấy,0.9684
stt11,page_0012,6,4,4,0.512,xưa,0.512
stt11,page_0012,6,5,4,0.7524,vua,0.7524
stt11,page_0012,6,6,4,0.8927,nước,0.8927
stt11,page_0012,6,7,4,0.714,a,0.714
stt11,page_0012,6,8,4,0.9824,si,0.9824
stt11,page_0012,6,9,4,0.0,a,0.2589
stt11,page_0012,6,10,4,0.9792,a,0.9792
stt11,page_0012,6,11,4,0.9819,tên,0.9819
stt11,page_0012,6,12,4,0.8697,là,0.8697
stt11,page_0012,6,13,4,0.6897,a,0.6897
stt11,page_0012,6,14,4,0.0,a,0.2438
stt11,page_0012,6,15,4,0.0,rằng,0.2335
stt11,page_0012,6,16,4,0.0,rô,0.8081
stt11,page_0012,6,17,4,0.0002,mươi,0.5522
stt11,page_0012,6,18,4,0.9183,các,0.9183
stt11,page_0012,6,19,4,0.9303,quan,0.9303
stt11,page_0012,6,20,4,0.5957,triều,0.5957
stt11,page_0012,6,21,4,0.0,đạo,0.0669
stt11,page_0012,7,0,4,0.0,như,0.1746
stt11,page_0012,7,1,4,0.8658,cùng,0.8658
stt11,page_0012,7,2,4,0.8795,những,0.8795
stt11,page_0012,7,3,4,0.9831,kẻ,0.9831
stt11,page_0012,7,4,4,0.0197,trong,0.8801
stt11,page_0012,7,5,4,0.0017,nước,0.9125
stt11,page_0012,7,6,4,0.0032,mọi,0.0981
stt11,page_0012,7,7,4,0.0002,ăn,0.8073
stt11,page_0012,7,8,4,0.0017,mừng,0.889
stt11,page_0012,7,9,4,1e-04,trong,0.8076
stt11,page_0012,7,10,4,0.0007,hơn,0.4678
stt11,page_0012,7,11,4,0.0,một,0.3615
stt11,page_0012,7,12,4,0.0002,một,0.2889
stt11,page_0012,7,13,4,0.0218,trăm,0.7738
stt11,page_0012,7,14,4,0.0044,được,0.1176
stt11,page_0012,7,15,4,0.0116,mươi,0.1113
stt11,page_0012,7,16,4,0.0018,ngày,0.8573
stt11,page_0012,7,17,4,0.0317,con,0.1207
stt11,page_0012,7,18,4,0.0004,nhau,0.4728
stt11,page_0012,7,19,4,1e-04,ngày,0.8598
stt11,page_0012,8,0,4,0.3916,thì,0.4009
stt11,page_0012,8,1,4,0.9572,thì,0.9572
stt11,page_0012,8,2,4,0.2105,vua,0.2105
stt11,page_0012,8,3,4,0.3613,rộng,0.3613
stt11,page_0012,8,4,4,0.1082,đợi,0.3821
stt11,page_0012,8,5,4,0.4497,lắm,0.4497
stt11,page_0012,8,6,4,0.16,chăng,0.7284
stt11,page_0012,8,7,4,0.6198,có,0.6198
stt11,page_0012,8,8,4,0.6738,thiếu,0.6738
stt11,page_0012,8,9,4,0.5294,vật,0.5294
stt11,page_0012,8,10,4,0.7469,gì,0.7469
stt11,page_0012,8,11,4,0.7837,có,0.7837
stt11,page_0012,8,12,4,0.0,lễ,0.1074
stt11,page_0012,8,13,4,0.8255,mà,0.8255
stt11,page_0012,8,14,4,0.6008,chăng,0.6008
stt11,page_0012,8,15,4,0.9505,ăn,0.9505
stt11,page_0012,8,16,4,0.2318,ăn,0.5648
stt11,page_0012,8,17,4,0.9825,lại,0.9825
stt11,page_0012,8,18,4,0.9838,có,0.9838
stt11,page_0012,8,19,4,0.721,bà,0.721
stt11,page_0012,8,20,4,0.7394,hoàng,0.7394
stt11,page_0012,8,21,4,0.0,vì,0.0619
stt11,page_0012,9,0,4,0.9694,tên,0.9694
stt11,page_0012,9,1,4,0.9566,là,0.9566
stt11,page_0012,9,2,4,0.0,phúc,0.1123
stt11,page_0012,9,3,4,0.9041,ti,0.9041
stt11,page_0012,9,4,4,0.9894,cũng,0.9894
stt11,page_0012,9,5,4,0.5269,làm,0.5269
stt11,page_0012,9,6,4,0.4999,một,0.4999
stt11,page_0012,9,7,4,0.0,ma,0.1504
stt11,page_0012,9,8,4,0.288,chồng,0.5257
stt11,page_0012,9,9,4,0.9628,cho,0.9628
stt11,page_0012,9,10,4,0.9929,các,0.9929
stt11,page_0012,9,11,4,0.9075,người,0.9075
stt11,page_0012,9,12,4,0.5914,nữ,0.5914
stt11,page_0012,9,13,4,0.8849,trong,0.8849
stt11,page_0012,9,14,4,0.742,đền,0.742
stt11,page_0012,9,15,4,0.6023,một,0.6023
stt11,page_0012,9,16,4,0.1771,tật,0.4721
stt11,page_0012,9,17,4,0.9448,ấy,0.9448
stt11,page_0012,9,18,4,0.082,dọn,0.082
stt11,page_0012,9,19,4,0.7087,những,0.7087
stt11,page_0012,9,20,4,0.3478,của,0.3478
stt11,page_0014,1,0,0,0.0,mở,0.3888
stt11,page_0014,1,1,0,0.0981,mùi,0.1439
stt11,page_0014,1,2,0,0.8882,cho,0.8882
stt11,page_0014,1,3,0,0.9488,ăn,0.9488
stt11,page_0014,1,4,0,0.9316,sự,0.9316
stt11,page_0014,1,5,0,0.8647,đức,0.8647
stt11,page_0014,1,6,0,0.9016,chúa,0.9016
stt11,page_0014,1,7,0,0.9255,trời,0.9255
stt11,page_0014,1,8,0,0.9144,làm,0.9144
stt11,page_0014,1,9,0,0.916,cho,0.916
stt11,page_0014,1,10,0,0.0987,anh,0.5955
stt11,page_0014,1,11,0,0.0744,pha,0.2509
stt11,page_0014,1,12,0,0.0351,nay,0.8478
stt11,page_0014,1,13,0,0.0006,này,0.4199
stt11,page_0014,1,14,0,0.0,giống,0.9571
stt11,page_0014,1,15,0,0.0046,sự,0.5377
stt11,page_0014,1,16,0,0.0183,này,0.4502
stt11,page_0014,1,17,0,0.2792,này,0.2792
stt11,page_0014,1,18,0,0.6385,một,0.6385
stt11,page_0014,1,19,0,0.024,vì,0.2876
stt11,page_0014,1,20,0,0.9571,vì,0.9571
stt11,page_0014,2,0,0,0.1514,hơn,0.1575
stt11,page_0014,2,1,0,0.7884,trong,0.7884
stt11,page_0014,2,2,0,0.24,sách,0.24
stt11,page_0014,2,3,0,0.1179,răng,0.413
stt11,page_0014,2,4,0,0.1098,rằng,0.6172
stt11,page_0014,2,5,0,0.9761,vua,0.9761
stt11,page_0014,2,6,0,0.5615,lên,0.5615
stt11,page_0014,2,7,0,0.1059,trị,0.1059
stt11,page_0014,2,8,0,0.6905,được,0.6905
stt11,page_0014,2,9,0,0.8264,ba,0.8264
stt11,page_0014,2,10,0,0.0004,năm,0.9803
stt11,page_0014,2,11,0,0.0012,thì,0.5274
stt11,page_0014,2,12,0,0.0,làm,0.4192
stt11,page_0014,2,13,0,0.7034,ấy,0.7034
stt11,page_0014,2,14,0,0.9837,vậy,0.9837
stt11,page_0014,2,15,0,0.7487,phải,0.7487
stt11,page_0014,2,16,0,1e-04,làm,0.0452
stt11,page_0014,2,17,0,0.7025,từ,0.7025
stt11,page_0014,2,18,0,0.0,phép,0.1393
stt11,page_0014,2,19,0,0.1641,nơi,0.174
stt11,page_0014,2,20,0,0.0154,nữa,0.1085
stt11,page_0014,3,0,0,0.2365,địa,0.2365
stt11,page_0014,3,1,0,0.9372,cho,0.9372
stt11,page_0014,3,2,0,0.7195,đến,0.7195
stt11,page_0014,3,3,0,0.0,thế,0.0971
stt11,page_0014,3,4,0,0.7968,thế,0.7968
stt11,page_0014,3,5,0,0.5879,thì,0.5879
stt11,page_0014,3,6,0,0.3233,có,0.3233
stt11,page_0014,3,7,0,0.166,ba,0.166
stt11,page_0014,3,8,0,0.3262,trước,0.406
stt11,page_0014,3,9,0,0.0175,đừng,0.107
stt11,page_0014,3,10,0,0.0511,mày,0.1489
stt11,page_0014,3,11,0,0.0064,dâng,0.3659
stt11,page_0014,3,12,0,0.8467,nên,0.8467
stt11,page_0014,3,13,0,0.9063,ông,0.9063
stt11,page_0014,3,14,0,0.8952,a,0.8952
stt11,page_0014,3,15,0,0.0,ma,0.0365
stt11,page_0014,3,16,0,0.5189,cho,0.5189
stt11,page_0014,3,17,0,0.0592,cho,0.9333
stt11,page_0014,3,18,0,0.1241,truyện,0.4965
stt11,page_0014,3,19,0,0.8925,đạo,0.8925
stt11,page_0014,3,20,0,0.7589,cho,0.7589
stt11,page_0014,3,21,0,0.2646,ông,0.2646
stt11,page_0014,4,0,0,0.0166,a,0.1919
stt11,page_0014,4,1,0,0.5132,sen,0.5132
stt11,page_0014,4,2,0,0.3886,hai,0.3886
stt11,page_0014,4,3,0,0.6703,là,0.6703
stt11,page_0014,4,4,0,0.7929,ông,0.7929
stt11,page_0014,4,5,0,0.0004,chết,0.0547
stt11,page_0014,4,6,0,0.0011,mai,0.1973
stt11,page_0014,4,7,0,0.2002,liền,0.3446
stt11,page_0014,4,8,0,0.0148,cho,0.891
stt11,page_0014,4,9,0,0.1304,đến,0.5097
stt11,page_0014,4,10,0,0.6862,chúa,0.6862
stt11,page_0014,4,11,0,0.1989,chúa,0.7566
stt11,page_0014,4,12,0,0.1428,giê,0.822
stt11,page_0014,4,13,0,0.0004,su,0.861
stt11,page_0014,4,14,0,0.0067,ra,0.2388
stt11,page_0014,4,15,0,0.0537,đời,0.7378
stt11,page_0014,4,16,0,0.1338,ba,0.7461
stt11,page_0014,4,17,0,0.1673,là,0.1673
stt11,page_0014,4,18,0,0.7848,đức,0.7848
stt11,page_0014,4,19,0,0.8905,chúa,0.8905
stt11,page_0014,4,20,0,0.0979,chi,0.2933
stt11,page_0014,4,21,0,0.9416,su,0.9416
stt11,page_0014,5,0,0,0.9871,ra,0.9871
stt11,page_0014,5,1,0,0.7799,đời,0.7799
stt11,page_0014,5,2,0,0.4361,cho,0.4361
stt11,page_0014,5,3,0,0.9026,đến,0.9026
stt11,page_0014,5,4,0,0.0,này,0.1662
stt11,page_0014,5,5,0,0.5032,thế,0.5032
stt11,page_0014,5,6,0,0.2911,vậy,0.2911
stt11,page_0014,5,7,0,0.0009,đời,0.6608
stt11,page_0014,5,8,0,0.0085,trước,0.7802
stt11,page_0014,5,9,0,0.0478,dù,0.1275
stt11,page_0014,5,10,0,0.5008,dù,0.5008
stt11,page_0014,5,11,0,0.7978,mà,0.7978
stt11,page_0014,5,12,0,0.5819,đức,0.5819
stt11,page_0014,5,13,0,0.6695,chúa,0.6695
stt11,page_0014,5,14,0,0.7111,trời,0.7111
stt11,page_0014,5,15,0,0.0,yêu,0.29
stt11,page_0014,5,16,0,0.8228,các,0.8228
stt11,page_0014,5,17,0,0.7369,thánh,0.7369
stt11,page_0014,5,18,0,0.992,thì,0.992
stt11,page_0014,5,19,0,0.013,le,0.3604
stt11,page_0014,5,20,0,0.9819,có,0.9819
stt11,page_0014,5,21,0,0.7402,cho,0.7402
stt11,page_0014,5,22,0,0.9734,ai,0.9734
stt11,page_0014,6,0,0,0.7606,lên,0.7606
stt11,page_0014,6,1,0,0.904,thiên,0.904
stt11,page_0014,6,2,0,0.7548,đàng,0.7548
stt11,page_0014,6,3,0,0.9279,mà,0.9279
stt11,page_0014,6,4,0,0.8908,ăn,0.8908
stt11,page_0014,6,5,0,0.0,khó,0.5199
stt11,page_0014,6,6,0,0.8852,cực,0.8852
stt11,page_0014,6,7,0,0.5422,trọng,0.5422
stt11,page_0014,6,8,0,0.3969,là,0.3969
stt11,page_0014,6,9,0,0.1605,thấy,0.1605
stt11,page_0014,6,10,0,0.6489,đức,0.6489
stt11,page_0014,6,11,0,0.8736,chúa,0.8736
stt11,page_0014,6,12,0,0.9771,trời,0.9771
stt11,page_0014,6,13,0,0.8879,sự,0.8879
stt11,page_0014,6,14,0,0.715,ấy,0.715
stt11,page_0014,6,15,0,0.9853,để,0.9853
stt11,page_0014,6,16,0,0.7891,cho,0.7891
stt11,page_0014,6,17,0,0.4367,đời,0.4367
stt11,page_0014,6,18,0,0.855,thứ,0.855
stt11,page_0014,6,19,0,0.8523,ba,0.8523
stt11,page_0014,7,0,0,0.9557,là,0.9557
stt11,page_0014,7,1,0,0.8093,đời,0.8093
stt11,page_0014,7,2,0,0.5351,đức,0.5351
stt11,page_0014,7,3,0,0.8188,chúa,0.8188
stt11,page_0014,7,4,0,0.8261,giê,0.8261
stt11,page_0014,7,5,0,0.0824,vì,0.6111
stt11,page_0014,7,6,0,0.0742,chưng,0.7611
stt11,page_0014,7,7,0,0.004,người,0.5778
stt11,page_0014,7,8,0,0.4151,người,0.4151
stt11,page_0014,7,9,0,0.0635,thiên,0.31
stt11,page_0014,7,10,0,0.4378,thiên,0.4378
stt11,page_0014,7,11,0,0.0897,là,0.0918
stt11,page_0014,7,12,0,0.5928,trước,0.5928
stt11,page_0014,7,13,0,0.9299,hết,0.9299
stt11,page_0014,7,14,0,0.7875,lại,0.7875
stt11,page_0014,7,15,0,0.8912,mở,0.8912
stt11,page_0014,7,16,0,0.0618,đàng,0.2181
stt11,page_0014,7,17,0,0.7315,cho,0.7315
stt11,page_0014,7,18,0,0.9896,các,0.9896
stt11,page_0014,7,19,0,0.7164,thánh,0.7164
stt11,page_0014,7,20,0,0.7099,theo,0.7099
stt11,page_0014,8,0,0,0.982,sau,0.982
stt11,page_0014,8,1,0,0.9033,mà,0.9033
stt11,page_0014,8,2,0,0.0,ma,0.1916
stt11,page_0014,8,3,0,0.0053,ấy,0.6859
stt11,page_0014,8,4,0,1e-04,cho,0.5191
stt11,page_0014,8,5,0,0.0,lâu,0.736
stt11,page_0014,8,6,0,0.0,vì,0.9114
stt11,page_0014,8,7,0,0.0,cho,0.964
stt11,page_0014,8,8,0,0.0,các,0.9792
stt11,page_0014,8,9,0,0.0,thánh,0.8562
stt11,page_0014,8,10,0,0.0003,nữ,0.0641
stt11,page_0014,8,11,0,0.0014,pha,0.1004
stt11,page_0014,8,12,0,0.0,cho,0.6797
stt11,page_0014,8,13,0,0.0002,đến,0.8328
stt11,page_0014,8,14,0,0.8638,đời,0.8638
stt11,page_0014,8,15,0,0.4918,chăng,0.4918
stt11,page_0014,8,16,0,0.6145,hay,0.6145
stt11,page_0014,8,17,0,0.9424,hết,0.9424
stt11,page_0014,8,18,0,0.9675,sau,0.9675
stt11,page_0014,8,19,0,0.3994,nữa,0.3994
stt11,page_0014,9,0,0,0.9568,sự,0.9568
stt11,page_0014,9,1,0,0.3944,bà,0.3944
stt11,page_0014,9,2,0,0.8017,hoàng,0.8017
stt11,page_0014,9,3,0,0.0084,chẳng,0.1732
stt11,page_0014,9,4,0,0.1007,ấy,0.7886
stt11,page_0014,9,5,0,0.516,cho,0.516
stt11,page_0014,9,6,0,0.9887,các,0.9887
stt11,page_0014,9,7,0,0.1851,người,0.1851
stt11,page_0014,9,8,0,0.0028,nữa,0.7208
stt11,page_0014,9,9,0,0.5449,thì,0.5449
stt11,page_0014,9,10,0,0.6701,thánh,0.6701
stt11,page_0014,9,11,0,0.8626,ghê,0.8626
stt11,page_0014,9,12,0,0.0,ghê,0.9148
stt11,page_0014,9,13,0,0.001,a,0.3615
stt11,page_0014,9,14,0,0.001,gia,0.3137
stt11,page_0014,9,15,0,0.7854,cho,0.7854
stt11,page_0014,9,16,0,0.4538,các,0.4538
stt11,page_0014,9,17,0,0.7969,thánh,0.7969
stt11,page_0014,9,18,0,0.6785,vì,0.6785
stt11,page_0014,9,19,0,0.7921,mừng,0.7921
stt11,page_0014,9,20,0,0.5382,các,0.5382
stt11,page_0014,9,21,0,0.0013,thánh,0.3872
stt11,page_0016,1,0,3,0.9911,các,0.9911
stt11,page_0016,1,1,3,0.3636,chị,0.3636
stt11,page_0016,1,2,3,0.9778,đã,0.9778
stt11,page_0016,1,3,3,1e-04,ba,0.1057
stt11,page_0016,1,4,3,0.1094,đạo,0.1094
stt11,page_0016,1,5,3,0.005,đạo,0.7615
stt11,page_0016,1,6,3,0.0903,nên,0.5445
stt11,page_0016,1,7,3,0.3243,cùng,0.625
stt11,page_0016,1,8,3,0.9675,thế,0.9675
stt11,page_0016,1,9,3,0.2946,ấy,0.2946
stt11,page_0016,1,10,3,0.9605,vậy,0.9605
stt11,page_0016,1,11,3,0.0,ấy,0.6912
stt11,page_0016,1,12,3,0.0631,kể,0.8992
stt11,page_0016,1,13,3,0.0,đi,0.4795
stt11,page_0016,1,14,3,0.0318,ở,0.0358
stt11,page_0016,1,15,3,0.3459,nhớ,0.3459
stt11,page_0016,1,16,3,0.8001,đến,0.8001
stt11,page_0016,1,17,3,0.014,kẻ,0.9447
stt11,page_0016,1,18,3,0.8032,kẻ,0.8032
stt11,page_0016,1,19,3,0.8171,khi,0.8171
stt11,page_0016,1,20,3,0.7418,còn,0.7418
stt11,page_0016,1,21,3,0.6344,ở,0.6344
stt11,page_0016,2,0,3,0.8471,thế,0.8471
stt11,page_0016,2,1,3,0.9789,gian,0.9789
stt11,page_0016,2,2,3,0.7992,mà,0.7992
stt11,page_0016,2,3,3,0.4046,toan,0.4046
stt11,page_0016,2,4,3,0.4736,trả,0.4736
stt11,page_0016,2,5,3,0.7656,công,0.7656
stt11,page_0016,2,6,3,0.8938,cho,0.8938
stt11,page_0016,2,7,3,0.8082,vậy,0.8082
stt11,page_0016,2,8,3,0.969,ta,0.969
stt11,page_0016,2,9,3,0.1088,quỷ,0.1181
stt11,page_0016,2,10,3,0.0,yêu,0.3863
stt11,page_0016,2,11,3,0.504,cho,0.504
stt11,page_0016,2,12,3,0.7256,được,0.7256
stt11,page_0016,2,13,3,0.4205,vào,0.4205
stt11,page_0016,2,14,3,0.0,gửi,0.1383
stt11,page_0016,2,15,3,0.9722,ấy,0.9722
stt11,page_0016,2,16,3,0.1515,nữa,0.1515
stt11,page_0016,2,17,3,0.3591,và,0.3591
stt11,page_0016,2,18,3,0.0,bụt,0.0946
stt11,page_0016,2,19,3,0.9716,sự,0.9716
stt11,page_0016,2,20,3,0.7972,trọng,0.7972
stt11,page_0016,2,21,3,0.4684,con,0.4684
stt11,page_0016,3,0,3,0.0003,mặt,0.8595
stt11,page_0016,3,1,3,0.0115,chớ,0.664
