nom_char,unicode,count,weight_balanced,bucket
𣡝,U+2385D,29,0.5058,NOM_EXT_B_PLUS
推,U+63A8,29,0.5058,HAN_BASIC
𢜝,U+2271D,29,0.5058,NOM_EXT_B_PLUS
䧨,U+49E8,29,0.5058,CJK_EXT_A
𠗎,U+205CE,29,0.5058,NOM_EXT_B_PLUS
琞,U+741E,29,0.5058,HAN_BASIC
亜,U+4E9C,28,0.5239,HAN_BASIC
賊,U+8CCA,28,0.5239,HAN_BASIC
昵,U+6635,28,0.5239,HAN_BASIC
𫺲,U+2BEB2,28,0.5239,NOM_EXT_B_PLUS
慰,U+6170,28,0.5239,HAN_BASIC
篩,U+7BE9,28,0.5239,HAN_BASIC
祀,U+7940,28,0.5239,HAN_BASIC
敢,U+6562,28,0.5239,HAN_BASIC
唁,U+5501,28,0.5239,HAN_BASIC
螉,U+8789,28,0.5239,HAN_BASIC
喠,U+55A0,28,0.5239,HAN_BASIC
浽,U+6D7D,28,0.5239,HAN_BASIC
奄,U+5944,28,0.5239,HAN_BASIC
束,U+675F,28,0.5239,HAN_BASIC
𬙞,U+2C65E,28,0.5239,NOM_EXT_B_PLUS
最,U+6700,28,0.5239,HAN_BASIC
髙,U+9AD9,28,0.5239,HAN_BASIC
馭,U+99AD,28,0.5239,HAN_BASIC
及,U+53CA,28,0.5239,HAN_BASIC
民,U+6C11,28,0.5239,HAN_BASIC
称,U+79F0,28,0.5239,HAN_BASIC
伴,U+4F34,28,0.5239,HAN_BASIC
烈,U+70C8,28,0.5239,HAN_BASIC
𦓡,U+264E1,28,0.5239,NOM_EXT_B_PLUS
由,U+7531,27,0.5433,HAN_BASIC
饕,U+9955,27,0.5433,HAN_BASIC
吱,U+5431,27,0.5433,HAN_BASIC
邏,U+908F,27,0.5433,HAN_BASIC
肢,U+80A2,27,0.5433,HAN_BASIC
鍛,U+935B,27,0.5433,HAN_BASIC
疾,U+75BE,27,0.5433,HAN_BASIC
駡,U+99E1,27,0.5433,HAN_BASIC
边,U+8FB9,27,0.5433,HAN_BASIC
欱,U+6B31,27,0.5433,HAN_BASIC
唯,U+552F,27,0.5433,HAN_BASIC
閑,U+9591,27,0.5433,HAN_BASIC
恴,U+6074,27,0.5433,HAN_BASIC
腮,U+816E,27,0.5433,HAN_BASIC
晜,U+665C,27,0.5433,HAN_BASIC
祖,U+7956,27,0.5433,HAN_BASIC
破,U+7834,26,0.5642,HAN_BASIC
内,U+5185,26,0.5642,HAN_BASIC
付,U+4ED8,26,0.5642,HAN_BASIC
辻,U+8FBB,26,0.5642,HAN_BASIC
𣵀,U+23D40,26,0.5642,NOM_EXT_B_PLUS
𧘇,U+27607,26,0.5642,NOM_EXT_B_PLUS
察,U+5BDF,26,0.5642,HAN_BASIC
誼,U+8ABC,26,0.5642,HAN_BASIC
黄,U+9EC4,26,0.5642,HAN_BASIC
蔞,U+851E,26,0.5642,HAN_BASIC
㖫,U+35AB,26,0.5642,CJK_EXT_A
𣉹,U+23279,26,0.5642,NOM_EXT_B_PLUS
跢,U+8DE2,26,0.5642,HAN_BASIC
窮,U+7AAE,26,0.5642,HAN_BASIC
𫆢,U+2B1A2,26,0.5642,NOM_EXT_B_PLUS
𨖲,U+285B2,26,0.5642,NOM_EXT_B_PLUS
泖,U+6CD6,26,0.5642,HAN_BASIC
釼,U+91FC,26,0.5642,HAN_BASIC
奸,U+5978,26,0.5642,HAN_BASIC
祌,U+794C,26,0.5642,HAN_BASIC
茂,U+8302,26,0.5642,HAN_BASIC
𣱵,U+23C75,26,0.5642,NOM_EXT_B_PLUS
丐,U+4E10,26,0.5642,HAN_BASIC
忌,U+5FCC,25,0.5867,HAN_BASIC
持,U+6301,25,0.5867,HAN_BASIC
歽,U+6B7D,25,0.5867,HAN_BASIC
唎,U+550E,25,0.5867,HAN_BASIC
約,U+7D04,25,0.5867,HAN_BASIC
邉,U+9089,25,0.5867,HAN_BASIC
搩,U+6429,25,0.5867,HAN_BASIC
𠊛,U+2029B,25,0.5867,NOM_EXT_B_PLUS
木,U+6728,25,0.5867,HAN_BASIC
曢,U+66E2,25,0.5867,HAN_BASIC
我,U+6211,25,0.5867,HAN_BASIC
婅,U+5A45,25,0.5867,HAN_BASIC
現,U+73FE,25,0.5867,HAN_BASIC
璏,U+748F,25,0.5867,HAN_BASIC
朩,U+6729,25,0.5867,HAN_BASIC
𠰙,U+20C19,25,0.5867,NOM_EXT_B_PLUS
拘,U+62D8,25,0.5867,HAN_BASIC
𧵑,U+27D51,25,0.5867,NOM_EXT_B_PLUS
衞,U+885E,25,0.5867,HAN_BASIC
鵜,U+9D5C,25,0.5867,HAN_BASIC
戎,U+620E,25,0.5867,HAN_BASIC
㛪,U+36EA,25,0.5867,CJK_EXT_A
夝,U+591D,24,0.6112,HAN_BASIC
鐧,U+9427,24,0.6112,HAN_BASIC
㝙,U+3759,24,0.6112,CJK_EXT_A
𨑜,U+2845C,24,0.6112,NOM_EXT_B_PLUS
焠,U+7120,24,0.6112,HAN_BASIC
責,U+8CAC,24,0.6112,HAN_BASIC
彣,U+5F63,24,0.6112,HAN_BASIC
咀,U+5480,24,0.6112,HAN_BASIC
沚,U+6C9A,24,0.6112,HAN_BASIC
獕,U+7355,24,0.6112,HAN_BASIC
堯,U+582F,24,0.6112,HAN_BASIC
觧,U+89E7,24,0.6112,HAN_BASIC
債,U+50B5,24,0.6112,HAN_BASIC
袙,U+8899,24,0.6112,HAN_BASIC
諆,U+8AC6,24,0.6112,HAN_BASIC
𫥨,U+2B968,24,0.6112,NOM_EXT_B_PLUS
𫌠,U+2B320,24,0.6112,NOM_EXT_B_PLUS
椊,U+690A,24,0.6112,HAN_BASIC
嗎,U+55CE,23,0.6377,HAN_BASIC
門,U+9580,23,0.6377,HAN_BASIC
𨔍,U+2850D,23,0.6377,NOM_EXT_B_PLUS
𠼪,U+20F2A,23,0.6377,NOM_EXT_B_PLUS
殦,U+6BA6,23,0.6377,HAN_BASIC
弯,U+5F2F,23,0.6377,HAN_BASIC
珙,U+73D9,23,0.6377,HAN_BASIC
倚,U+501A,23,0.6377,HAN_BASIC
𠗚,U+205DA,23,0.6377,NOM_EXT_B_PLUS
𠾚,U+20F9A,23,0.6377,NOM_EXT_B_PLUS
㞼,U+37BC,23,0.6377,CJK_EXT_A
沫,U+6CAB,23,0.6377,HAN_BASIC
段,U+6BB5,23,0.6377,HAN_BASIC
貞,U+8C9E,23,0.6377,HAN_BASIC
㪯,U+3AAF,23,0.6377,CJK_EXT_A
𠓀,U+204C0,23,0.6377,NOM_EXT_B_PLUS
茈,U+8308,23,0.6377,HAN_BASIC
悥,U+60A5,23,0.6377,HAN_BASIC
家,U+5BB6,23,0.6377,HAN_BASIC
㽵,U+3F75,23,0.6377,CJK_EXT_A
㤩,U+3929,23,0.6377,CJK_EXT_A
過,U+904E,23,0.6377,HAN_BASIC
懶,U+61F6,23,0.6377,HAN_BASIC
韌,U+97CC,23,0.6377,HAN_BASIC
竒,U+7AD2,23,0.6377,HAN_BASIC
廩,U+5EE9,23,0.6377,HAN_BASIC
著,U+8457,22,0.6667,HAN_BASIC
矣,U+77E3,22,0.6667,HAN_BASIC
存,U+5B58,22,0.6667,HAN_BASIC
梅,U+6885,22,0.6667,HAN_BASIC
畤,U+7564,22,0.6667,HAN_BASIC
圤,U+5724,22,0.6667,HAN_BASIC
咕,U+5495,22,0.6667,HAN_BASIC
該,U+8A72,22,0.6667,HAN_BASIC
𪬫,U+2AB2B,22,0.6667,NOM_EXT_B_PLUS
𡹃,U+21E43,22,0.6667,NOM_EXT_B_PLUS
郘,U+90D8,22,0.6667,HAN_BASIC
核,U+6838,22,0.6667,HAN_BASIC
𨅮,U+2816E,22,0.6667,NOM_EXT_B_PLUS
𬼀,U+2CF00,22,0.6667,NOM_EXT_B_PLUS
的,U+7684,22,0.6667,HAN_BASIC
歲,U+6B72,22,0.6667,HAN_BASIC
笨,U+7B28,22,0.6667,HAN_BASIC
𫯝,U+2BBDD,22,0.6667,NOM_EXT_B_PLUS
所,U+6240,22,0.6667,HAN_BASIC
𢁨,U+22068,22,0.6667,NOM_EXT_B_PLUS
顐,U+9850,22,0.6667,HAN_BASIC
種,U+7A2E,22,0.6667,HAN_BASIC
賖,U+8CD6,22,0.6667,HAN_BASIC
䏻,U+43FB,22,0.6667,CJK_EXT_A
皅,U+7685,22,0.6667,HAN_BASIC
子,U+5B50,21,0.6985,HAN_BASIC
軌,U+8ECC,21,0.6985,HAN_BASIC
書,U+66F8,21,0.6985,HAN_BASIC
抒,U+6292,21,0.6985,HAN_BASIC
伶,U+4F36,21,0.6985,HAN_BASIC
讒,U+8B92,21,0.6985,HAN_BASIC
𠳨,U+20CE8,21,0.6985,NOM_EXT_B_PLUS
降,U+964D,21,0.6985,HAN_BASIC
垰,U+57B0,21,0.6985,HAN_BASIC
字,U+5B57,21,0.6985,HAN_BASIC
荖,U+8356,21,0.6985,HAN_BASIC
菭,U+83ED,21,0.6985,HAN_BASIC
𪠞,U+2A81E,21,0.6985,NOM_EXT_B_PLUS
摆,U+6446,21,0.6985,HAN_BASIC
𬁉,U+2C049,21,0.6985,NOM_EXT_B_PLUS
蘿,U+863F,21,0.6985,HAN_BASIC
豊,U+8C4A,21,0.6985,HAN_BASIC
移,U+79FB,21,0.6985,HAN_BASIC
𤈜,U+2421C,21,0.6985,NOM_EXT_B_PLUS
𡕘,U+21558,21,0.6985,NOM_EXT_B_PLUS
泊,U+6CCA,21,0.6985,HAN_BASIC
呸,U+5478,21,0.6985,HAN_BASIC
執,U+57F7,21,0.6985,HAN_BASIC
偨,U+5068,21,0.6985,HAN_BASIC
隩,U+96A9,21,0.6985,HAN_BASIC
莉,U+8389,21,0.6985,HAN_BASIC
撝,U+649D,21,0.6985,HAN_BASIC
罤,U+7F64,21,0.6985,HAN_BASIC
尾,U+5C3E,21,0.6985,HAN_BASIC
𩗂,U+295C2,21,0.6985,NOM_EXT_B_PLUS
硥,U+7865,21,0.6985,HAN_BASIC
托,U+6258,21,0.6985,HAN_BASIC
罗,U+7F57,21,0.6985,HAN_BASIC
蜂,U+8702,20,0.7334,HAN_BASIC
苔,U+82D4,20,0.7334,HAN_BASIC
叓,U+53D3,20,0.7334,HAN_BASIC
裢,U+88E2,20,0.7334,HAN_BASIC
𠄵,U+20135,20,0.7334,NOM_EXT_B_PLUS
厨,U+53A8,20,0.7334,HAN_BASIC
怛,U+601B,20,0.7334,HAN_BASIC
隊,U+968A,20,0.7334,HAN_BASIC
教,U+6559,20,0.7334,HAN_BASIC
翿,U+7FFF,20,0.7334,HAN_BASIC
婪,U+5A6A,20,0.7334,HAN_BASIC
纛,U+7E9B,20,0.7334,HAN_BASIC
呫,U+546B,20,0.7334,HAN_BASIC
令,U+4EE4,20,0.7334,HAN_BASIC
花,U+82B1,20,0.7334,HAN_BASIC
过,U+8FC7,20,0.7334,HAN_BASIC
𰦫,U+309AB,20,0.7334,OTHER
哿,U+54FF,20,0.7334,HAN_BASIC
噯,U+566F,20,0.7334,HAN_BASIC
押,U+62BC,20,0.7334,HAN_BASIC
吟,U+541F,20,0.7334,HAN_BASIC
牙,U+7259,20,0.7334,HAN_BASIC
殳,U+6BB3,20,0.7334,HAN_BASIC
嫫,U+5AEB,19,0.772,HAN_BASIC
加,U+52A0,19,0.772,HAN_BASIC
衆,U+8846,19,0.772,HAN_BASIC
琍,U+740D,19,0.772,HAN_BASIC
㖠,U+35A0,19,0.772,CJK_EXT_A
勺,U+52FA,19,0.772,HAN_BASIC
冲,U+51B2,19,0.772,HAN_BASIC
愈,U+6108,19,0.772,HAN_BASIC
呈,U+5448,19,0.772,HAN_BASIC
溊,U+6E8A,19,0.772,HAN_BASIC
稟,U+7A1F,19,0.772,HAN_BASIC
𬈰,U+2C230,19,0.772,NOM_EXT_B_PLUS
𠁑,U+20051,19,0.772,NOM_EXT_B_PLUS
母,U+6BCD,19,0.772,HAN_BASIC
𣕘,U+23558,19,0.772,NOM_EXT_B_PLUS
濐,U+6FD0,19,0.772,HAN_BASIC
间,U+95F4,19,0.772,HAN_BASIC
诶,U+8BF6,19,0.772,HAN_BASIC
宊,U+5B8A,19,0.772,HAN_BASIC
歳,U+6B73,19,0.772,HAN_BASIC
歆,U+6B46,19,0.772,HAN_BASIC
𤇢,U+241E2,19,0.772,NOM_EXT_B_PLUS
𤞻,U+247BB,19,0.772,NOM_EXT_B_PLUS
𢂜,U+2209C,19,0.772,NOM_EXT_B_PLUS
儍,U+510D,19,0.772,HAN_BASIC
窒,U+7A92,19,0.772,HAN_BASIC
山,U+5C71,19,0.772,HAN_BASIC
犯,U+72AF,19,0.772,HAN_BASIC
啔,U+5554,19,0.772,HAN_BASIC
鴺,U+9D3A,19,0.772,HAN_BASIC
羣,U+7FA3,18,0.8149,HAN_BASIC
𪼀,U+2AF00,18,0.8149,NOM_EXT_B_PLUS
盆,U+76C6,18,0.8149,HAN_BASIC
𢬣,U+22B23,18,0.8149,NOM_EXT_B_PLUS
者,U+8005,18,0.8149,HAN_BASIC
𨉟,U+2825F,18,0.8149,NOM_EXT_B_PLUS
𫭔,U+2BB54,18,0.8149,NOM_EXT_B_PLUS
懞,U+61DE,18,0.8149,HAN_BASIC
它,U+5B83,18,0.8149,HAN_BASIC
捧,U+6367,18,0.8149,HAN_BASIC
夌,U+590C,18,0.8149,HAN_BASIC
溓,U+6E93,18,0.8149,HAN_BASIC
勉,U+52C9,18,0.8149,HAN_BASIC
棱,U+68F1,18,0.8149,HAN_BASIC
𧚠,U+276A0,18,0.8149,NOM_EXT_B_PLUS
錞,U+931E,18,0.8149,HAN_BASIC
𠵌,U+20D4C,18,0.8149,NOM_EXT_B_PLUS
𧸓,U+27E13,18,0.8149,NOM_EXT_B_PLUS
要,U+8981,18,0.8149,HAN_BASIC
垁,U+5781,18,0.8149,HAN_BASIC
咥,U+54A5,18,0.8149,HAN_BASIC
𣦍,U+2398D,18,0.8149,NOM_EXT_B_PLUS
伝,U+4F1D,18,0.8149,HAN_BASIC
湦,U+6E66,18,0.8149,HAN_BASIC
塟,U+585F,18,0.8149,HAN_BASIC
霈,U+9708,18,0.8149,HAN_BASIC
讀,U+8B80,18,0.8149,HAN_BASIC
𫹰,U+2BE70,18,0.8149,NOM_EXT_B_PLUS
𠳈,U+20CC8,18,0.8149,NOM_EXT_B_PLUS
𠾦,U+20FA6,18,0.8149,NOM_EXT_B_PLUS
埋,U+57CB,18,0.8149,HAN_BASIC
魲,U+9B72,18,0.8149,HAN_BASIC
懿,U+61FF,18,0.8149,HAN_BASIC
払,U+6255,18,0.8149,HAN_BASIC
嬏,U+5B0F,18,0.8149,HAN_BASIC
𠌾,U+2033E,18,0.8149,NOM_EXT_B_PLUS
𦁿,U+2607F,18,0.8149,NOM_EXT_B_PLUS
隧,U+96A7,17,0.8628,HAN_BASIC
𠵩,U+20D69,17,0.8628,NOM_EXT_B_PLUS
塁,U+5841,17,0.8628,HAN_BASIC
糙,U+7CD9,17,0.8628,HAN_BASIC
司,U+53F8,17,0.8628,HAN_BASIC
兮,U+516E,17,0.8628,HAN_BASIC
清,U+6E05,17,0.8628,HAN_BASIC
季,U+5B63,17,0.8628,HAN_BASIC
于,U+4E8E,17,0.8628,HAN_BASIC
嚜,U+569C,17,0.8628,HAN_BASIC
英,U+82F1,17,0.8628,HAN_BASIC
挼,U+633C,17,0.8628,HAN_BASIC
𪾺,U+2AFBA,17,0.8628,NOM_EXT_B_PLUS
顜,U+985C,17,0.8628,HAN_BASIC
占,U+5360,17,0.8628,HAN_BASIC
袊,U+888A,17,0.8628,HAN_BASIC
户,U+6237,17,0.8628,HAN_BASIC
𪫚,U+2AADA,17,0.8628,NOM_EXT_B_PLUS
𨑻,U+2847B,17,0.8628,NOM_EXT_B_PLUS
踷,U+8E37,17,0.8628,HAN_BASIC
哆,U+54C6,17,0.8628,HAN_BASIC
跥,U+8DE5,17,0.8628,HAN_BASIC
叨,U+53E8,17,0.8628,HAN_BASIC
透,U+900F,17,0.8628,HAN_BASIC
塒,U+5852,17,0.8628,HAN_BASIC
嗹,U+55F9,17,0.8628,HAN_BASIC
𣳮,U+23CEE,17,0.8628,NOM_EXT_B_PLUS
峺,U+5CFA,17,0.8628,HAN_BASIC
因,U+56E0,17,0.8628,HAN_BASIC
嘙,U+5619,17,0.8628,HAN_BASIC
𠓨,U+204E8,17,0.8628,NOM_EXT_B_PLUS
又,U+53C8,17,0.8628,HAN_BASIC
閣,U+95A3,17,0.8628,HAN_BASIC
式,U+5F0F,17,0.8628,HAN_BASIC
㨂,U+3A02,17,0.8628,CJK_EXT_A
𣚦,U+236A6,17,0.8628,NOM_EXT_B_PLUS
架,U+67B6,17,0.8628,HAN_BASIC
㒭,U+34AD,17,0.8628,CJK_EXT_A
物,U+7269,17,0.8628,HAN_BASIC
珁,U+73C1,17,0.8628,HAN_BASIC
𰙔,U+30654,17,0.8628,OTHER
逹,U+9039,17,0.8628,HAN_BASIC
㕠,U+3560,17,0.8628,CJK_EXT_A
𪁇,U+2A047,17,0.8628,NOM_EXT_B_PLUS
㚑,U+3691,17,0.8628,CJK_EXT_A
𨀕,U+28015,16,0.9168,NOM_EXT_B_PLUS
抬,U+62AC,16,0.9168,HAN_BASIC
𣇞,U+231DE,16,0.9168,NOM_EXT_B_PLUS
𠭁,U+20B41,16,0.9168,NOM_EXT_B_PLUS
㤇,U+3907,16,0.9168,CJK_EXT_A
丞,U+4E1E,16,0.9168,HAN_BASIC
綽,U+7DBD,16,0.9168,HAN_BASIC
威,U+5A01,16,0.9168,HAN_BASIC
坧,U+5767,16,0.9168,HAN_BASIC
某,U+67D0,16,0.9168,HAN_BASIC
𨑴,U+28474,16,0.9168,NOM_EXT_B_PLUS
耩,U+8029,16,0.9168,HAN_BASIC
班,U+73ED,16,0.9168,HAN_BASIC
捌,U+634C,16,0.9168,HAN_BASIC
摹,U+6479,16,0.9168,HAN_BASIC
𠐜,U+2041C,16,0.9168,NOM_EXT_B_PLUS
祿,U+797F,16,0.9168,HAN_BASIC
撩,U+64A9,16,0.9168,HAN_BASIC
國,U+570B,16,0.9168,HAN_BASIC
老,U+8001,16,0.9168,HAN_BASIC
啊,U+554A,16,0.9168,HAN_BASIC
𠛤,U+206E4,16,0.9168,NOM_EXT_B_PLUS
聖,U+8056,16,0.9168,HAN_BASIC
坤,U+5764,16,0.9168,HAN_BASIC
糸,U+7CF8,16,0.9168,HAN_BASIC
壇,U+58C7,16,0.9168,HAN_BASIC
虖,U+8656,16,0.9168,HAN_BASIC
魔,U+9B54,16,0.9168,HAN_BASIC
𠊚,U+2029A,16,0.9168,NOM_EXT_B_PLUS
𨺻,U+28EBB,16,0.9168,NOM_EXT_B_PLUS
恄,U+6044,16,0.9168,HAN_BASIC
𥫫,U+25AEB,16,0.9168,NOM_EXT_B_PLUS
餒,U+9912,16,0.9168,HAN_BASIC
兦,U+5166,16,0.9168,HAN_BASIC
皇,U+7687,16,0.9168,HAN_BASIC
呛,U+545B,16,0.9168,HAN_BASIC
𫃷,U+2B0F7,16,0.9168,NOM_EXT_B_PLUS
菸,U+83F8,16,0.9168,HAN_BASIC
語,U+8A9E,16,0.9168,HAN_BASIC
論,U+8AD6,16,0.9168,HAN_BASIC
祡,U+7961,16,0.9168,HAN_BASIC
𣈙,U+23219,16,0.9168,NOM_EXT_B_PLUS
吹,U+5439,15,0.9779,HAN_BASIC
𠱊,U+20C4A,15,0.9779,NOM_EXT_B_PLUS
痺,U+75FA,15,0.9779,HAN_BASIC
冘,U+5198,15,0.9779,HAN_BASIC
聽,U+807D,15,0.9779,HAN_BASIC
𣌆,U+23306,15,0.9779,NOM_EXT_B_PLUS
看,U+770B,15,0.9779,HAN_BASIC
揅,U+63C5,15,0.9779,HAN_BASIC
巾,U+5DFE,15,0.9779,HAN_BASIC
𠖈,U+20588,15,0.9779,NOM_EXT_B_PLUS
蝮,U+876E,15,0.9779,HAN_BASIC
落,U+843D,15,0.9779,HAN_BASIC
𥆁,U+25181,15,0.9779,NOM_EXT_B_PLUS
𨒒,U+28492,15,0.9779,NOM_EXT_B_PLUS
𠀺,U+2003A,15,0.9779,NOM_EXT_B_PLUS
扶,U+6276,15,0.9779,HAN_BASIC
毎,U+6BCE,15,0.9779,HAN_BASIC
搏,U+640F,15,0.9779,HAN_BASIC
駭,U+99ED,15,0.9779,HAN_BASIC
檯,U+6AAF,15,0.9779,HAN_BASIC
𡗉,U+215C9,15,0.9779,NOM_EXT_B_PLUS
瘧,U+7627,15,0.9779,HAN_BASIC
個,U+500B,15,0.9779,HAN_BASIC
杷,U+6777,15,0.9779,HAN_BASIC
佔,U+4F54,15,0.9779,HAN_BASIC
𡒀,U+21480,15,0.9779,NOM_EXT_B_PLUS
睏,U+774F,15,0.9779,HAN_BASIC
昴,U+6634,15,0.9779,HAN_BASIC
汖,U+6C56,15,0.9779,HAN_BASIC
挲,U+6332,15,0.9779,HAN_BASIC
𪮏,U+2AB8F,15,0.9779,NOM_EXT_B_PLUS
仁,U+4EC1,15,0.9779,HAN_BASIC
搂,U+6402,15,0.9779,HAN_BASIC
哀,U+54C0,15,0.9779,HAN_BASIC
修,U+4FEE,15,0.9779,HAN_BASIC
盈,U+76C8,15,0.9779,HAN_BASIC
㮲,U+3BB2,15,0.9779,CJK_EXT_A
荑,U+8351,15,0.9779,HAN_BASIC
夃,U+5903,15,0.9779,HAN_BASIC
苩,U+82E9,15,0.9779,HAN_BASIC
能,U+80FD,15,0.9779,HAN_BASIC
奔,U+5954,15,0.9779,HAN_BASIC
𡩅,U+21A45,15,0.9779,NOM_EXT_B_PLUS
黧,U+9EE7,15,0.9779,HAN_BASIC
戛,U+621B,14,1.0477,HAN_BASIC
葉,U+8449,14,1.0477,HAN_BASIC
獅,U+7345,14,1.0477,HAN_BASIC
札,U+672D,14,1.0477,HAN_BASIC
彼,U+5F7C,14,1.0477,HAN_BASIC
泟,U+6CDF,14,1.0477,HAN_BASIC
㞢,U+37A2,14,1.0477,CJK_EXT_A
夭,U+592D,14,1.0477,HAN_BASIC
𩀳,U+29033,14,1.0477,NOM_EXT_B_PLUS
辠,U+8FA0,14,1.0477,HAN_BASIC
蓨,U+84E8,14,1.0477,HAN_BASIC
硃,U+7843,14,1.0477,HAN_BASIC
罵,U+7F75,14,1.0477,HAN_BASIC
彆,U+5F46,14,1.0477,HAN_BASIC
莳,U+83B3,14,1.0477,HAN_BASIC
璃,U+7483,14,1.0477,HAN_BASIC
義,U+7FA9,14,1.0477,HAN_BASIC
𪜀,U+2A700,14,1.0477,NOM_EXT_B_PLUS
糣,U+7CE3,14,1.0477,HAN_BASIC
𨔾,U+2853E,14,1.0477,NOM_EXT_B_PLUS
𢠿,U+2283F,14,1.0477,NOM_EXT_B_PLUS
䗦,U+45E6,14,1.0477,CJK_EXT_A
禎,U+798E,14,1.0477,HAN_BASIC
半,U+534A,14,1.0477,HAN_BASIC
貫,U+8CAB,14,1.0477,HAN_BASIC
邦,U+90A6,14,1.0477,HAN_BASIC
樣,U+6A23,14,1.0477,HAN_BASIC
証,U+8A3C,14,1.0477,HAN_BASIC
𫸬,U+2BE2C,14,1.0477,NOM_EXT_B_PLUS
懯,U+61EF,14,1.0477,HAN_BASIC
停,U+505C,14,1.0477,HAN_BASIC
干,U+5E72,14,1.0477,HAN_BASIC
蘭,U+862D,14,1.0477,HAN_BASIC
𪢣,U+2A8A3,14,1.0477,NOM_EXT_B_PLUS
汝,U+6C5D,14,1.0477,HAN_BASIC
罸,U+7F78,14,1.0477,HAN_BASIC
䇧,U+41E7,14,1.0477,CJK_EXT_A
拖,U+62D6,14,1.0477,HAN_BASIC
𠃞,U+200DE,14,1.0477,NOM_EXT_B_PLUS
得,U+5F97,14,1.0477,HAN_BASIC
処,U+51E6,14,1.0477,HAN_BASIC
助,U+52A9,14,1.0477,HAN_BASIC
𥃞,U+250DE,14,1.0477,NOM_EXT_B_PLUS
跪,U+8DEA,14,1.0477,HAN_BASIC
格,U+683C,14,1.0477,HAN_BASIC
媽,U+5ABD,14,1.0477,HAN_BASIC
味,U+5473,14,1.0477,HAN_BASIC
创,U+521B,14,1.0477,HAN_BASIC
謓,U+8B13,14,1.0477,HAN_BASIC
餅,U+9905,14,1.0477,HAN_BASIC
𠈿,U+2023F,14,1.0477,NOM_EXT_B_PLUS
喬,U+55AC,14,1.0477,HAN_BASIC
僥,U+50E5,13,1.1283,HAN_BASIC
𩛖,U+296D6,13,1.1283,NOM_EXT_B_PLUS
𠭆,U+20B46,13,1.1283,NOM_EXT_B_PLUS
𫄋,U+2B10B,13,1.1283,NOM_EXT_B_PLUS
泣,U+6CE3,13,1.1283,HAN_BASIC
𨃐,U+280D0,13,1.1283,NOM_EXT_B_PLUS
𠶷,U+20DB7,13,1.1283,NOM_EXT_B_PLUS
駆,U+99C6,13,1.1283,HAN_BASIC
拙,U+62D9,13,1.1283,HAN_BASIC
耒,U+8012,13,1.1283,HAN_BASIC
初,U+521D,13,1.1283,HAN_BASIC
𠛲,U+206F2,13,1.1283,NOM_EXT_B_PLUS
嫠,U+5AE0,13,1.1283,HAN_BASIC
𫆴,U+2B1B4,13,1.1283,NOM_EXT_B_PLUS
淬,U+6DEC,13,1.1283,HAN_BASIC
閇,U+9587,13,1.1283,HAN_BASIC
𠴩,U+20D29,13,1.1283,NOM_EXT_B_PLUS
蕠,U+8560,13,1.1283,HAN_BASIC
沃,U+6C83,13,1.1283,HAN_BASIC
㓠,U+34E0,13,1.1283,CJK_EXT_A
𧿫,U+27FEB,13,1.1283,NOM_EXT_B_PLUS
捽,U+637D,13,1.1283,HAN_BASIC
此,U+6B64,13,1.1283,HAN_BASIC
𥋳,U+252F3,13,1.1283,NOM_EXT_B_PLUS
乃,U+4E43,13,1.1283,HAN_BASIC
恾,U+607E,13,1.1283,HAN_BASIC
一,U+4E00,13,1.1283,HAN_BASIC
礜,U+791C,13,1.1283,HAN_BASIC
礭,U+792D,13,1.1283,HAN_BASIC
夢,U+5922,13,1.1283,HAN_BASIC
𥮅,U+25B85,13,1.1283,NOM_EXT_B_PLUS
茶,U+8336,13,1.1283,HAN_BASIC
收,U+6536,13,1.1283,HAN_BASIC
壦,U+58E6,13,1.1283,HAN_BASIC
盧,U+76E7,13,1.1283,HAN_BASIC
陂,U+9642,13,1.1283,HAN_BASIC
彴,U+5F74,13,1.1283,HAN_BASIC
曀,U+66C0,13,1.1283,HAN_BASIC
原,U+539F,13,1.1283,HAN_BASIC
㩫,U+3A6B,13,1.1283,CJK_EXT_A
咄,U+5484,13,1.1283,HAN_BASIC
蹈,U+8E48,13,1.1283,HAN_BASIC
𡟱,U+217F1,13,1.1283,NOM_EXT_B_PLUS
苓,U+82D3,13,1.1283,HAN_BASIC
䲶,U+4CB6,13,1.1283,CJK_EXT_A
么,U+4E48,13,1.1283,HAN_BASIC
殻,U+6BBB,13,1.1283,HAN_BASIC
㗉,U+35C9,13,1.1283,CJK_EXT_A
𤤰,U+24930,13,1.1283,NOM_EXT_B_PLUS
貴,U+8CB4,12,1.2223,HAN_BASIC
訴,U+8A34,12,1.2223,HAN_BASIC
𠣒,U+208D2,12,1.2223,NOM_EXT_B_PLUS
像,U+50CF,12,1.2223,HAN_BASIC
譇,U+8B47,12,1.2223,HAN_BASIC
导,U+5BFC,12,1.2223,HAN_BASIC
俺,U+4FFA,12,1.2223,HAN_BASIC
𪭮,U+2AB6E,12,1.2223,NOM_EXT_B_PLUS
緬,U+7DEC,12,1.2223,HAN_BASIC
𪝬,U+2A76C,12,1.2223,NOM_EXT_B_PLUS
𠧗,U+209D7,12,1.2223,NOM_EXT_B_PLUS
䠏,U+480F,12,1.2223,CJK_EXT_A
當,U+7576,12,1.2223,HAN_BASIC
