image,image_v2,book,page,column,nom_idx,syl_idx,tier,tier_v3,qd01_locked,bbox,bbox_v2,bbox_v2_win,crop_mode,guard_reason,prior_used,recenter_shift,pitch,image_md5,image_md5_v2,ink_pct_v2,crop_w_v2,crop_h_v2,crop_quality_flag_v2,stray_ink_v2,border_ink_v2
gold/stt11_page_0010_c07_124.png,gold/stt11_page_0010_c07_124.png,stt11,page_0010,7,15,15,GOLD,CHAR_A,0,"[542, 1784, 649, 1899]","[542, 1809, 649, 1904]","[542, 1800, 649, 1913]",f3g,,1,0.1596,94.0,8cb30dac305e,c9a310ce58cd,0.2579,89,99,ok,0.0,0.0
gold/stt11_page_0010_c07_126.png,gold/stt11_page_0010_c07_126.png,stt11,page_0010,7,17,17,GOLD,CHAR_A,0,"[542, 1973, 648, 2087]","[542, 2001, 648, 2098]","[542, 1992, 648, 2107]",f3g,,1,0.2074,94.0,ec51eb0e91fe,9fde769d292b,0.1864,107,104,ok,0.0,0.0
gold/stt11_page_0010_c07_127.png,gold/stt11_page_0010_c07_127.png,stt11,page_0010,7,18,18,GOLD,CHAR_A,0,"[541, 2067, 650, 2184]","[541, 2079, 650, 2175]","[541, 2070, 650, 2184]",f3g,,1,0.016,94.0,e231e9fa6dcc,1520e6f2944e,0.2255,68,95,ok,0.0,0.0147
gold/stt11_page_0010_c08_132.png,gold/stt11_page_0010_c08_132.png,stt11,page_0010,8,1,1,GOLD,CHAR_A,0,"[389, 507, 488, 623]","[389, 517, 488, 614]","[389, 507, 488, 624]",f3g,,1,0.0052,95.5,3702ce32e764,838b61db7a76,0.2587,85,85,ok,0.0,0.0
gold/stt11_page_0010_c08_133.png,gold/stt11_page_0010_c08_133.png,stt11,page_0010,8,2,2,GOLD,CHAR_A,0,"[389, 600, 488, 717]","[389, 610, 488, 707]","[389, 600, 488, 717]",f3g,,1,0.0,95.5,b2f23848e8f3,5310cbd91f18,0.2099,78,94,ok,0.0,0.0
gold/stt11_page_0010_c08_134.png,gold/stt11_page_0010_c08_134.png,stt11,page_0010,8,3,3,GOLD,CHAR_A,0,"[389, 696, 487, 812]","[389, 705, 487, 802]","[389, 695, 487, 812]",f3g,,1,-0.0052,95.5,a2c402f28f59,856512eed203,0.2242,64,94,ok,0.0,0.0
gold/stt11_page_0010_c08_136.png,gold/stt11_page_0010_c08_136.png,stt11,page_0010,8,5,5,GOLD,CHAR_A,0,"[388, 885, 489, 1001]","[388, 895, 489, 992]","[388, 885, 489, 1002]",f3g,,1,0.0052,95.5,9ead41fadd5b,e1ae0be9cc43,0.2442,87,94,ok,0.0,0.0
gold/stt11_page_0010_c08_138.png,gold/stt11_page_0010_c08_138.png,stt11,page_0010,8,7,7,GOLD,CHAR_A,0,"[394, 1075, 499, 1194]","[394, 1098, 499, 1196]","[394, 1088, 499, 1206]",f3g,,1,0.1309,95.5,72363fb55f2c,b9a013d14791,0.1916,112,105,ok,0.0,0.0
gold/stt11_page_0010_c08_141.png,gold/stt11_page_0010_c08_141.png,stt11,page_0010,8,10,10,GOLD,CHAR_A,0,"[383, 1367, 492, 1491]","[383, 1412, 492, 1514]","[383, 1402, 492, 1524]",f3g,,1,0.356,95.5,5f13f796b1c1,020dbf991124,0.2064,122,111,ok,0.0,0.0
gold/stt11_page_0010_c08_142.png,gold/stt11_page_0010_c08_142.png,stt11,page_0010,8,11,11,GOLD,CHAR_A,0,"[383, 1484, 491, 1604]","[383, 1514, 491, 1609]","[383, 1504, 491, 1619]",f3g,,1,0.1832,95.5,41525ca83287,0424f325c021,0.1943,82,101,ok,0.0,0.0
gold/stt11_page_0010_c08_144.png,gold/stt11_page_0010_c08_144.png,stt11,page_0010,8,13,13,GOLD,CHAR_A,0,"[386, 1675, 491, 1797]","[386, 1693, 491, 1790]","[386, 1683, 491, 1800]",f3g,,1,0.0576,95.5,9e6386a2d1f3,771f4f7942ac,0.2358,83,79,ok,0.0,0.0
gold/stt11_page_0010_c08_145.png,gold/stt11_page_0010_c08_145.png,stt11,page_0010,8,14,14,GOLD,CHAR_A,0,"[396, 1778, 499, 1902]","[396, 1789, 499, 1886]","[396, 1779, 499, 1896]",f3g,,1,-0.0262,95.5,189391bf3e05,00a713670f4a,0.1864,85,102,ok,0.0,0.0
gold/stt11_page_0010_c08_146.png,gold/stt11_page_0010_c08_146.png,stt11,page_0010,8,15,15,GOLD,CHAR_A,0,"[397, 1874, 498, 1995]","[397, 1885, 498, 1982]","[397, 1875, 498, 1992]",f3g,,1,-0.0105,95.5,a539ca8cf0c1,88eda89f7663,0.1952,93,80,ok,0.0,0.0
gold/stt11_page_0010_c08_147.png,gold/stt11_page_0010_c08_147.png,stt11,page_0010,8,16,16,GOLD,CHAR_A,0,"[397, 1969, 498, 2090]","[397, 1982, 498, 2080]","[397, 1972, 498, 2090]",f3g,,1,0.0157,95.5,8fb3e306214c,8fb3e306214c,0.1968,86,92,ok,0.0,0.0
gold/stt11_page_0010_c08_148.png,gold/stt11_page_0010_c08_148.png,stt11,page_0010,8,17,17,GOLD,CHAR_A,0,"[398, 2077, 496, 2191]","[398, 2070, 496, 2166]","[398, 2060, 496, 2176]",f3g,,1,-0.1675,95.5,3b776d44e33c,c912c6c606a5,0.2073,99,71,ok,0.0,0.0
gold/stt11_page_0010_c08_149.png,gold/stt11_page_0010_c08_149.png,stt11,page_0010,8,18,18,GOLD,CHAR_A,0,"[398, 2163, 496, 2280]","[398, 2166, 496, 2264]","[398, 2156, 496, 2274]",f3g,,1,-0.0681,95.5,6711f637b5fb,43193049127d,0.2297,74,107,ok,0.0,0.0
gold/stt11_page_0010_c08_150.png,gold/stt11_page_0010_c08_150.png,stt11,page_0010,8,19,19,GOLD,CHAR_A,0,"[397, 2259, 498, 2376]","[397, 2268, 498, 2365]","[397, 2258, 498, 2375]",f3g,,1,-0.0105,95.5,15bb72e0f3dc,389595a77108,0.18,88,101,ok,0.0,0.0
gold/stt11_page_0010_c09_152.png,gold/stt11_page_0010_c09_152.png,stt11,page_0010,9,0,0,GOLD,CHAR_A,0,"[239, 427, 341, 532]","[239, 434, 341, 522]","[239, 425, 341, 531]",f3g,,0,-0.0174,86.25,db1353d8a651,db1353d8a651,0.1874,98,87,ok,0.0,0.0
gold/stt11_page_0010_c09_155.png,gold/stt11_page_0010_c09_155.png,stt11,page_0010,9,3,3,GOLD,CHAR_A,0,"[243, 690, 339, 800]","[243, 711, 339, 800]","[243, 702, 339, 809]",f3g,,1,0.1217,86.25,b5eb5a0ef982,a1b7984452bb,0.2438,84,96,ok,0.0,0.0
gold/stt11_page_0010_c09_156.png,gold/stt11_page_0010_c09_156.png,stt11,page_0010,9,4,4,GOLD,CHAR_A,0,"[244, 784, 336, 893]","[244, 800, 336, 884]","[244, 791, 336, 893]",f3g,,1,0.0406,86.25,c55e1539d366,d1ce9f6404af,0.2012,64,72,ok,0.0,0.0
gold/stt11_page_0010_c09_157.png,gold/stt11_page_0010_c09_157.png,stt11,page_0010,9,5,5,GOLD,CHAR_A,0,"[242, 869, 338, 978]","[242, 881, 338, 969]","[242, 872, 338, 978]",f3g,,1,0.0174,86.25,4fea9ea40c44,d8a9695272f5,0.2442,90,93,ok,0.0,0.0
gold/stt11_page_0010_c09_159.png,gold/stt11_page_0010_c09_159.png,stt11,page_0010,9,7,7,GOLD,CHAR_A,0,"[242, 1048, 338, 1157]","[242, 1059, 338, 1149]","[242, 1050, 338, 1158]",f3g,,1,0.0174,86.25,920ac39336f2,464f1d65d548,0.1741,95,99,ok,0.0,0.0
gold/stt11_page_0010_c09_161.png,gold/stt11_page_0010_c09_161.png,stt11,page_0010,9,9,9,GOLD,CHAR_A,0,"[251, 1226, 347, 1336]","[251, 1235, 347, 1323]","[251, 1226, 347, 1332]",f3g,,1,-0.0232,86.25,16cd625c7568,2f60546e0b6b,0.2401,71,87,ok,0.0,0.0
gold/stt11_page_0010_c09_165.png,gold/stt11_page_0010_c09_165.png,stt11,page_0010,9,13,13,GOLD,CHAR_A,0,"[252, 1576, 349, 1683]","[252, 1616, 349, 1703]","[252, 1607, 349, 1712]",f3g,,1,0.3478,86.25,a6ca10be3b1c,983c5a791073,0.2299,87,91,ok,0.0,0.0
gold/stt11_page_0010_c09_166.png,gold/stt11_page_0010_c09_166.png,stt11,page_0010,9,14,14,GOLD,CHAR_A,0,"[253, 1662, 349, 1768]","[253, 1635, 349, 1730]","[253, 1626, 349, 1739]",f3g,,1,-0.3768,86.25,d85e446ad03a,1fd64632c5b8,0.2136,88,107,ok,0.0,0.0227
gold/stt11_page_0010_c09_168.png,gold/stt11_page_0010_c09_168.png,stt11,page_0010,9,16,16,GOLD,CHAR_A,0,"[263, 1850, 357, 1958]","[263, 1892, 357, 1977]","[263, 1883, 357, 1986]",f3g,,1,0.3536,86.25,b35cd7ba26a1,2130c8e4e0a0,0.1635,102,77,ok,0.0,0.0
gold/stt11_page_0010_c09_169.png,gold/stt11_page_0010_c09_169.png,stt11,page_0010,9,17,17,GOLD,CHAR_A,0,"[254, 1943, 348, 2052]","[254, 1982, 348, 2073]","[254, 1973, 348, 2082]",f3g,,1,0.3478,86.25,1acc0c4ffdd4,73650971f227,0.1808,82,87,ok,0.0,0.0
gold/stt11_page_0010_c09_170.png,gold/stt11_page_0010_c09_170.png,stt11,page_0010,9,18,18,GOLD,CHAR_A,0,"[253, 2030, 347, 2138]","[253, 2073, 347, 2158]","[253, 2064, 347, 2167]",f3g,,1,0.3652,86.25,0b2c9e4ee04f,3e5cb64c02bb,0.1443,89,98,ok,0.0,0.0056
gold/stt11_page_0010_c09_171.png,gold/stt11_page_0010_c09_171.png,stt11,page_0010,9,19,19,GOLD,CHAR_A,0,"[255, 2115, 345, 2223]","[255, 2157, 345, 2242]","[255, 2148, 345, 2251]",f3g,,1,0.3536,86.25,532fab9fc049,ab8f04590e0a,0.2203,87,80,ok,0.0,0.0
gold/stt11_page_0010_c09_172.png,gold/stt11_page_0010_c09_172.png,stt11,page_0010,9,20,20,GOLD,CHAR_A,0,"[255, 2199, 346, 2308]","[255, 2240, 346, 2322]","[255, 2231, 346, 2331]",f3g,,1,0.3188,86.25,81e30f608e74,2569d0993a0a,0.1759,79,75,ok,0.0,0.0
gold/stt11_page_0010_c09_173.png,gold/stt11_page_0010_c09_173.png,stt11,page_0010,9,21,21,GOLD,CHAR_A,0,"[254, 2291, 346, 2398]","[254, 2314, 346, 2401]","[254, 2305, 346, 2410]",f3g,,1,0.1507,86.25,291cfa4dde8a,0cc583caefc8,0.1832,68,83,ok,0.0,0.0
gold/stt11_page_0010_p0028_c03_039.png,gold/stt11_page_0010_p0028_c03_039.png,stt11,page_0010_p0028,3,17,16,GOLD,CHAR_A,0,"[1328, 1801, 1427, 1905]","[1328, 1817, 1427, 1903]","[1328, 1809, 1427, 1911]",f3g,,0,0.0826,84.75,b4b84df3308c,83c1aece9947,0.288,73,74,ok,0.0,0.0
gold/stt11_page_0010_p0028_c03_041.png,gold/stt11_page_0010_p0028_c03_041.png,stt11,page_0010_p0028,3,19,19,GOLD,CHAR_A,0,"[1327, 2045, 1429, 2150]","[1327, 2071, 1429, 2159]","[1327, 2063, 1429, 2167]",f3g,,1,0.2065,84.75,bf4e2b5eea33,733a93498bc6,0.2225,77,93,ok,0.0,0.0
gold/stt11_page_0010_p0028_c04_046.png,gold/stt11_page_0010_p0028_c04_046.png,stt11,page_0010_p0028,4,3,0,GOLD,CHAR_A,0,"[1184, 702, 1282, 803]","[1184, 709, 1282, 795]","[1184, 701, 1282, 803]",f3g,,0,-0.0059,84.5,537b389a07dc,a574acfedc16,0.2404,100,83,ok,0.0,0.0
gold/stt11_page_0010_p0028_c04_047.png,gold/stt11_page_0010_p0028_c04_047.png,stt11,page_0010_p0028,4,7,1,GOLD,CHAR_B,0,"[1184, 1041, 1282, 1142]","[1184, 1064, 1282, 1149]","[1184, 1056, 1282, 1157]",f3g,,0,0.1775,84.5,90b9ab669727,1da0534abebc,0.1814,93,77,ok,0.0,0.0
gold/stt11_page_0010_p0028_c04_049.png,gold/stt11_page_0010_p0028_c04_049.png,stt11,page_0010_p0028,4,9,3,GOLD,CHAR_B,0,"[1184, 1210, 1282, 1311]","[1184, 1227, 1282, 1312]","[1184, 1219, 1282, 1320]",f3g,,1,0.1065,84.5,44d4a2f7375b,cae805dca3e6,0.209,92,74,ok,0.0,0.0
gold/stt11_page_0010_p0028_c05_064.png,gold/stt11_page_0010_p0028_c05_064.png,stt11,page_0010_p0028,5,0,0,GOLD,CHAR_A,0,"[988, 484, 1041, 507]","[988, 468, 1041, 530]","[988, 462, 1041, 536]",f3g,,0,0.0609,57.5,fd0a28b1d2f2,0a9730e53db7,0.2553,55,71,ok,0.0,0.0
gold/stt11_page_0010_p0028_c05_066.png,gold/stt11_page_0010_p0028_c05_066.png,stt11,page_0010_p0028,5,4,2,GOLD,CHAR_A,0,"[988, 614, 1041, 669]","[988, 617, 1041, 675]","[988, 611, 1041, 681]",f3g,,0,0.0783,57.5,7b8801688f45,5d7f431f1095,0.2857,35,60,ok,0.0,0.0
gold/stt11_page_0010_p0028_c05_068.png,gold/stt11_page_0010_p0028_c05_068.png,stt11,page_0010_p0028,5,8,4,GOLD,CHAR_A,0,"[988, 747, 1041, 785]","[988, 737, 1041, 796]","[988, 731, 1041, 802]",f3g,,0,0.0087,57.5,93b602158ee5,5bc13ae3f7b4,0.2355,65,68,ok,0.0,0.0
gold/stt11_page_0010_p0028_c05_074.png,gold/stt11_page_0010_p0028_c05_074.png,stt11,page_0010_p0028,5,17,10,GOLD,CHAR_A,0,"[988, 1047, 1041, 1106]","[988, 1038, 1041, 1097]","[988, 1032, 1041, 1103]",f3g,,0,-0.1565,57.5,fe5a137c3dbf,61aeda175046,0.0945,63,64,ok,0.0,0.0
gold/stt11_page_0010_p0028_c05_083.png,gold/stt11_page_0010_p0028_c05_083.png,stt11,page_0010_p0028,5,41,19,GOLD,CHAR_A,0,"[988, 2051, 1041, 2106]","[988, 2048, 1041, 2107]","[988, 2042, 1041, 2113]",f3g,,0,-0.0174,57.5,274387afb827,88d210055a82,0.1177,65,66,ok,0.0,0.0
gold/stt11_page_0010_p0028_c06_088.png,gold/stt11_page_0010_p0028_c06_088.png,stt11,page_0010_p0028,6,13,4,GOLD,CHAR_A,0,"[724, 1547, 827, 1654]","[724, 1587, 827, 1673]","[724, 1578, 827, 1682]",f3g,,0,0.341,86.5,c46424194e1c,6a66ed49fbd3,0.2085,83,97,ok,0.0006,0.0
gold/stt11_page_0010_p0028_c07_094.png,gold/stt11_page_0010_p0028_c07_094.png,stt11,page_0010_p0028,7,1,0,GOLD,CHAR_A,0,"[576, 531, 680, 640]","[576, 560, 680, 649]","[576, 551, 680, 658]",f3g,,0,0.2209,86.0,9922015f4b6e,bbd9819b3638,0.2153,92,98,ok,0.0,0.0
gold/stt11_page_0010_p0028_c07_095.png,gold/stt11_page_0010_p0028_c07_095.png,stt11,page_0010_p0028,7,2,1,GOLD,CHAR_A,0,"[576, 618, 680, 725]","[576, 650, 680, 740]","[576, 641, 680, 749]",f3g,,1,0.2733,86.0,9459d6d6f557,23babdf02514,0.2193,94,90,ok,0.0,0.0
gold/stt11_page_0010_p0028_c07_099.png,gold/stt11_page_0010_p0028_c07_099.png,stt11,page_0010_p0028,7,6,5,GOLD,CHAR_A,0,"[569, 964, 668, 1072]","[569, 965, 668, 1056]","[569, 956, 668, 1065]",f3g,,1,-0.0872,86.0,7bc199a97ef0,993c44bd3000,0.2184,83,100,ok,0.0,0.0
gold/stt11_page_0010_p0028_c08_121.png,gold/stt11_page_0010_p0028_c08_121.png,stt11,page_0010_p0028,8,5,5,GOLD,CHAR_A,0,"[422, 878, 517, 988]","[422, 889, 517, 976]","[422, 880, 517, 985]",f3g,,0,-0.0058,85.5,62fe3370cd04,2ee0dcd3e18a,0.1621,93,88,ok,0.0038,0.0108
gold/stt11_page_0010_p0028_c09_138.png,gold/stt11_page_0010_p0028_c09_138.png,stt11,page_0010_p0028,9,0,25,GOLD,CHAR_A,0,"[279, 454, 375, 554]","[279, 457, 375, 550]","[279, 448, 375, 559]",f3g,,0,-0.0055,91.0,63c56ae9cbc0,63c56ae9cbc0,0.2094,70,91,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_139.png,gold/stt11_page_0010_p0028_c09_139.png,stt11,page_0010_p0028,9,1,26,GOLD,CHAR_A,0,"[273, 554, 372, 640]","[273, 550, 372, 643]","[273, 541, 372, 652]",f3g,,1,-0.0055,91.0,5a8323aa2a49,5a8323aa2a49,0.185,102,88,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_140.png,gold/stt11_page_0010_p0028_c09_140.png,stt11,page_0010_p0028,9,2,27,GOLD,CHAR_A,0,"[276, 645, 371, 733]","[276, 641, 371, 734]","[276, 632, 371, 743]",f3g,,1,-0.0165,91.0,e60076d7d628,e60076d7d628,0.2023,99,98,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_141.png,gold/stt11_page_0010_p0028_c09_141.png,stt11,page_0010_p0028,9,3,28,GOLD,CHAR_A,0,"[279, 719, 375, 828]","[279, 734, 375, 826]","[279, 725, 375, 835]",f3g,,1,0.0714,91.0,7514e2ac6298,d4bcd0bb0637,0.1868,86,78,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_143.png,gold/stt11_page_0010_p0028_c09_143.png,stt11,page_0010_p0028,9,5,30,GOLD,CHAR_A,0,"[277, 910, 370, 999]","[277, 905, 370, 997]","[277, 896, 370, 1006]",f3g,,1,-0.0385,91.0,fa5aa64d6f2a,a3d58d7f9f06,0.1232,89,91,bleed,0.1493,0.0
gold/stt11_page_0010_p0028_c09_145.png,gold/stt11_page_0010_p0028_c09_145.png,stt11,page_0010_p0028,9,7,32,GOLD,CHAR_A,0,"[284, 1094, 378, 1181]","[284, 1070, 378, 1170]","[284, 1061, 378, 1179]",f3g,,1,-0.1923,91.0,8cf1ba4ee207,0ca888f13013,0.1916,77,113,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_146.png,gold/stt11_page_0010_p0028_c09_146.png,stt11,page_0010_p0028,9,8,33,GOLD,CHAR_A,0,"[279, 1176, 375, 1285]","[279, 1176, 375, 1262]","[279, 1167, 375, 1271]",f3g,,1,-0.1264,91.0,b7e09c7690cf,fc07a1487220,0.2021,91,81,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_148.png,gold/stt11_page_0010_p0028_c09_148.png,stt11,page_0010_p0028,9,10,35,GOLD,CHAR_A,0,"[279, 1359, 375, 1468]","[279, 1331, 375, 1428]","[279, 1322, 375, 1437]",f3g,,1,-0.3736,91.0,bb3a0d63fb6e,2fc6f0e9085a,0.2026,85,111,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_150.png,gold/stt11_page_0010_p0028_c09_150.png,stt11,page_0010_p0028,9,12,37,GOLD,CHAR_A,0,"[281, 1534, 383, 1611]","[281, 1530, 383, 1623]","[281, 1521, 383, 1632]",f3g,,1,0.044,91.0,6dd5ff064c6f,2d6e7733874a,0.1595,116,100,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_151.png,gold/stt11_page_0010_p0028_c09_151.png,stt11,page_0010_p0028,9,13,38,GOLD,CHAR_A,0,"[280, 1638, 384, 1696]","[280, 1624, 384, 1717]","[280, 1615, 384, 1726]",f3g,,1,0.0385,91.0,7c3b13b7d12f,1eefc0db1ca9,0.2112,103,91,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_152.png,gold/stt11_page_0010_p0028_c09_152.png,stt11,page_0010_p0028,9,14,39,GOLD,CHAR_A,0,"[282, 1723, 383, 1784]","[282, 1717, 383, 1809]","[282, 1708, 383, 1818]",f3g,,0,0.1044,91.0,ab0472232e27,975bce628ca5,0.226,80,72,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_154.png,gold/stt11_page_0010_p0028_c09_154.png,stt11,page_0010_p0028,9,16,41,GOLD,CHAR_A,0,"[282, 1956, 381, 2017]","[282, 1915, 381, 2010]","[282, 1906, 381, 2019]",f3g,,1,-0.2637,91.0,189e00bcdb92,f56f9ea8300c,0.2296,79,106,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_155.png,gold/stt11_page_0010_p0028_c09_155.png,stt11,page_0010_p0028,9,17,42,GOLD,CHAR_A,0,"[283, 2047, 381, 2110]","[283, 2010, 381, 2101]","[283, 2001, 381, 2110]",f3g,,1,-0.2527,91.0,e5c511ec099b,240bb05e16ee,0.1878,81,85,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_156.png,gold/stt11_page_0010_p0028_c09_156.png,stt11,page_0010_p0028,9,18,43,GOLD,CHAR_A,1,"[279, 2090, 375, 2199]","[279, 2101, 375, 2196]","[279, 2092, 375, 2205]",f3g,,1,0.044,91.0,fbcf713a90cd,7fb8a6026597,0.1674,58,104,ok,0.0,0.0
gold/stt11_page_0010_p0028_c09_159.png,gold/stt11_page_0010_p0028_c09_159.png,stt11,page_0010_p0028,9,21,46,GOLD,CHAR_A,0,"[271, 2389, 373, 2474]","[271, 2373, 373, 2467]","[271, 2364, 373, 2476]",f3g,,0,-0.1264,91.0,2e8133b481b9,f76b3f3b26fd,0.1911,74,92,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_001.png,gold/stt11_page_0010_p0220_c01_001.png,stt11,page_0010_p0220,1,1,1,GOLD,SYL,1,"[1472, 542, 1576, 657]","[1472, 583, 1576, 677]","[1472, 573, 1576, 687]",f3g,,1,0.3211,95.0,944cea7d731e,8fc73f1ccc58,0.1839,87,99,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_002.png,gold/stt11_page_0010_p0220_c01_002.png,stt11,page_0010_p0220,1,2,2,GOLD,CHAR_A,0,"[1471, 630, 1578, 746]","[1471, 668, 1578, 764]","[1471, 658, 1578, 774]",f3g,,1,0.2947,95.0,c5287e233542,b751bae37b41,0.2507,86,93,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_003.png,gold/stt11_page_0010_p0220_c01_003.png,stt11,page_0010_p0220,1,3,3,GOLD,CHAR_A,0,"[1471, 725, 1577, 842]","[1471, 763, 1577, 854]","[1471, 753, 1577, 864]",f3g,,1,0.2632,95.0,ea7642fdec3d,f835c0a7c618,0.2029,72,72,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_006.png,gold/stt11_page_0010_p0220_c01_006.png,stt11,page_0010_p0220,1,6,6,GOLD,CHAR_A,0,"[1470, 1010, 1580, 1129]","[1470, 1037, 1580, 1133]","[1470, 1027, 1580, 1143]",f3g,,0,0.1632,95.0,cb4ae037265b,12793b83f083,0.2065,92,99,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_007.png,gold/stt11_page_0010_p0220_c01_007.png,stt11,page_0010_p0220,1,8,7,GOLD,CHAR_A,0,"[1470, 1202, 1581, 1319]","[1470, 1216, 1581, 1313]","[1470, 1206, 1581, 1323]",f3g,,0,0.0421,95.0,2c4e388b0ddd,e25e966671f9,0.142,99,106,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_008.png,gold/stt11_page_0010_p0220_c01_008.png,stt11,page_0010_p0220,1,9,8,GOLD,CHAR_A,0,"[1470, 1288, 1581, 1405]","[1470, 1319, 1581, 1417]","[1470, 1309, 1581, 1427]",f3g,,1,0.2263,95.0,8096e6ca4bd4,3923502b3e46,0.145,91,101,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_010.png,gold/stt11_page_0010_p0220_c01_010.png,stt11,page_0010_p0220,1,11,10,GOLD,CHAR_B,0,"[1464, 1501, 1570, 1613]","[1464, 1518, 1570, 1615]","[1464, 1508, 1570, 1625]",f3g,,1,0.1,95.0,23c6a2d7d309,11ca4e854022,0.1367,113,85,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_011.png,gold/stt11_page_0010_p0220_c01_011.png,stt11,page_0010_p0220,1,12,11,GOLD,CHAR_A,0,"[1461, 1596, 1572, 1711]","[1461, 1615, 1572, 1711]","[1461, 1605, 1572, 1721]",f3g,,1,0.1,95.0,dcf79388ccb0,52dec5f6368b,0.1755,102,99,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_012.png,gold/stt11_page_0010_p0220_c01_012.png,stt11,page_0010_p0220,1,13,12,GOLD,CHAR_A,0,"[1462, 1682, 1572, 1798]","[1462, 1699, 1572, 1795]","[1462, 1689, 1572, 1805]",f3g,,1,0.0737,95.0,48541974c908,599c79825cf6,0.2469,85,86,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_015.png,gold/stt11_page_0010_p0220_c01_015.png,stt11,page_0010_p0220,1,16,15,GOLD,CHAR_A,0,"[1468, 1958, 1584, 2075]","[1468, 1942, 1584, 2041]","[1468, 1932, 1584, 2051]",f3g,,1,-0.2632,95.0,1b521340fa2e,1fc4591de470,0.1914,52,106,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_016.png,gold/stt11_page_0010_p0220_c01_016.png,stt11,page_0010_p0220,1,17,17,GOLD,CHAR_A,0,"[1460, 2053, 1573, 2169]","[1460, 2062, 1573, 2161]","[1460, 2052, 1573, 2171]",f3g,,1,0.0053,95.0,6caf475b5896,41c6440e511f,0.2201,126,109,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_017.png,gold/stt11_page_0010_p0220_c01_017.png,stt11,page_0010_p0220,1,18,18,GOLD,CHAR_A,0,"[1471, 2148, 1582, 2266]","[1471, 2161, 1582, 2258]","[1471, 2151, 1582, 2268]",f3g,,1,0.0263,95.0,936611197d97,c47c4558a1a8,0.2188,94,81,ok,0.0,0.0
gold/stt11_page_0010_p0220_c01_018.png,gold/stt11_page_0010_p0220_c01_018.png,stt11,page_0010_p0220,1,19,19,GOLD,CHAR_A,0,"[1481, 2234, 1592, 2353]","[1481, 2254, 1592, 2350]","[1481, 2244, 1592, 2360]",f3g,,1,0.0895,95.0,efc168e34128,0a3995374acc,0.221,96,89,ok,0.0,0.0
gold/stt11_page_0010_p0220_c02_022.png,gold/stt11_page_0010_p0220_c02_022.png,stt11,page_0010_p0220,2,1,1,GOLD,CHAR_A,0,"[1312, 544, 1419, 658]","[1312, 544, 1419, 658]","[1312, 544, 1419, 658]",fallback,guard,1,0.4052,96.25,aeac69952eb6,aeac69952eb6,0.2216,81,137,ok,0.0,0.037
gold/stt11_page_0010_p0220_c02_023.png,gold/stt11_page_0010_p0220_c02_023.png,stt11,page_0010_p0220,2,2,2,GOLD,CHAR_A,0,"[1313, 639, 1416, 754]","[1313, 639, 1416, 754]","[1313, 639, 1416, 754]",fallback,guard,1,0.426,96.25,24353e692d4b,24353e692d4b,0.2344,98,141,ok,0.0,0.0561
gold/stt11_page_0010_p0220_c02_025.png,gold/stt11_page_0010_p0220_c02_025.png,stt11,page_0010_p0220,2,4,4,GOLD,CHAR_A,0,"[1309, 830, 1408, 947]","[1309, 861, 1408, 956]","[1309, 851, 1408, 966]",f3g,,1,0.2078,96.25,321d14f98f21,63b0e2b6e264,0.1979,96,81,ok,0.0,0.0
gold/stt11_page_0010_p0220_c02_026.png,gold/stt11_page_0010_p0220_c02_026.png,stt11,page_0010_p0220,2,5,5,GOLD,CHAR_A,0,"[1315, 934, 1415, 1053]","[1315, 947, 1415, 1046]","[1315, 937, 1415, 1056]",f3g,,1,0.0312,96.25,45647ddfc854,21ac4bfe2e69,0.2135,91,99,ok,0.0,0.0
gold/stt11_page_0010_p0220_c02_027.png,gold/stt11_page_0010_p0220_c02_027.png,stt11,page_0010_p0220,2,6,6,GOLD,CHAR_A,0,"[1314, 1030, 1416, 1150]","[1314, 1061, 1416, 1161]","[1314, 1051, 1416, 1171]",f3g,,1,0.2182,96.25,7e527fe9108b,7f957170f57d,0.1923,70,108,ok,0.0,0.0
